WP_002725873.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633099.1_2715	63.514	74	106
WP_002733579.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633097.1_2714	80.968	310	314
WP_002733579.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390701.1_392	23.839	323	314
WP_002733579.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392896.1_419	25.915	328	314
WP_002733579.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632088.1_2658	26.738	187	314
WP_002733579.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265391932.1_3605	21.925	187	314
WP_002733579.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393954.1_2694	20.961	229	314
WP_002733579.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391083.1_998	22.630	327	314
WP_026054882.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393972.1_2712	54.144	362	365
WP_002733646.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632379.1_2283	31.214	173	185
WP_258203953.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390701.1_392	31.210	314	329
WP_258203953.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632088.1_2658	29.129	333	329
WP_258203953.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391083.1_998	30.323	310	329
WP_258203953.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265391932.1_3605	29.032	341	329
WP_258203953.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135634855.1_804	27.628	333	329
WP_258203953.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392896.1_419	27.331	311	329
WP_258203953.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393954.1_2694	28.261	230	329
WP_258203953.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633097.1_2714	26.582	316	329
WP_258203953.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135633031.1_2674	26.692	266	329
WP_258203953.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393944.1_2684	24.907	269	329
WP_258203953.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_208742289.1_3616	26.840	231	329
WP_258203953.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265392230.1_2642	25.373	268	329
WP_258203953.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135633413.1_34	27.374	179	329
WP_258203953.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392862.1_322	28.112	249	329
WP_250066499.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393904.1_2581	25.188	266	267
WP_250066499.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393942.1_2682	25.121	207	267
WP_250066499.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393043.1_711	37.838	111	267
WP_250066499.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393122.1_887	28.916	166	267
WP_250066499.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393924.1_2657	24.742	194	267
WP_250066499.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265394396.1_3604	27.461	193	267
WP_002740779.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393780.1_2305	25.000	324	509
WP_002740779.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393781.1_2306	30.189	106	509
WP_002740779.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393780.1_2305	25.000	324	509
WP_002740779.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393781.1_2306	30.189	106	509
WP_250066500.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393944.1_2684	32.270	282	330
WP_250066500.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391083.1_998	24.820	278	330
WP_250066500.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390701.1_392	27.174	276	330
WP_250066500.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392896.1_419	25.301	332	330
WP_250066500.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393954.1_2694	25.926	216	330
WP_250066500.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390970.1_817	32.432	111	330
WP_250066500.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632088.1_2658	22.961	331	330
WP_250066500.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265391932.1_3605	24.058	345	330
WP_250066500.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135633413.1_34	30.128	156	330
WP_250066500.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392862.1_322	25.359	209	330
WP_002740826.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393712.1_675	28.609	381	366
WP_002740826.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393970.1_2710	32.597	362	366
WP_002740826.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393941.1_2681	32.378	349	366
WP_002740826.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135637239.1_1692	28.371	356	366
WP_002740826.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391291.1_1332	26.496	234	366
WP_002740861.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393970.1_2710	32.240	366	367
WP_002740861.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393941.1_2681	33.607	366	367
WP_002740861.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135637239.1_1692	28.723	376	367
WP_002740861.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393712.1_675	28.571	378	367
WP_002740861.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391291.1_1332	25.490	357	367
WP_002740861.1	lcl|NZ_JAMQPQ010000004.1_cds_WP_265394196.1_3174	31.579	114	367
WP_002740998.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135586449.1_1281	42.387	243	265
WP_004777170.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135633583.1_130	35.484	310	310
WP_004777170.1	lcl|NZ_JAMQPQ010000004.1_cds_WP_135631467.1_3246	29.393	313	310
WP_004777170.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393763.1_2219	22.053	263	310
WP_004777170.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135633583.1_130	35.484	310	310
WP_004777170.1	lcl|NZ_JAMQPQ010000004.1_cds_WP_135631467.1_3246	29.393	313	310
WP_004777170.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393763.1_2219	22.053	263	310
WP_002733551.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393547.1_1788	27.619	105	130
WP_002740917.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393754.1_2200	33.010	103	221
WP_002733615.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135634547.1_611	34.028	144	177
WP_002733714.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393753.1_2199	25.000	168	406
WP_002733587.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393970.1_2710	28.646	384	361
WP_002733587.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393941.1_2681	28.610	367	361
WP_002733587.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393712.1_675	27.154	383	361
WP_002733587.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391291.1_1332	24.533	375	361
WP_002733587.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135637239.1_1692	28.916	249	361
WP_002733555.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135636336.1_1220	27.200	125	409
WP_002733737.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135637239.1_1692	32.591	359	363
WP_002733737.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393941.1_2681	33.518	361	363
WP_002733737.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393970.1_2710	29.459	370	363
WP_002733737.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393712.1_675	29.563	389	363
WP_002733611.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265392245.1_2659	40.223	179	176
WP_002733611.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393943.1_2683	41.667	168	176
WP_016749081.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390701.1_392	27.241	290	313
WP_016749081.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392896.1_419	27.653	311	313
WP_016749081.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391083.1_998	24.679	312	313
WP_016749081.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393954.1_2694	26.818	220	313
WP_016749081.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393944.1_2684	27.778	252	313
WP_016749081.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265391932.1_3605	23.507	268	313
WP_016749081.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632088.1_2658	21.006	338	313
WP_016749081.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392930.1_479	31.959	97	313
WP_002744551.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_265391932.1_3605	26.224	286	311
WP_002744551.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265392896.1_419	27.027	296	311
WP_002744551.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391083.1_998	30.319	188	311
WP_002744551.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632088.1_2658	26.198	313	311
WP_002744551.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265392230.1_2642	28.667	150	311
WP_002744551.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265390701.1_392	20.447	313	311
WP_002744551.1	lcl|NZ_JAMQPQ010000005.1_cds_WP_208742289.1_3616	23.176	233	311
WP_002741093.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265392242.1_2655	22.222	117	361
WP_002741093.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393805.1_2361	25.610	164	361
WP_002741093.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393940.1_2680	21.324	136	361
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135634674.1_695	30.740	527	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393418.1_1491	43.243	259	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393007.1_631	46.552	232	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393181.1_1004	38.333	240	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393182.1_1006	44.156	231	595
WP_002733589.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393971.1_2711	36.709	237	595
WP_002733589.1	lcl|NZ_JAMQPQ010000003.1_cds_WP_135636071.1_3123	29.368	269	595
WP_002733589.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632378.1_2284	27.727	220	595
WP_002733589.1	lcl|NZ_JAMQPQ010000004.1_cds_WP_265394253.1_3299	31.818	220	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393562.1_1824	25.751	233	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135636197.1_1139	27.111	225	595
WP_002733589.1	lcl|NZ_JAMQPQ010000004.1_cds_WP_135631661.1_3380	28.632	234	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393142.1_914	26.020	196	595
WP_002733589.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135592366.1_2311	27.434	226	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393188.1_1024	30.286	175	595
WP_002733589.1	lcl|NZ_JAMQPQ010000006.1_cds_WP_135631806.1_3790	28.169	71	595
WP_002733589.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393907.1_2590	28.755	233	595
WP_002733589.1	lcl|NZ_JAMQPQ010000003.1_cds_WP_265394057.1_2868	30.457	197	595
WP_002733589.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393883.1_2523	29.958	237	595
WP_002733589.1	lcl|NZ_JAMQPQ010000004.1_cds_WP_265394294.1_3381	26.875	160	595
WP_002733589.1	lcl|NZ_JAMQPQ010000004.1_cds_WP_265394294.1_3381	36.364	55	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135633407.1_31	30.233	86	595
WP_002733589.1	lcl|NZ_JAMQPQ010000004.1_cds_WP_135631402.1_3206	34.848	66	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265391433.1_1575	22.936	218	595
WP_002733589.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632122.1_2588	24.242	165	595
WP_002733589.1	lcl|NZ_JAMQPQ010000004.1_cds_WP_135631578.1_3311	25.532	188	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393144.1_922	31.250	64	595
WP_002733589.1	lcl|NZ_JAMQPQ010000006.1_cds_WP_135631779.1_3761	28.079	203	595
WP_002733589.1	lcl|NZ_JAMQPQ010000003.1_cds_WP_244242032.1_2980	26.050	119	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135634674.1_695	30.740	527	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393418.1_1491	43.243	259	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393007.1_631	46.552	232	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393181.1_1004	38.333	240	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393182.1_1006	44.156	231	595
WP_002733589.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393971.1_2711	36.709	237	595
WP_002733589.1	lcl|NZ_JAMQPQ010000003.1_cds_WP_135636071.1_3123	29.368	269	595
WP_002733589.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135632378.1_2284	27.727	220	595
WP_002733589.1	lcl|NZ_JAMQPQ010000004.1_cds_WP_265394253.1_3299	31.818	220	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393562.1_1824	25.751	233	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_135636197.1_1139	27.111	225	595
WP_002733589.1	lcl|NZ_JAMQPQ010000004.1_cds_WP_135631661.1_3380	28.632	234	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393142.1_914	26.020	196	595
WP_002733589.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_135592366.1_2311	27.434	226	595
WP_002733589.1	lcl|NZ_JAMQPQ010000001.1_cds_WP_265393188.1_1024	30.286	175	595
WP_002733589.1	lcl|NZ_JAMQPQ010000006.1_cds_WP_135631806.1_3790	28.169	71	595
WP_002733589.1	lcl|NZ_JAMQPQ010000002.1_cds_WP_265393907.1_2590	28.755	233	595
