WP_002725873.1	lcl|NZ_RQHA01000002.1_cds_WP_135576183.1_3291	63.514	74	106
WP_002733579.1	lcl|NZ_RQHA01000002.1_cds_WP_135576181.1_3290	81.935	310	314
WP_002733579.1	lcl|NZ_RQHA01000004.1_cds_WP_135576905.1_380	22.769	325	314
WP_002733579.1	lcl|NZ_RQHA01000002.1_cds_WP_135576122.1_3259	22.291	323	314
WP_002733579.1	lcl|NZ_RQHA01000002.1_cds_WP_135576173.1_3286	24.064	187	314
WP_002733579.1	lcl|NZ_RQHA01000012.1_cds_WP_012476594.1_2528	22.485	169	314
WP_002733579.1	lcl|NZ_RQHA01000004.1_cds_WP_135577686.1_958	23.529	323	314
WP_002733579.1	lcl|NZ_RQHA01000002.1_cds_WP_135576130.1_3263	19.331	269	314
WP_002733646.1	lcl|NZ_RQHA01000002.1_cds_WP_135576144.1_3271	30.488	164	185
WP_002733646.1	lcl|NZ_RQHA01000001.1_cds_WP_135575519.1_2101	31.461	178	185
WP_258203953.1	lcl|NZ_RQHA01000002.1_cds_WP_135576122.1_3259	30.945	307	329
WP_258203953.1	lcl|NZ_RQHA01000004.1_cds_WP_135576905.1_380	31.210	314	329
WP_258203953.1	lcl|NZ_RQHA01000002.1_cds_WP_135576173.1_3286	31.562	320	329
WP_258203953.1	lcl|NZ_RQHA01000004.1_cds_WP_135577686.1_958	29.618	314	329
WP_258203953.1	lcl|NZ_RQHA01000012.1_cds_WP_012476594.1_2528	29.326	341	329
WP_258203953.1	lcl|NZ_RQHA01000004.1_cds_WP_135577455.1_774	27.950	322	329
WP_258203953.1	lcl|NZ_RQHA01000004.1_cds_WP_012390182.1_408	28.754	313	329
WP_258203953.1	lcl|NZ_RQHA01000002.1_cds_WP_135576130.1_3263	26.667	270	329
WP_258203953.1	lcl|NZ_RQHA01000004.1_cds_WP_233440867.1_719	27.778	252	329
WP_258203953.1	lcl|NZ_RQHA01000002.1_cds_WP_135576181.1_3290	25.633	316	329
WP_258203953.1	lcl|NZ_RQHA01000004.1_cds_WP_135577379.1_727	26.493	268	329
WP_258203953.1	lcl|NZ_RQHA01000004.1_cds_WP_135576842.1_328	28.916	249	329
WP_258203953.1	lcl|NZ_RQHA01000012.1_cds_WP_210409840.1_2517	24.351	308	329
WP_258203953.1	lcl|NZ_RQHA01000001.1_cds_WP_135575131.1_1750	25.843	267	329
WP_258203953.1	lcl|NZ_RQHA01000004.1_cds_WP_135576404.1_35	25.424	177	329
WP_250066499.1	lcl|NZ_RQHA01000001.1_cds_WP_012388903.1_1811	24.812	266	267
WP_250066499.1	lcl|NZ_RQHA01000002.1_cds_WP_135576163.1_3281	29.891	184	267
WP_250066499.1	lcl|NZ_RQHA01000002.1_cds_WP_135576148.1_3274	30.457	197	267
WP_250066499.1	lcl|NZ_RQHA01000004.1_cds_WP_012387270.1_845	28.324	173	267
WP_250066499.1	lcl|NZ_RQHA01000004.1_cds_WP_135577319.1_689	29.677	155	267
WP_250066499.1	lcl|NZ_RQHA01000012.1_cds_WP_135579761.1_2529	27.368	190	267
WP_002740779.1	lcl|NZ_RQHA01000001.1_cds_WP_135576051.1_2079	24.620	329	509
WP_002740779.1	lcl|NZ_RQHA01000001.1_cds_WP_135575492.1_2078	32.203	59	509
