WP_002725873.1	lcl|NZ_RQGR01000036.1_cds_WP_135752209.1_2204	62.162	74	106
WP_002733579.1	lcl|NZ_RQGR01000036.1_cds_WP_135752210.1_2205	84.194	310	314
WP_002733579.1	lcl|NZ_RQGR01000036.1_cds_WP_135752225.1_2220	23.176	233	314
WP_002733579.1	lcl|NZ_RQGR01000029.1_cds_WP_135751832.1_1212	22.601	323	314
WP_002733579.1	lcl|NZ_RQGR01000036.1_cds_WP_135752267.1_2267	23.651	241	314
WP_002733579.1	lcl|NZ_RQGR01000036.1_cds_WP_135752246.1_2245	26.543	162	314
WP_002733579.1	lcl|NZ_RQGR01000029.1_cds_WP_135642853.1_635	23.885	314	314
WP_002733579.1	lcl|NZ_RQGR01000007.1_cds_WP_135750363.1_3128	21.893	169	314
WP_002733646.1	lcl|NZ_RQGR01000036.1_cds_WP_135640922.1_2638	30.899	178	185
WP_258203953.1	lcl|NZ_RQGR01000036.1_cds_WP_135752225.1_2220	32.198	323	329
WP_258203953.1	lcl|NZ_RQGR01000029.1_cds_WP_135751832.1_1212	29.618	314	329
WP_258203953.1	lcl|NZ_RQGR01000036.1_cds_WP_135752267.1_2267	29.167	336	329
WP_258203953.1	lcl|NZ_RQGR01000029.1_cds_WP_135642853.1_635	30.000	310	329
WP_258203953.1	lcl|NZ_RQGR01000007.1_cds_WP_135750363.1_3128	29.118	340	329
WP_258203953.1	lcl|NZ_RQGR01000029.1_cds_WP_015676887.1_821	27.950	322	329
WP_258203953.1	lcl|NZ_RQGR01000029.1_cds_WP_135751816.1_1185	28.882	322	329
WP_258203953.1	lcl|NZ_RQGR01000036.1_cds_WP_135752246.1_2245	25.610	328	329
WP_258203953.1	lcl|NZ_RQGR01000036.1_cds_WP_135752210.1_2205	26.899	316	329
WP_258203953.1	lcl|NZ_RQGR01000029.1_cds_WP_135751631.1_878	27.490	251	329
WP_258203953.1	lcl|NZ_RQGR01000029.1_cds_WP_135751610.1_850	23.176	233	329
WP_258203953.1	lcl|NZ_RQGR01000036.1_cds_WP_135752252.1_2252	25.630	238	329
WP_258203953.1	lcl|NZ_RQGR01000007.1_cds_WP_210414291.1_3139	26.840	231	329
WP_258203953.1	lcl|NZ_RQGR01000036.1_cds_WP_135752282.1_2283	24.345	267	329
WP_258203953.1	lcl|NZ_RQGR01000029.1_cds_WP_135751626.1_869	23.970	267	329
WP_258203953.1	lcl|NZ_RQGR01000012.1_cds_WP_135750874.1_2029	26.966	178	329
WP_258203953.1	lcl|NZ_RQGR01000029.1_cds_WP_135751861.1_1265	28.514	249	329
WP_258203953.1	lcl|NZ_RQGR01000036.1_cds_WP_135752605.1_2241	22.677	269	329
WP_250066499.1	lcl|NZ_RQGR01000036.1_cds_WP_135752230.1_2225	26.639	244	267
WP_250066499.1	lcl|NZ_RQGR01000036.1_cds_WP_135752295.1_2344	25.468	267	267
WP_250066499.1	lcl|NZ_RQGR01000029.1_cds_WP_135751654.1_908	28.477	151	267
WP_250066499.1	lcl|NZ_RQGR01000029.1_cds_WP_135751564.1_750	28.324	173	267
WP_250066499.1	lcl|NZ_RQGR01000036.1_cds_WP_135752243.1_2240	19.111	225	267
WP_250066499.1	lcl|NZ_RQGR01000036.1_cds_WP_135752268.1_2268	23.560	191	267
WP_002740779.1	lcl|NZ_RQGR01000036.1_cds_WP_135640993.1_2616	25.532	329	509
WP_002740779.1	lcl|NZ_RQGR01000036.1_cds_WP_135752449.1_2615	29.907	107	509
WP_002740779.1	lcl|NZ_RQGR01000036.1_cds_WP_135640993.1_2616	25.532	329	509
WP_002740779.1	lcl|NZ_RQGR01000036.1_cds_WP_135752449.1_2615	29.907	107	509
WP_250066500.1	lcl|NZ_RQGR01000036.1_cds_WP_135752225.1_2220	27.737	274	330
WP_250066500.1	lcl|NZ_RQGR01000029.1_cds_WP_135751631.1_878	33.929	168	330
WP_250066500.1	lcl|NZ_RQGR01000029.1_cds_WP_135642853.1_635	23.022	278	330
