WP_002725873.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004462903.1_1683	97.561	82	106
WP_002733579.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464977.1_1682	91.935	310	314
WP_002733579.1	lcl|NZ_JAUOTF010000001.1_cds_WP_075918931.1_556	23.692	325	314
WP_002733579.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464967.1_1626	22.302	278	314
WP_002733579.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004465002.1_1624	25.543	184	314
WP_002733579.1	lcl|NZ_JAUOTF010000031.1_cds_WP_303616387.1_2316	23.132	281	314
WP_002733579.1	lcl|NZ_JAUOTF010000014.1_cds_WP_004461234.1_1551	25.087	287	314
WP_002733579.1	lcl|NZ_JAUOTF010000053.1_cds_WP_004468319.1_2824	20.710	169	314
WP_002733646.1	lcl|NZ_JAUOTF010000003.1_cds_WP_004460143.1_3491	35.714	154	185
WP_002733646.1	lcl|NZ_JAUOTF010000019.1_cds_WP_075918475.1_1643	35.028	177	185
WP_258203953.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464967.1_1626	31.776	321	329
WP_258203953.1	lcl|NZ_JAUOTF010000001.1_cds_WP_075918931.1_556	29.841	315	329
WP_258203953.1	lcl|NZ_JAUOTF010000031.1_cds_WP_303616387.1_2316	31.045	335	329
WP_258203953.1	lcl|NZ_JAUOTF010000014.1_cds_WP_004461234.1_1551	32.476	311	329
WP_258203953.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004465002.1_1624	30.164	305	329
WP_258203953.1	lcl|NZ_JAUOTF010000053.1_cds_WP_004468319.1_2824	27.381	336	329
WP_258203953.1	lcl|NZ_JAUOTF010000001.1_cds_WP_008396039.1_441	29.193	322	329
WP_258203953.1	lcl|NZ_JAUOTF010000014.1_cds_WP_004467290.1_1548	28.571	322	329
WP_258203953.1	lcl|NZ_JAUOTF010000017.1_cds_WP_032917901.1_2087	25.217	345	329
WP_258203953.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004464977.1_1682	26.667	270	329
WP_258203953.1	lcl|NZ_JAUOTF010000002.1_cds_WP_008398679.1_1384	27.099	262	329
WP_258203953.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004465101.1_1622	25.993	277	329
WP_258203953.1	lcl|NZ_JAUOTF010000008.1_cds_WP_004477645.1_2604	24.773	331	329
WP_258203953.1	lcl|NZ_JAUOTF010000008.1_cds_WP_004472818.1_2694	27.869	244	329
WP_250066499.1	lcl|NZ_JAUOTF010000019.1_cds_WP_004475169.1_1625	26.531	245	267
