WP_002725873.1	lcl|NZ_AOHH01000067.1_cds_WP_000340715.1_581	93.902	82	106
WP_002733579.1	lcl|NZ_AOHH01000067.1_cds_WP_004421326.1_582	91.401	314	314
WP_002733579.1	lcl|NZ_AOHH01000133.1_cds_WP_004449470.1_1462	23.620	326	314
WP_002733579.1	lcl|NZ_AOHH01000067.1_cds_WP_004448459.1_585	27.309	249	314
WP_002733579.1	lcl|NZ_AOHH01000245.1_cds_WP_004450637.1_2774	23.103	290	314
WP_002733579.1	lcl|NZ_AOHH01000272.1_cds_WP_198289136.1_3171	25.000	276	314
WP_002733579.1	lcl|NZ_AOHH01000067.1_cds_WP_036062285.1_588	22.910	323	314
WP_026054882.1	lcl|NZ_AOHH01000067.1_cds_WP_004448461.1_583	86.849	365	365
WP_002733646.1	lcl|NZ_AOHH01000067.1_cds_WP_004448470.1_584	95.628	183	185
WP_002733646.1	lcl|NZ_AOHH01000044.1_cds_WP_004424034.1_352	41.429	140	185
WP_258203953.1	lcl|NZ_AOHH01000067.1_cds_WP_004448459.1_585	96.353	329	329
WP_258203953.1	lcl|NZ_AOHH01000245.1_cds_WP_004450637.1_2774	31.642	335	329
WP_258203953.1	lcl|NZ_AOHH01000133.1_cds_WP_004449470.1_1462	30.794	315	329
WP_258203953.1	lcl|NZ_AOHH01000272.1_cds_WP_198289136.1_3171	31.699	306	329
WP_258203953.1	lcl|NZ_AOHH01000308.1_cds_WP_004435813.1_3691	29.630	324	329
WP_258203953.1	lcl|NZ_AOHH01000001.1_cds_WP_002148036.1_3	29.846	325	329
WP_258203953.1	lcl|NZ_AOHH01000067.1_cds_WP_036062285.1_588	29.221	308	329
WP_258203953.1	lcl|NZ_AOHH01000200.1_cds_WP_004450153.1_2258	26.471	340	329
WP_258203953.1	lcl|NZ_AOHH01000067.1_cds_WP_004421326.1_582	26.119	268	329
WP_258203953.1	lcl|NZ_AOHH01000245.1_cds_WP_004421384.1_2757	26.642	274	329
WP_258203953.1	lcl|NZ_AOHH01000247.1_cds_WP_004450748.1_2868	27.778	270	329
WP_258203953.1	lcl|NZ_AOHH01000154.1_cds_WP_004449697.1_1777	25.191	262	329
WP_258203953.1	lcl|NZ_AOHH01000213.1_cds_WP_004450239.1_2365	26.772	254	329
WP_258203953.1	lcl|NZ_AOHH01000211.1_cds_WP_004450220.1_2344	27.160	243	329
WP_258203953.1	lcl|NZ_AOHH01000245.1_cds_WP_004450644.1_2722	25.714	175	329
