WP_002725873.1	lcl|NZ_AOWU01000073.1_cds_WP_000340715.1_911	93.902	82	106
WP_002733579.1	lcl|NZ_AOWU01000073.1_cds_WP_000410266.1_910	92.994	314	314
WP_002733579.1	lcl|NZ_AOWU01000070.1_cds_WP_000744698.1_849	23.171	328	314
WP_002733579.1	lcl|NZ_AOWU01000073.1_cds_WP_000646254.1_907	27.309	249	314
WP_002733579.1	lcl|NZ_AOWU01000078.1_cds_WP_000723091.1_962	24.221	289	314
WP_002733579.1	lcl|NZ_AOWU01000073.1_cds_WP_001067557.1_904	24.540	326	314
WP_026054882.1	lcl|NZ_AOWU01000073.1_cds_WP_000604525.1_909	84.932	365	365
WP_002733646.1	lcl|NZ_AOWU01000073.1_cds_WP_000884059.1_908	95.676	185	185
WP_002733646.1	lcl|NZ_AOWU01000079.1_cds_WP_000351733.1_971	40.714	140	185
WP_258203953.1	lcl|NZ_AOWU01000073.1_cds_WP_000646254.1_907	98.480	329	329
WP_258203953.1	lcl|NZ_AOWU01000070.1_cds_WP_000744698.1_849	32.381	315	329
WP_258203953.1	lcl|NZ_AOWU01000078.1_cds_WP_000723091.1_962	31.343	335	329
WP_258203953.1	lcl|NZ_AOWU01000182.1_cds_WP_002072074.1_2866	31.148	305	329
WP_258203953.1	lcl|NZ_AOWU01000142.1_cds_WP_000649924.1_1965	30.183	328	329
WP_258203953.1	lcl|NZ_AOWU01000181.1_cds_WP_000709508.1_2856	29.129	333	329
WP_258203953.1	lcl|NZ_AOWU01000073.1_cds_WP_001067557.1_904	30.350	257	329
WP_258203953.1	lcl|NZ_AOWU01000143.1_cds_WP_000688696.1_2010	29.329	283	329
WP_258203953.1	lcl|NZ_AOWU01000047.1_cds_WP_000475901.1_563	27.372	274	329
WP_258203953.1	lcl|NZ_AOWU01000073.1_cds_WP_000410266.1_910	25.392	319	329
WP_258203953.1	lcl|NZ_AOWU01000195.1_cds_WP_001074779.1_3244	29.057	265	329
WP_258203953.1	lcl|NZ_AOWU01000086.1_cds_WP_001003560.1_1058	24.852	338	329
WP_258203953.1	lcl|NZ_AOWU01000074.1_cds_WP_000378097.1_923	24.419	172	329
WP_250066499.1	lcl|NZ_AOWU01000073.1_cds_WP_000774259.1_906	92.135	267	267
WP_250066499.1	lcl|NZ_AOWU01000078.1_cds_WP_000842260.1_961	27.895	190	267
WP_250066499.1	lcl|NZ_AOWU01000144.1_cds_WP_000667727.1_2029	31.818	110	267
WP_250066499.1	lcl|NZ_AOWU01000180.1_cds_WP_000805357.1_2816	27.660	188	267
WP_002740779.1	lcl|NZ_AOWU01000073.1_cds_WP_002072162.1_905	97.053	509	509
WP_002740779.1	lcl|NZ_AOWU01000008.1_cds_WP_000291581.1_87	26.852	324	509
WP_002740779.1	lcl|NZ_AOWU01000008.1_cds_WP_000364504.1_86	31.111	90	509
WP_002740779.1	lcl|NZ_AOWU01000073.1_cds_WP_002072162.1_905	97.053	509	509
WP_002740779.1	lcl|NZ_AOWU01000008.1_cds_WP_000291581.1_87	26.852	324	509
WP_002740779.1	lcl|NZ_AOWU01000008.1_cds_WP_000364504.1_86	31.111	90	509
WP_250066500.1	lcl|NZ_AOWU01000073.1_cds_WP_001067557.1_904	95.152	330	330
WP_250066500.1	lcl|NZ_AOWU01000073.1_cds_WP_000646254.1_907	28.990	307	330
WP_250066500.1	lcl|NZ_AOWU01000182.1_cds_WP_002072074.1_2866	24.632	272	330
WP_250066500.1	lcl|NZ_AOWU01000070.1_cds_WP_000744698.1_849	27.215	316	330
WP_250066500.1	lcl|NZ_AOWU01000078.1_cds_WP_000723091.1_962	24.324	333	330
WP_250066500.1	lcl|NZ_AOWU01000086.1_cds_WP_001003560.1_1058	27.092	251	330
WP_250066500.1	lcl|NZ_AOWU01000142.1_cds_WP_000649924.1_1965	29.412	255	330
WP_250066500.1	lcl|NZ_AOWU01000143.1_cds_WP_000688696.1_2010	25.571	219	330
WP_002740826.1	lcl|NZ_AOWU01000073.1_cds_WP_001198107.1_903	95.628	366	366
WP_002740826.1	lcl|NZ_AOWU01000073.1_cds_WP_000608294.1_902	39.726	365	366
WP_002740826.1	lcl|NZ_AOWU01000047.1_cds_WP_000575181.1_552	33.705	359	366
WP_002740826.1	lcl|NZ_AOWU01000001.1_cds_WP_001281953.1_1	28.232	379	366
WP_002740826.1	lcl|NZ_AOWU01000074.1_cds_WP_000172659.1_922	31.937	382	366
WP_002740826.1	lcl|NZ_AOWU01000105.1_cds_WP_000228801.1_1260	32.544	338	366
WP_002740826.1	lcl|NZ_AOWU01000178.1_cds_WP_000538754.1_2797	30.084	359	366
WP_002740826.1	lcl|NZ_AOWU01000111.1_cds_WP_001982414.1_1399	31.579	190	366
WP_002740861.1	lcl|NZ_AOWU01000073.1_cds_WP_000608294.1_902	95.640	367	367
WP_002740861.1	lcl|NZ_AOWU01000073.1_cds_WP_001198107.1_903	39.452	365	367
