WP_002725873.1	lcl|NZ_AFKL01000419.1_cds_WP_000340715.1_2	93.902	82	106
WP_002733579.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	95.610	205	314
WP_002733579.1	lcl|NZ_AFKL01000419.1_cds_WP_000410265.1_1	88.496	113	314
WP_002733579.1	lcl|NZ_AFKL01000286.1_cds_WP_000093099.1_447	58.730	63	314
WP_002733579.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	27.711	249	314
WP_002733579.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	23.171	328	314
WP_002733579.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	22.909	275	314
WP_002733579.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	23.875	289	314
WP_002733579.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	24.540	326	314
WP_026054882.1	lcl|NZ_AFKL01000180.1_cds_WP_000604524.1_1418	85.479	365	365
WP_002733646.1	lcl|NZ_AFKL01000180.1_cds_WP_000884059.1_1417	95.676	185	185
WP_002733646.1	lcl|NZ_AFKL01000155.1_cds_WP_000351733.1_1621	40.714	140	185
WP_258203953.1	lcl|NZ_AFKL01000180.1_cds_WP_000646250.1_1416	98.480	329	329
WP_258203953.1	lcl|NZ_AFKL01000056.1_cds_WP_000744700.1_3187	32.381	315	329
WP_258203953.1	lcl|NZ_AFKL01000008.1_cds_WP_000600889.1_3698	31.677	322	329
WP_258203953.1	lcl|NZ_AFKL01000294.1_cds_WP_001984071.1_402	31.475	305	329
WP_258203953.1	lcl|NZ_AFKL01000026.1_cds_WP_000597065.1_3532	29.433	282	329
WP_258203953.1	lcl|NZ_AFKL01000080.1_cds_WP_000649925.1_2534	30.183	328	329
WP_258203953.1	lcl|NZ_AFKL01000387.1_cds_WP_000709511.1_105	29.730	333	329
WP_258203953.1	lcl|NZ_AFKL01000008.1_cds_WP_000601375.1_3725	24.161	298	329
WP_258203953.1	lcl|NZ_AFKL01000180.1_cds_WP_001067557.1_1413	30.350	257	329
WP_258203953.1	lcl|NZ_AFKL01000148.1_cds_WP_000688695.1_1744	29.329	283	329
WP_258203953.1	lcl|NZ_AFKL01000073.1_cds_WP_000475904.1_2718	27.372	274	329
WP_258203953.1	lcl|NZ_AFKL01000006.1_cds_WP_001074785.1_3747	29.434	265	329
WP_258203953.1	lcl|NZ_AFKL01000180.1_cds_WP_001073474.1_1419	28.994	169	329
