WP_002725873.1	lcl|NZ_AFKN01000218.1_cds_WP_000340715.1_1218	93.902	82	106
WP_002733579.1	lcl|NZ_AFKN01000218.1_cds_WP_000410273.1_1217	92.994	314	314
WP_002733579.1	lcl|NZ_AFKN01000006.1_cds_WP_000093099.1_3731	58.730	63	314
WP_002733579.1	lcl|NZ_AFKN01000218.1_cds_WP_000646250.1_1214	27.711	249	314
WP_002733579.1	lcl|NZ_AFKN01000064.1_cds_WP_000744700.1_3328	23.171	328	314
WP_002733579.1	lcl|NZ_AFKN01000006.1_cds_WP_000600889.1_3740	22.909	275	314
WP_002733579.1	lcl|NZ_AFKN01000386.1_cds_WP_000723090.1_87	23.875	289	314
WP_002733579.1	lcl|NZ_AFKN01000218.1_cds_WP_001067557.1_1211	24.540	326	314
WP_026054882.1	lcl|NZ_AFKN01000218.1_cds_WP_000604524.1_1216	85.479	365	365
WP_002733646.1	lcl|NZ_AFKN01000218.1_cds_WP_000884059.1_1215	95.676	185	185
WP_002733646.1	lcl|NZ_AFKN01000368.1_cds_WP_000351733.1_214	40.714	140	185
WP_258203953.1	lcl|NZ_AFKN01000218.1_cds_WP_000646250.1_1214	98.480	329	329
WP_258203953.1	lcl|NZ_AFKN01000064.1_cds_WP_000744700.1_3328	32.381	315	329
WP_258203953.1	lcl|NZ_AFKN01000386.1_cds_WP_000723090.1_87	31.045	335	329
WP_258203953.1	lcl|NZ_AFKN01000006.1_cds_WP_000600889.1_3740	31.677	322	329
WP_258203953.1	lcl|NZ_AFKN01000392.1_cds_WP_001984071.1_54	31.475	305	329
WP_258203953.1	lcl|NZ_AFKN01000363.1_cds_WP_000709511.1_292	29.730	333	329
WP_258203953.1	lcl|NZ_AFKN01000006.1_cds_WP_000601375.1_3767	24.161	298	329
WP_258203953.1	lcl|NZ_AFKN01000218.1_cds_WP_001067557.1_1211	30.350	257	329
WP_258203953.1	lcl|NZ_AFKN01000103.1_cds_WP_000688695.1_2402	29.329	283	329
WP_258203953.1	lcl|NZ_AFKN01000004.1_cds_WP_000475904.1_3779	27.372	274	329
WP_258203953.1	lcl|NZ_AFKN01000360.1_cds_WP_000649921.1_342	32.353	170	329
WP_258203953.1	lcl|NZ_AFKN01000218.1_cds_WP_000410273.1_1217	25.705	319	329
WP_258203953.1	lcl|NZ_AFKN01000362.1_cds_WP_001074785.1_326	29.434	265	329
WP_258203953.1	lcl|NZ_AFKN01000172.1_cds_WP_000563554.1_1378	31.481	108	329
WP_258203953.1	lcl|NZ_AFKN01000069.1_cds_WP_001003555.1_3174	25.148	338	329
WP_258203953.1	lcl|NZ_AFKN01000006.1_cds_WP_000487322.1_3765	27.077	325	329
WP_250066499.1	lcl|NZ_AFKN01000218.1_cds_WP_000774262.1_1213	92.135	267	267
WP_250066499.1	lcl|NZ_AFKN01000006.1_cds_WP_000859505.1_3764	28.155	206	267
WP_250066499.1	lcl|NZ_AFKN01000006.1_cds_WP_000800438.1_3745	28.492	179	267
