WP_002725873.1	lcl|NZ_JQRB01000028.1_cds_WP_004421256.1_451	92.683	82	106
WP_002733579.1	lcl|NZ_JQRB01000028.1_cds_WP_004421326.1_450	91.401	314	314
WP_002733579.1	lcl|NZ_JQRB01000215.1_cds_WP_004419974.1_2377	24.085	328	314
WP_002733579.1	lcl|NZ_JQRB01000028.1_cds_WP_004421375.1_447	27.309	249	314
WP_002733579.1	lcl|NZ_JQRB01000003.1_cds_WP_004421482.1_69	23.103	290	314
WP_002733579.1	lcl|NZ_JQRB01000167.1_cds_WP_004439553.1_1976	25.000	276	314
WP_026054882.1	lcl|NZ_JQRB01000028.1_cds_WP_053523135.1_449	86.849	365	365
WP_002733646.1	lcl|NZ_JQRB01000028.1_cds_WP_004421442.1_448	95.135	185	185
WP_002733646.1	lcl|NZ_JQRB01000060.1_cds_WP_004424034.1_865	41.429	140	185
WP_258203953.1	lcl|NZ_JQRB01000028.1_cds_WP_004421375.1_447	96.960	329	329
WP_258203953.1	lcl|NZ_JQRB01000215.1_cds_WP_004419974.1_2377	31.111	315	329
WP_258203953.1	lcl|NZ_JQRB01000003.1_cds_WP_004421482.1_69	31.642	335	329
WP_258203953.1	lcl|NZ_JQRB01000167.1_cds_WP_004439553.1_1976	31.373	306	329
WP_258203953.1	lcl|NZ_JQRB01000146.1_cds_WP_061244227.1_1788	30.303	330	329
WP_258203953.1	lcl|NZ_JQRB01000377.1_cds_WP_002148036.1_3397	29.846	325	329
WP_258203953.1	lcl|NZ_JQRB01000028.1_cds_WP_004421253.1_444	28.990	307	329
WP_258203953.1	lcl|NZ_JQRB01000347.1_cds_WP_002155619.1_3278	26.686	341	329
WP_258203953.1	lcl|NZ_JQRB01000028.1_cds_WP_004421326.1_450	26.119	268	329
WP_258203953.1	lcl|NZ_JQRB01000003.1_cds_WP_004421384.1_52	26.642	274	329
WP_258203953.1	lcl|NZ_JQRB01000099.1_cds_WP_004455252.1_1301	28.464	267	329
WP_258203953.1	lcl|NZ_JQRB01000123.1_cds_WP_061251120.1_1535	25.191	262	329
WP_258203953.1	lcl|NZ_JQRB01000218.1_cds_WP_061251364.1_2405	26.772	254	329
WP_258203953.1	lcl|NZ_JQRB01000088.1_cds_WP_004422676.1_1173	27.160	243	329
WP_258203953.1	lcl|NZ_JQRB01000275.1_cds_WP_061251521.1_2885	21.875	288	329
WP_258203953.1	lcl|NZ_JQRB01000273.1_cds_WP_004421464.1_2871	25.714	175	329
WP_250066499.1	lcl|NZ_JQRB01000028.1_cds_WP_004421408.1_446	93.258	267	267
