WP_002725873.1	lcl|NZ_AFKZ01000110.1_cds_WP_000340715.1_1800	93.902	82	106
WP_002733579.1	lcl|NZ_AFKZ01000110.1_cds_WP_000410273.1_1801	92.994	314	314
WP_002733579.1	lcl|NZ_AFKZ01000110.1_cds_WP_000093099.1_1821	58.730	63	314
WP_002733579.1	lcl|NZ_AFKZ01000110.1_cds_WP_000646250.1_1804	27.711	249	314
WP_002733579.1	lcl|NZ_AFKZ01000133.1_cds_WP_000744700.1_1354	23.171	328	314
WP_002733579.1	lcl|NZ_AFKZ01000110.1_cds_WP_000600889.1_1830	22.909	275	314
WP_002733579.1	lcl|NZ_AFKZ01000125.1_cds_WP_000723090.1_1520	23.875	289	314
WP_002733579.1	lcl|NZ_AFKZ01000110.1_cds_WP_001067557.1_1807	24.540	326	314
WP_026054882.1	lcl|NZ_AFKZ01000110.1_cds_WP_000604524.1_1802	85.479	365	365
WP_002733646.1	lcl|NZ_AFKZ01000110.1_cds_WP_000884059.1_1803	95.676	185	185
WP_002733646.1	lcl|NZ_AFKZ01000020.1_cds_WP_000351733.1_3445	40.714	140	185
WP_258203953.1	lcl|NZ_AFKZ01000110.1_cds_WP_000646250.1_1804	98.480	329	329
WP_258203953.1	lcl|NZ_AFKZ01000133.1_cds_WP_000744700.1_1354	32.381	315	329
WP_258203953.1	lcl|NZ_AFKZ01000125.1_cds_WP_000723090.1_1520	31.045	335	329
WP_258203953.1	lcl|NZ_AFKZ01000110.1_cds_WP_000600889.1_1830	31.677	322	329
WP_258203953.1	lcl|NZ_AFKZ01000212.1_cds_WP_001984071.1_369	31.475	305	329
WP_258203953.1	lcl|NZ_AFKZ01000072.1_cds_WP_000649925.1_2230	30.183	328	329
WP_258203953.1	lcl|NZ_AFKZ01000295.1_cds_WP_000709511.1_10	29.730	333	329
WP_258203953.1	lcl|NZ_AFKZ01000110.1_cds_WP_000601375.1_1857	24.161	298	329
WP_258203953.1	lcl|NZ_AFKZ01000110.1_cds_WP_001067557.1_1807	30.350	257	329
WP_258203953.1	lcl|NZ_AFKZ01000117.1_cds_WP_000688695.1_1672	29.329	283	329
