WP_002725873.1	lcl|NZ_AHMH02000057.1_cds_WP_000340715.1_2749	93.902	82	106
WP_002733579.1	lcl|NZ_AHMH02000057.1_cds_WP_004428880.1_2748	91.401	314	314
WP_002733579.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	24.695	328	314
WP_002733579.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	22.442	303	314
WP_002733579.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	23.602	322	314
WP_002733579.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	21.300	277	314
WP_002733579.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	24.206	252	314
WP_002733579.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	25.000	276	314
WP_002733646.1	lcl|NZ_AHMH02000145.1_cds_WP_002178322.1_407	40.714	140	185
WP_258203953.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	33.036	336	329
WP_258203953.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	31.304	345	329
WP_258203953.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	31.111	315	329
WP_258203953.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	31.642	335	329
WP_258203953.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	31.457	302	329
WP_258203953.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	31.373	306	329
WP_258203953.1	lcl|NZ_AHMH02000005.1_cds_WP_004426761.1_4121	28.698	338	329
WP_258203953.1	lcl|NZ_AHMH02000039.1_cds_WP_002148036.1_3209	29.846	325	329
WP_258203953.1	lcl|NZ_AHMH02000081.1_cds_WP_004429771.1_2165	28.136	295	329
WP_258203953.1	lcl|NZ_AHMH02000057.1_cds_WP_004428880.1_2748	26.119	268	329
WP_258203953.1	lcl|NZ_AHMH02000057.1_cds_WP_004428900.1_2690	24.638	345	329
WP_258203953.1	lcl|NZ_AHMH02000046.1_cds_WP_004428300.1_3154	27.820	266	329
WP_258203953.1	lcl|NZ_AHMH02000114.1_cds_WP_004432019.1_1068	24.924	329	329
WP_258203953.1	lcl|NZ_AHMH02000057.1_cds_WP_004428883.1_2725	25.306	245	329
WP_250066499.1	lcl|NZ_AHMH02000057.1_cds_WP_002178459.1_2730	30.472	233	267
WP_250066499.1	lcl|NZ_AHMH02000099.1_cds_WP_004430538.1_1825	28.042	189	267
WP_250066499.1	lcl|NZ_AHMH02000072.1_cds_WP_004429370.1_2366	27.320	194	267
WP_250066499.1	lcl|NZ_AHMH02000057.1_cds_WP_002178723.1_2691	22.311	251	267
WP_250066499.1	lcl|NZ_AHMH02000026.1_cds_WP_004427587.1_3513	34.884	86	267
WP_002740779.1	lcl|NZ_AHMH02000103.1_cds_WP_004430762.1_1756	26.852	324	509
WP_002740779.1	lcl|NZ_AHMH02000103.1_cds_WP_002148203.1_1755	31.111	90	509
WP_002740779.1	lcl|NZ_AHMH02000103.1_cds_WP_004430762.1_1756	26.852	324	509
WP_002740779.1	lcl|NZ_AHMH02000103.1_cds_WP_002148203.1_1755	31.111	90	509
WP_250066500.1	lcl|NZ_AHMH02000057.1_cds_WP_002178501.1_2709	27.668	253	330
WP_250066500.1	lcl|NZ_AHMH02000099.1_cds_WP_004430563.1_1826	25.862	348	330
WP_250066500.1	lcl|NZ_AHMH02000127.1_cds_WP_004439553.1_904	25.092	271	330
WP_250066500.1	lcl|NZ_AHMH02000057.1_cds_WP_036068182.1_2735	25.448	279	330
WP_250066500.1	lcl|NZ_AHMH02000055.1_cds_WP_004428772.1_2770	26.875	320	330
WP_250066500.1	lcl|NZ_AHMH02000057.1_cds_WP_004428883.1_2725	29.457	129	330
WP_250066500.1	lcl|NZ_AHMH02000057.1_cds_WP_002178756.1_2744	24.609	256	330
WP_250066500.1	lcl|NZ_AHMH02000114.1_cds_WP_004432019.1_1068	27.092	251	330
WP_250066500.1	lcl|NZ_AHMH02000005.1_cds_WP_004426761.1_4121	29.572	257	330
WP_250066500.1	lcl|NZ_AHMH02000081.1_cds_WP_004429771.1_2165	25.339	221	330
WP_250066500.1	lcl|NZ_AHMH02000046.1_cds_WP_004428300.1_3154	28.244	131	330
WP_002740826.1	lcl|NZ_AHMH02000057.1_cds_WP_004428839.1_2718	36.390	349	366
WP_002740826.1	lcl|NZ_AHMH02000099.1_cds_WP_004430579.1_1832	34.384	349	366
WP_002740826.1	lcl|NZ_AHMH02000057.1_cds_WP_004428906.1_2707	32.637	383	366
WP_002740826.1	lcl|NZ_AHMH02000072.1_cds_WP_004429381.1_2361	27.778	378	366
WP_002740826.1	lcl|NZ_AHMH02000057.1_cds_WP_004428841.1_2708	28.610	367	366
WP_002740826.1	lcl|NZ_AHMH02000067.1_cds_WP_004429099.1_2578	30.362	359	366
WP_002740826.1	lcl|NZ_AHMH02000057.1_cds_WP_004428891.1_2734	26.124	356	366
WP_002740826.1	lcl|NZ_AHMH02000041.1_cds_WP_036034116.1_3191	32.632	190	366
WP_002740861.1	lcl|NZ_AHMH02000057.1_cds_WP_004428839.1_2718	37.604	359	367
WP_002740861.1	lcl|NZ_AHMH02000099.1_cds_WP_004430579.1_1832	36.390	349	367
WP_002740861.1	lcl|NZ_AHMH02000057.1_cds_WP_004428841.1_2708	31.267	371	367
