WP_002725873.1	lcl|NZ_AHQP01000102.1_cds_WP_000340715.1_2356	93.902	82	106
WP_002733579.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	92.994	314	314
WP_002733579.1	lcl|NZ_AHQP01000102.1_cds_WP_000093099.1_2377	58.730	63	314
WP_002733579.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	27.711	249	314
WP_002733579.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	23.171	328	314
WP_002733579.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	22.909	275	314
WP_002733579.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	23.875	289	314
WP_002733579.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	24.540	326	314
WP_026054882.1	lcl|NZ_AHQP01000102.1_cds_WP_000604524.1_2358	85.479	365	365
WP_002733646.1	lcl|NZ_AHQP01000102.1_cds_WP_000884059.1_2359	95.676	185	185
WP_002733646.1	lcl|NZ_AHQP01000103.1_cds_WP_000351733.1_2348	40.714	140	185
WP_258203953.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	98.480	329	329
WP_258203953.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	32.381	315	329
WP_258203953.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	31.045	335	329
WP_258203953.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	31.677	322	329
WP_258203953.1	lcl|NZ_AHQP01000240.1_cds_WP_001984071.1_1021	31.475	305	329
WP_258203953.1	lcl|NZ_AHQP01000005.1_cds_WP_000649925.1_3693	30.183	328	329
WP_258203953.1	lcl|NZ_AHQP01000020.1_cds_WP_000709511.1_3461	29.730	333	329
WP_258203953.1	lcl|NZ_AHQP01000102.1_cds_WP_000601375.1_2413	24.161	298	329
WP_258203953.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	30.350	257	329
WP_258203953.1	lcl|NZ_AHQP01000352.1_cds_WP_000688695.1_442	29.329	283	329
WP_258203953.1	lcl|NZ_AHQP01000102.1_cds_WP_000475904.1_2422	27.372	274	329
WP_258203953.1	lcl|NZ_AHQP01000102.1_cds_WP_000410273.1_2357	25.705	319	329
WP_258203953.1	lcl|NZ_AHQP01000390.1_cds_WP_001074785.1_54	29.434	265	329
WP_258203953.1	lcl|NZ_AHQP01000104.1_cds_WP_001003555.1_2280	25.148	338	329
WP_258203953.1	lcl|NZ_AHQP01000102.1_cds_WP_000487322.1_2411	27.077	325	329
WP_250066499.1	lcl|NZ_AHQP01000102.1_cds_WP_000774262.1_2361	92.135	267	267
WP_250066499.1	lcl|NZ_AHQP01000102.1_cds_WP_000859505.1_2410	28.155	206	267
WP_250066499.1	lcl|NZ_AHQP01000102.1_cds_WP_000800438.1_2391	28.492	179	267
WP_250066499.1	lcl|NZ_AHQP01000367.1_cds_WP_000842260.1_204	27.895	190	267
WP_250066499.1	lcl|NZ_AHQP01000048.1_cds_WP_000667727.1_3350	31.818	110	267
WP_250066499.1	lcl|NZ_AHQP01000363.1_cds_WP_000805357.1_254	27.660	188	267
WP_002740779.1	lcl|NZ_AHQP01000102.1_cds_WP_000612797.1_2362	96.071	509	509
WP_002740779.1	lcl|NZ_AHQP01000354.1_cds_WP_000291591.1_432	26.852	324	509
WP_002740779.1	lcl|NZ_AHQP01000354.1_cds_WP_000364507.1_431	31.111	90	509
WP_002740779.1	lcl|NZ_AHQP01000102.1_cds_WP_000612797.1_2362	96.071	509	509
WP_002740779.1	lcl|NZ_AHQP01000354.1_cds_WP_000291591.1_432	26.852	324	509
WP_002740779.1	lcl|NZ_AHQP01000354.1_cds_WP_000364507.1_431	31.111	90	509
WP_250066500.1	lcl|NZ_AHQP01000102.1_cds_WP_001067557.1_2363	95.152	330	330
WP_250066500.1	lcl|NZ_AHQP01000102.1_cds_WP_000646250.1_2360	28.664	307	330
WP_250066500.1	lcl|NZ_AHQP01000102.1_cds_WP_000600889.1_2386	27.068	266	330
WP_250066500.1	lcl|NZ_AHQP01000240.1_cds_WP_001984071.1_1021	24.265	272	330
WP_250066500.1	lcl|NZ_AHQP01000349.1_cds_WP_000744700.1_519	26.899	316	330
WP_250066500.1	lcl|NZ_AHQP01000367.1_cds_WP_000723090.1_203	24.625	333	330
WP_250066500.1	lcl|NZ_AHQP01000104.1_cds_WP_001003555.1_2280	27.490	251	330
WP_250066500.1	lcl|NZ_AHQP01000005.1_cds_WP_000649925.1_3693	29.412	255	330
