WP_002725873.1	lcl|NZ_JQPL01000011.1_cds_WP_000340715.1_326	93.902	82	106
WP_002733579.1	lcl|NZ_JQPL01000011.1_cds_WP_000410273.1_327	92.994	314	314
WP_002733579.1	lcl|NZ_JQPL01000004.1_cds_WP_000744698.1_126	23.171	328	314
WP_002733579.1	lcl|NZ_JQPL01000011.1_cds_WP_000646251.1_330	27.309	249	314
WP_002733579.1	lcl|NZ_JQPL01000011.1_cds_WP_000723082.1_397	23.875	289	314
WP_002733579.1	lcl|NZ_JQPL01000011.1_cds_WP_001067557.1_333	24.540	326	314
WP_026054882.1	lcl|NZ_JQPL01000011.1_cds_WP_000604524.1_328	85.479	365	365
WP_002733646.1	lcl|NZ_JQPL01000011.1_cds_WP_000884059.1_329	95.676	185	185
WP_002733646.1	lcl|NZ_JQPL01000093.1_cds_WP_000351733.1_2370	40.714	140	185
WP_258203953.1	lcl|NZ_JQPL01000011.1_cds_WP_000646251.1_330	99.088	329	329
WP_258203953.1	lcl|NZ_JQPL01000004.1_cds_WP_000744698.1_126	32.381	315	329
WP_258203953.1	lcl|NZ_JQPL01000011.1_cds_WP_000723082.1_397	31.045	335	329
WP_258203953.1	lcl|NZ_JQPL01000148.1_cds_WP_002072074.1_3099	31.148	305	329
WP_258203953.1	lcl|NZ_JQPL01000012.1_cds_WP_061230270.1_492	30.488	328	329
WP_258203953.1	lcl|NZ_JQPL01000231.1_cds_WP_000709511.1_3856	29.730	333	329
WP_258203953.1	lcl|NZ_JQPL01000011.1_cds_WP_001067557.1_333	30.350	257	329
WP_258203953.1	lcl|NZ_JQPL01000148.1_cds_WP_000688698.1_3120	29.329	283	329
WP_258203953.1	lcl|NZ_JQPL01000011.1_cds_WP_000475901.1_380	27.372	274	329
WP_258203953.1	lcl|NZ_JQPL01000011.1_cds_WP_000410273.1_327	25.705	319	329
WP_258203953.1	lcl|NZ_JQPL01000155.1_cds_WP_061260812.1_3214	29.057	265	329
WP_258203953.1	lcl|NZ_JQPL01000044.1_cds_WP_061260495.1_1337	24.699	332	329
WP_258203953.1	lcl|NZ_JQPL01000011.1_cds_WP_000378097.1_350	24.419	172	329
WP_250066499.1	lcl|NZ_JQPL01000011.1_cds_WP_061250445.1_331	92.509	267	267
WP_250066499.1	lcl|NZ_JQPL01000011.1_cds_WP_000842260.1_398	27.895	190	267
WP_250066499.1	lcl|NZ_JQPL01000124.1_cds_WP_000667727.1_2843	31.818	110	267
WP_250066499.1	lcl|NZ_JQPL01000009.1_cds_WP_000805357.1_261	27.660	188	267
WP_002740779.1	lcl|NZ_JQPL01000011.1_cds_WP_000612798.1_332	97.250	509	509
WP_002740779.1	lcl|NZ_JQPL01000072.1_cds_WP_061260603.1_1950	26.852	324	509
WP_002740779.1	lcl|NZ_JQPL01000072.1_cds_WP_000364507.1_1949	31.111	90	509
WP_002740779.1	lcl|NZ_JQPL01000011.1_cds_WP_000612798.1_332	97.250	509	509
WP_002740779.1	lcl|NZ_JQPL01000072.1_cds_WP_061260603.1_1950	26.852	324	509
WP_002740779.1	lcl|NZ_JQPL01000072.1_cds_WP_000364507.1_1949	31.111	90	509
WP_250066500.1	lcl|NZ_JQPL01000011.1_cds_WP_001067557.1_333	95.152	330	330
WP_250066500.1	lcl|NZ_JQPL01000011.1_cds_WP_000646251.1_330	28.990	307	330
WP_250066500.1	lcl|NZ_JQPL01000148.1_cds_WP_002072074.1_3099	24.632	272	330
WP_250066500.1	lcl|NZ_JQPL01000004.1_cds_WP_000744698.1_126	27.215	316	330
WP_250066500.1	lcl|NZ_JQPL01000011.1_cds_WP_000723082.1_397	24.625	333	330
WP_250066500.1	lcl|NZ_JQPL01000044.1_cds_WP_061260495.1_1337	26.693	251	330
WP_250066500.1	lcl|NZ_JQPL01000012.1_cds_WP_061230270.1_492	29.412	255	330
WP_250066500.1	lcl|NZ_JQPL01000148.1_cds_WP_000688698.1_3120	24.658	219	330
WP_002740826.1	lcl|NZ_JQPL01000011.1_cds_WP_001198107.1_334	95.628	366	366
WP_002740826.1	lcl|NZ_JQPL01000011.1_cds_WP_000608295.1_335	40.000	365	366
WP_002740826.1	lcl|NZ_JQPL01000011.1_cds_WP_061250443.1_391	33.983	359	366
WP_002740826.1	lcl|NZ_JQPL01000011.1_cds_WP_002106339.1_351	31.937	382	366
WP_002740826.1	lcl|NZ_JQPL01000148.1_cds_WP_061250291.1_3138	27.968	379	366
WP_002740826.1	lcl|NZ_JQPL01000011.1_cds_WP_002106355.1_345	32.033	359	366
WP_002740826.1	lcl|NZ_JQPL01000127.1_cds_WP_000538755.1_2864	30.084	359	366
WP_002740826.1	lcl|NZ_JQPL01000010.1_cds_WP_001982414.1_319	31.579	190	366
WP_002740861.1	lcl|NZ_JQPL01000011.1_cds_WP_000608295.1_335	95.368	367	367
WP_002740861.1	lcl|NZ_JQPL01000011.1_cds_WP_001198107.1_334	39.452	365	367
WP_002740861.1	lcl|NZ_JQPL01000011.1_cds_WP_061250443.1_391	36.314	369	367
WP_002740861.1	lcl|NZ_JQPL01000011.1_cds_WP_002106339.1_351	31.781	365	367
WP_002740861.1	lcl|NZ_JQPL01000127.1_cds_WP_000538755.1_2864	31.383	376	367
WP_002740861.1	lcl|NZ_JQPL01000011.1_cds_WP_002106355.1_345	34.104	346	367
WP_002740861.1	lcl|NZ_JQPL01000148.1_cds_WP_061250291.1_3138	30.159	378	367
WP_002740861.1	lcl|NZ_JQPL01000010.1_cds_WP_001982414.1_319	24.581	358	367
WP_002740729.1	lcl|NZ_JQPL01000011.1_cds_WP_000689743.1_336	91.912	544	544
WP_002740729.1	lcl|NZ_JQPL01000086.1_cds_WP_236715868.1_2237	30.108	93	544
WP_002740729.1	lcl|NZ_JQPL01000011.1_cds_WP_000689743.1_336	91.912	544	544
WP_002740729.1	lcl|NZ_JQPL01000086.1_cds_WP_236715868.1_2237	30.108	93	544
WP_002740998.1	lcl|NZ_JQPL01000011.1_cds_WP_000342716.1_337	94.717	265	265
WP_002740998.1	lcl|NZ_JQPL01000013.1_cds_WP_001002662.1_501	46.091	243	265
WP_004777170.1	lcl|NZ_JQPL01000011.1_cds_WP_001246618.1_338	92.581	310	310
WP_004777170.1	lcl|NZ_JQPL01000097.1_cds_WP_000501205.1_2492	36.513	304	310
WP_004777170.1	lcl|NZ_JQPL01000105.1_cds_WP_001183723.1_2589	26.471	306	310
WP_004777170.1	lcl|NZ_JQPL01000067.1_cds_WP_000279894.1_1826	23.282	262	310
WP_004777170.1	lcl|NZ_JQPL01000011.1_cds_WP_001246618.1_338	92.581	310	310
WP_004777170.1	lcl|NZ_JQPL01000097.1_cds_WP_000501205.1_2492	36.513	304	310
WP_004777170.1	lcl|NZ_JQPL01000105.1_cds_WP_001183723.1_2589	26.471	306	310
WP_004777170.1	lcl|NZ_JQPL01000067.1_cds_WP_000279894.1_1826	23.282	262	310
WP_002740848.1	lcl|NZ_JQPL01000011.1_cds_WP_061260327.1_339	92.424	264	264
WP_002733551.1	lcl|NZ_JQPL01000011.1_cds_WP_000715958.1_340	96.124	129	130
WP_004777167.1	lcl|NZ_JQPL01000011.1_cds_WP_001088861.1_341	98.611	144	144
WP_002740917.1	lcl|NZ_JQPL01000011.1_cds_WP_000517241.1_342	95.928	221	221
WP_002740917.1	lcl|NZ_JQPL01000004.1_cds_WP_001082181.1_97	29.487	78	221
WP_002740917.1	lcl|NZ_JQPL01000097.1_cds_WP_001069831.1_2473	29.358	109	221
WP_002733615.1	lcl|NZ_JQPL01000011.1_cds_WP_000611594.1_343	82.286	175	177
WP_002733615.1	lcl|NZ_JQPL01000007.1_cds_WP_001206947.1_242	30.921	152	177
WP_002733714.1	lcl|NZ_JQPL01000011.1_cds_WP_061260329.1_344	80.451	399	406
WP_002733714.1	lcl|NZ_JQPL01000097.1_cds_WP_000347685.1_2472	26.442	208	406
WP_002733714.1	lcl|NZ_JQPL01000004.1_cds_WP_001082181.1_97	25.153	163	406
WP_002733587.1	lcl|NZ_JQPL01000011.1_cds_WP_002106355.1_345	94.958	357	361
WP_002733587.1	lcl|NZ_JQPL01000011.1_cds_WP_000608295.1_335	41.048	229	361
WP_002733587.1	lcl|NZ_JQPL01000148.1_cds_WP_061250291.1_3138	30.026	383	361
WP_002733587.1	lcl|NZ_JQPL01000011.1_cds_WP_002106339.1_351	29.508	366	361
WP_002733587.1	lcl|NZ_JQPL01000011.1_cds_WP_001198107.1_334	31.092	357	361
WP_002733587.1	lcl|NZ_JQPL01000011.1_cds_WP_061250443.1_391	31.667	300	361
WP_002733587.1	lcl|NZ_JQPL01000010.1_cds_WP_001982414.1_319	25.549	364	361
WP_002733755.1	lcl|NZ_JQPL01000011.1_cds_WP_002106397.1_346	91.234	308	308
WP_002733755.1	lcl|NZ_JQPL01000011.1_cds_WP_002106397.1_346	91.234	308	308
WP_002733621.1	lcl|NZ_JQPL01000131.1_cds_JG79_RS24650_2913	75.000	28	52
WP_002733621.1	lcl|NZ_JQPL01000078.1_cds_JG79_RS10280_2017	77.778	18	52
WP_002733621.1	lcl|NZ_JQPL01000078.1_cds_JG79_RS10280_2017	81.818	11	52
WP_016561424.1	lcl|NZ_JQPL01000011.1_cds_WP_002106356.1_347	32.425	367	402
WP_016561424.1	lcl|NZ_JQPL01000011.1_cds_WP_001102880.1_348	30.041	243	402
WP_002733555.1	lcl|NZ_JQPL01000011.1_cds_WP_061260329.1_344	33.092	414	409
WP_002733555.1	lcl|NZ_JQPL01000097.1_cds_WP_000347685.1_2472	24.324	148	409
WP_002733555.1	lcl|NZ_JQPL01000004.1_cds_WP_001082181.1_97	24.224	161	409
WP_002733737.1	lcl|NZ_JQPL01000011.1_cds_WP_061250443.1_391	38.268	358	363
WP_002733737.1	lcl|NZ_JQPL01000011.1_cds_WP_000608295.1_335	39.833	359	363
WP_002733737.1	lcl|NZ_JQPL01000011.1_cds_WP_001198107.1_334	33.616	354	363
WP_002733737.1	lcl|NZ_JQPL01000127.1_cds_WP_000538755.1_2864	34.030	335	363
WP_002733737.1	lcl|NZ_JQPL01000011.1_cds_WP_002106339.1_351	32.000	375	363
WP_002733737.1	lcl|NZ_JQPL01000148.1_cds_WP_061250291.1_3138	27.882	373	363
WP_002733737.1	lcl|NZ_JQPL01000011.1_cds_WP_002106355.1_345	31.894	301	363
WP_002733737.1	lcl|NZ_JQPL01000010.1_cds_WP_001982414.1_319	24.638	345	363
WP_002733611.1	lcl|NZ_JQPL01000011.1_cds_WP_001159758.1_395	40.556	180	176
WP_016749081.1	lcl|NZ_JQPL01000012.1_cds_WP_061230270.1_492	28.528	326	313
WP_016749081.1	lcl|NZ_JQPL01000011.1_cds_WP_001067557.1_333	30.317	221	313
WP_016749081.1	lcl|NZ_JQPL01000004.1_cds_WP_000744698.1_126	25.312	320	313
WP_016749081.1	lcl|NZ_JQPL01000011.1_cds_WP_000646251.1_330	23.344	317	313
WP_016749081.1	lcl|NZ_JQPL01000148.1_cds_WP_002072074.1_3099	26.715	277	313
WP_016749081.1	lcl|NZ_JQPL01000011.1_cds_WP_000723082.1_397	20.807	322	313
WP_016749081.1	lcl|NZ_JQPL01000011.1_cds_WP_001023240.1_381	25.490	255	313
WP_016749081.1	lcl|NZ_JQPL01000044.1_cds_WP_061260495.1_1337	24.314	255	313
WP_016749081.1	lcl|NZ_JQPL01000155.1_cds_WP_061260812.1_3214	25.000	288	313
WP_016749081.1	lcl|NZ_JQPL01000011.1_cds_WP_000410273.1_327	22.086	326	313
WP_002738232.1	lcl|NZ_JQPL01000011.1_cds_WP_000343395.1_390	31.034	116	134
WP_002744551.1	lcl|NZ_JQPL01000011.1_cds_WP_000646251.1_330	28.889	270	311
