WP_002725873.1	lcl|NZ_AHNG02000018.1_cds_WP_002733653.1_1948	99.057	106	106
WP_002733579.1	lcl|NZ_AHNG02000018.1_cds_WP_002733579.1_1947	100.000	314	314
WP_002733579.1	lcl|NZ_AHNG02000006.1_cds_WP_002722638.1_2749	24.615	325	314
WP_002733579.1	lcl|NZ_AHNG02000018.1_cds_WP_002733534.1_1944	26.908	249	314
WP_002733579.1	lcl|NZ_AHNG02000018.1_cds_WP_002727919.1_1853	23.132	281	314
WP_002733579.1	lcl|NZ_AHNG02000031.1_cds_WP_002728309.1_556	25.723	311	314
WP_002733579.1	lcl|NZ_AHNG02000020.1_cds_WP_002729504.1_1469	20.809	173	314
WP_002733579.1	lcl|NZ_AHNG02000018.1_cds_WP_016749081.1_1920	24.503	151	314
WP_026054882.1	lcl|NZ_AHNG02000018.1_cds_WP_026054882.1_1946	99.726	365	365
WP_002733646.1	lcl|NZ_AHNG02000018.1_cds_WP_002733646.1_1945	100.000	185	185
WP_002733646.1	lcl|NZ_AHNG02000002.1_cds_WP_002721790.1_3256	36.364	154	185
WP_258203953.1	lcl|NZ_AHNG02000018.1_cds_WP_002733534.1_1944	98.784	329	329
WP_258203953.1	lcl|NZ_AHNG02000006.1_cds_WP_002722638.1_2749	30.159	315	329
WP_258203953.1	lcl|NZ_AHNG02000018.1_cds_WP_002727919.1_1853	30.746	335	329
WP_258203953.1	lcl|NZ_AHNG02000031.1_cds_WP_002728309.1_556	30.868	311	329
WP_258203953.1	lcl|NZ_AHNG02000020.1_cds_WP_002729504.1_1469	27.566	341	329
WP_258203953.1	lcl|NZ_AHNG02000018.1_cds_WP_002733638.1_1912	27.586	348	329
WP_258203953.1	lcl|NZ_AHNG02000031.1_cds_WP_002735602.1_553	28.182	330	329
WP_258203953.1	lcl|NZ_AHNG02000006.1_cds_WP_002732362.1_2624	29.167	312	329
WP_258203953.1	lcl|NZ_AHNG02000018.1_cds_WP_002733546.1_1878	25.373	268	329
