WP_002725873.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590643.1_540	89.024	82	106
WP_002733579.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590644.1_541	78.205	312	314
WP_002733579.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590646.1_543	22.455	334	314
WP_002733579.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593681.1_187	23.385	325	314
WP_002733579.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590671.1_570	24.887	221	314
WP_002733646.1	lcl|NZ_RQEZ01000037.1_cds_WP_135590804.1_2206	38.710	155	185
WP_258203953.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590646.1_543	30.189	318	329
WP_258203953.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593681.1_187	29.841	315	329
WP_258203953.1	lcl|NZ_RQEZ01000057.1_cds_WP_135593996.1_3147	32.362	309	329
WP_258203953.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590671.1_570	28.754	313	329
WP_258203953.1	lcl|NZ_RQEZ01000106.1_cds_WP_135595207.1_3735	27.976	336	329
WP_258203953.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593453.1_63	29.393	313	329
WP_258203953.1	lcl|NZ_RQEZ01000030.1_cds_WP_135591407.1_2440	29.129	333	329
WP_258203953.1	lcl|NZ_RQEZ01000048.1_cds_WP_246057568.1_564	22.667	300	329
WP_258203953.1	lcl|NZ_RQEZ01000035.1_cds_WP_135590287.1_3371	23.754	341	329
WP_258203953.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593870.1_278	26.506	332	329
WP_258203953.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590644.1_541	25.079	315	329
WP_258203953.1	lcl|NZ_RQEZ01000017.1_cds_WP_135592711.1_2390	28.030	264	329
WP_258203953.1	lcl|NZ_RQEZ01000012.1_cds_WP_135590112.1_1404	23.504	234	329
WP_258203953.1	lcl|NZ_RQEZ01000030.1_cds_WP_135591491.1_2490	27.863	262	329
WP_258203953.1	lcl|NZ_RQEZ01000048.1_cds_WP_246057566.1_571	28.834	163	329
WP_250066499.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590652.1_549	27.984	243	267
WP_250066499.1	lcl|NZ_RQEZ01000013.1_cds_WP_135594705.1_702	29.592	196	267
WP_250066499.1	lcl|NZ_RQEZ01000048.1_cds_WP_135593078.1_572	23.786	206	267
WP_250066499.1	lcl|NZ_RQEZ01000110.1_cds_WP_135594508.1_3107	28.191	188	267
WP_250066499.1	lcl|NZ_RQEZ01000106.1_cds_WP_210412877.1_3734	27.273	187	267
WP_002740779.1	lcl|NZ_RQEZ01000010.1_cds_WP_135594136.1_2704	27.083	336	509
WP_002740779.1	lcl|NZ_RQEZ01000010.1_cds_WP_135594138.1_2705	28.889	90	509
WP_002740779.1	lcl|NZ_RQEZ01000010.1_cds_WP_135594136.1_2704	27.083	336	509
WP_002740779.1	lcl|NZ_RQEZ01000010.1_cds_WP_135594138.1_2705	28.889	90	509
WP_250066500.1	lcl|NZ_RQEZ01000048.1_cds_WP_246057568.1_564	24.364	275	330
WP_250066500.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593681.1_187	27.536	276	330
WP_250066500.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593870.1_278	26.482	253	330
WP_250066500.1	lcl|NZ_RQEZ01000057.1_cds_WP_135593996.1_3147	27.599	279	330
WP_250066500.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590646.1_543	24.627	268	330
WP_250066500.1	lcl|NZ_RQEZ01000046.1_cds_WP_135593453.1_63	29.930	284	330
WP_250066500.1	lcl|NZ_RQEZ01000106.1_cds_WP_135595207.1_3735	30.075	133	330
WP_250066500.1	lcl|NZ_RQEZ01000035.1_cds_WP_135590287.1_3371	24.000	200	330
WP_250066500.1	lcl|NZ_RQEZ01000017.1_cds_WP_135592711.1_2390	24.476	286	330
WP_002740826.1	lcl|NZ_RQEZ01000048.1_cds_WP_135593070.1_576	32.267	344	366
WP_002740826.1	lcl|NZ_RQEZ01000013.1_cds_WP_210412911.1_707	28.989	376	366
WP_002740826.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590659.1_556	32.941	340	366
WP_002740826.1	lcl|NZ_RQEZ01000053.1_cds_WP_135591657.1_1956	30.641	359	366
WP_002740826.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590647.1_544	27.381	336	366
WP_002740826.1	lcl|NZ_RQEZ01000110.1_cds_WP_167881183.1_3095	30.811	185	366
WP_002740861.1	lcl|NZ_RQEZ01000048.1_cds_WP_135593070.1_576	34.933	375	367
WP_002740861.1	lcl|NZ_RQEZ01000053.1_cds_WP_135591657.1_1956	32.891	377	367
WP_002740861.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590659.1_556	32.203	354	367
WP_002740861.1	lcl|NZ_RQEZ01000013.1_cds_WP_210412911.1_707	31.053	380	367
WP_002740861.1	lcl|NZ_RQEZ01000048.1_cds_WP_135590647.1_544	29.605	304	367
