WP_002725873.1	lcl|NZ_JADDVX010000006.1_cds_WP_002725873.1_3010	100.000	106	106
WP_002733579.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733579.1_3009	100.000	314	314
WP_002733579.1	lcl|NZ_JADDVX010000018.1_cds_WP_002722638.1_670	24.615	325	314
WP_002733579.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733534.1_3006	26.908	249	314
WP_002733579.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740024.1_2915	23.132	281	314
WP_002733579.1	lcl|NZ_JADDVX010000007.1_cds_WP_002728309.1_3092	25.723	311	314
WP_002733579.1	lcl|NZ_JADDVX010000014.1_cds_WP_002743770.1_394	20.809	173	314
WP_002733579.1	lcl|NZ_JADDVX010000006.1_cds_WP_016749081.1_2977	24.503	151	314
WP_002733579.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740721.1_3003	24.848	330	314
WP_026054882.1	lcl|NZ_JADDVX010000006.1_cds_WP_026054882.1_3008	99.726	365	365
WP_002733646.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733646.1_3007	100.000	185	185
WP_002733646.1	lcl|NZ_JADDVX010000003.1_cds_WP_002721790.1_1911	36.364	154	185
WP_258203953.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733534.1_3006	98.784	329	329
WP_258203953.1	lcl|NZ_JADDVX010000018.1_cds_WP_002722638.1_670	30.159	315	329
WP_258203953.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740024.1_2915	31.343	335	329
WP_258203953.1	lcl|NZ_JADDVX010000007.1_cds_WP_002728309.1_3092	30.868	311	329
WP_258203953.1	lcl|NZ_JADDVX010000014.1_cds_WP_002743770.1_394	27.566	341	329
WP_258203953.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733638.1_2969	27.586	348	329
WP_258203953.1	lcl|NZ_JADDVX010000007.1_cds_WP_002728316.1_3095	28.182	330	329
WP_258203953.1	lcl|NZ_JADDVX010000076.1_cds_WP_002741146.1_3074	29.167	312	329
WP_258203953.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733546.1_2940	25.373	268	329
WP_258203953.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740721.1_3003	28.990	307	329
WP_258203953.1	lcl|NZ_JADDVX010000008.1_cds_WP_002732331.1_3303	25.959	339	329
WP_258203953.1	lcl|NZ_JADDVX010000006.1_cds_WP_002744551.1_2975	29.259	270	329
WP_258203953.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733579.1_3009	27.309	249	329
WP_258203953.1	lcl|NZ_JADDVX010000006.1_cds_WP_016749081.1_2977	23.659	317	329
WP_258203953.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733698.1_2932	26.642	274	329
WP_258203953.1	lcl|NZ_JADDVX010000059.1_cds_WP_002740236.1_2640	26.592	267	329
WP_258203953.1	lcl|NZ_JADDVX010000004.1_cds_WP_002721725.1_2422	25.223	337	329
WP_258203953.1	lcl|NZ_JADDVX010000004.1_cds_WP_002739935.1_2334	27.711	249	329
WP_258203953.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733757.1_2942	31.034	174	329
WP_250066499.1	lcl|NZ_JADDVX010000006.1_cds_WP_002733627.1_3005	98.127	267	267
WP_250066499.1	lcl|NZ_JADDVX010000006.1_cds_WP_002740926.1_2964	28.492	179	267
WP_250066499.1	lcl|NZ_JADDVX010000006.1_cds_WP_002738295.1_2943	26.699	206	267
WP_250066499.1	lcl|NZ_JADDVX010000006.1_cds_WP_002727921.1_2914	27.513	189	267
WP_250066499.1	lcl|NZ_JADDVX010000050.1_cds_WP_002729040.1_2438	33.636	110	267
WP_250066499.1	lcl|NZ_JADDVX010000002.1_cds_WP_002766579.1_1465	36.047	86	267
WP_250066499.1	lcl|NZ_JADDVX010000014.1_cds_WP_002729513.1_393	26.344	186	267
