WP_002725873.1	lcl|NZ_AOWV01000180.1_cds_WP_000340715.1_3263	93.902	82	106
WP_002733579.1	lcl|NZ_AOWV01000180.1_cds_WP_000410266.1_3262	92.994	314	314
WP_002733579.1	lcl|NZ_AOWV01000053.1_cds_WP_000744698.1_625	23.171	328	314
WP_002733579.1	lcl|NZ_AOWV01000180.1_cds_WP_000646254.1_3259	27.309	249	314
WP_002733579.1	lcl|NZ_AOWV01000108.1_cds_WP_000723091.1_1579	24.221	289	314
WP_002733579.1	lcl|NZ_AOWV01000180.1_cds_WP_001067557.1_3256	24.540	326	314
WP_026054882.1	lcl|NZ_AOWV01000180.1_cds_WP_000604525.1_3261	84.932	365	365
WP_002733646.1	lcl|NZ_AOWV01000180.1_cds_WP_000884059.1_3260	95.676	185	185
WP_002733646.1	lcl|NZ_AOWV01000182.1_cds_WP_000351733.1_3310	40.714	140	185
WP_258203953.1	lcl|NZ_AOWV01000180.1_cds_WP_000646254.1_3259	98.480	329	329
WP_258203953.1	lcl|NZ_AOWV01000053.1_cds_WP_000744698.1_625	32.381	315	329
WP_258203953.1	lcl|NZ_AOWV01000108.1_cds_WP_000723091.1_1579	31.343	335	329
WP_258203953.1	lcl|NZ_AOWV01000063.1_cds_WP_002072074.1_874	31.148	305	329
WP_258203953.1	lcl|NZ_AOWV01000105.1_cds_WP_000649924.1_1491	30.183	328	329
WP_258203953.1	lcl|NZ_AOWV01000063.1_cds_WP_000709508.1_884	29.129	333	329
WP_258203953.1	lcl|NZ_AOWV01000180.1_cds_WP_001067557.1_3256	30.350	257	329
WP_258203953.1	lcl|NZ_AOWV01000063.1_cds_WP_000688696.1_854	29.329	283	329
WP_258203953.1	lcl|NZ_AOWV01000090.1_cds_WP_000475901.1_1331	27.372	274	329
WP_258203953.1	lcl|NZ_AOWV01000180.1_cds_WP_000410266.1_3262	25.392	319	329
WP_258203953.1	lcl|NZ_AOWV01000178.1_cds_WP_001074779.1_3171	29.057	265	329
WP_258203953.1	lcl|NZ_AOWV01000056.1_cds_WP_001003560.1_771	24.852	338	329
WP_258203953.1	lcl|NZ_AOWV01000068.1_cds_WP_000378097.1_915	24.419	172	329
WP_250066499.1	lcl|NZ_AOWV01000180.1_cds_WP_000774259.1_3258	92.135	267	267
WP_250066499.1	lcl|NZ_AOWV01000108.1_cds_WP_000842260.1_1578	27.895	190	267
WP_250066499.1	lcl|NZ_AOWV01000086.1_cds_WP_000667727.1_1281	31.818	110	267
WP_250066499.1	lcl|NZ_AOWV01000159.1_cds_WP_000805357.1_2610	27.660	188	267
WP_002740779.1	lcl|NZ_AOWV01000180.1_cds_WP_002072162.1_3257	97.053	509	509
WP_002740779.1	lcl|NZ_AOWV01000164.1_cds_WP_000291581.1_2764	26.852	324	509
WP_002740779.1	lcl|NZ_AOWV01000164.1_cds_WP_000364504.1_2763	31.111	90	509
WP_002740779.1	lcl|NZ_AOWV01000180.1_cds_WP_002072162.1_3257	97.053	509	509
WP_002740779.1	lcl|NZ_AOWV01000164.1_cds_WP_000291581.1_2764	26.852	324	509
WP_002740779.1	lcl|NZ_AOWV01000164.1_cds_WP_000364504.1_2763	31.111	90	509
WP_250066500.1	lcl|NZ_AOWV01000180.1_cds_WP_001067557.1_3256	95.152	330	330
WP_250066500.1	lcl|NZ_AOWV01000180.1_cds_WP_000646254.1_3259	28.990	307	330
WP_250066500.1	lcl|NZ_AOWV01000063.1_cds_WP_002072074.1_874	24.632	272	330
WP_250066500.1	lcl|NZ_AOWV01000053.1_cds_WP_000744698.1_625	27.215	316	330
WP_250066500.1	lcl|NZ_AOWV01000108.1_cds_WP_000723091.1_1579	24.324	333	330
WP_250066500.1	lcl|NZ_AOWV01000056.1_cds_WP_001003560.1_771	27.092	251	330
WP_250066500.1	lcl|NZ_AOWV01000105.1_cds_WP_000649924.1_1491	29.412	255	330
