WP_002725873.1	lcl|NZ_RQHU01000019.1_cds_WP_135746496.1_2234	60.811	74	106
WP_002733579.1	lcl|NZ_RQHU01000019.1_cds_WP_135746495.1_2235	83.548	310	314
WP_002733579.1	lcl|NZ_RQHU01000005.1_cds_WP_135745382.1_1152	26.837	313	314
WP_002733579.1	lcl|NZ_RQHU01000005.1_cds_WP_135745407.1_1179	23.030	330	314
WP_002733579.1	lcl|NZ_RQHU01000024.1_cds_WP_135743732.1_3333	22.043	186	314
WP_002733579.1	lcl|NZ_RQHU01000019.1_cds_WP_135746462.1_2269	20.818	269	314
WP_002733579.1	lcl|NZ_RQHU01000005.1_cds_WP_135744912.1_597	23.438	320	314
WP_002733579.1	lcl|NZ_RQHU01000019.1_cds_WP_135746431.1_2301	25.806	186	314
WP_026054882.1	lcl|NZ_RQHU01000019.1_cds_WP_135746493.1_2237	54.144	362	365
WP_002733646.1	lcl|NZ_RQHU01000019.1_cds_WP_135744205.1_2703	33.108	148	185
WP_258203953.1	lcl|NZ_RQHU01000005.1_cds_WP_135745407.1_1179	31.210	314	329
WP_258203953.1	lcl|NZ_RQHU01000019.1_cds_WP_135746431.1_2301	27.874	348	329
WP_258203953.1	lcl|NZ_RQHU01000005.1_cds_WP_135744912.1_597	29.870	308	329
WP_258203953.1	lcl|NZ_RQHU01000024.1_cds_WP_135743732.1_3333	29.326	341	329
WP_258203953.1	lcl|NZ_RQHU01000019.1_cds_WP_265396293.1_2279	30.351	313	329
WP_258203953.1	lcl|NZ_RQHU01000005.1_cds_WP_135745382.1_1152	27.476	313	329
WP_258203953.1	lcl|NZ_RQHU01000005.1_cds_WP_135745055.1_771	27.914	326	329
WP_258203953.1	lcl|NZ_RQHU01000019.1_cds_WP_135746473.1_2257	25.806	310	329
WP_258203953.1	lcl|NZ_RQHU01000019.1_cds_WP_135746462.1_2269	26.568	271	329
WP_258203953.1	lcl|NZ_RQHU01000019.1_cds_WP_135746495.1_2235	26.019	319	329
WP_258203953.1	lcl|NZ_RQHU01000005.1_cds_WP_135745111.1_838	29.249	253	329
WP_258203953.1	lcl|NZ_RQHU01000019.1_cds_WP_135746445.1_2286	26.506	249	329
WP_258203953.1	lcl|NZ_RQHU01000005.1_cds_WP_135745455.1_1233	29.200	250	329
WP_258203953.1	lcl|NZ_RQHU01000019.1_cds_WP_135746410.1_2323	25.000	268	329
WP_258203953.1	lcl|NZ_RQHU01000019.1_cds_WP_135746455.1_2276	31.646	158	329
WP_258203953.1	lcl|NZ_RQHU01000005.1_cds_WP_135745689.1_1512	24.314	255	329
WP_258203953.1	lcl|NZ_RQHU01000024.1_cds_WP_208739683.1_3344	26.840	231	329
WP_258203953.1	lcl|NZ_RQHU01000005.1_cds_WP_135745103.1_830	23.704	270	329
WP_258203953.1	lcl|NZ_RQHU01000019.1_cds_WP_135746444.1_2287	19.444	252	329
WP_250066499.1	lcl|NZ_RQHU01000019.1_cds_WP_135746466.1_2264	25.000	200	267
WP_250066499.1	lcl|NZ_RQHU01000019.1_cds_WP_135746453.1_2278	27.805	205	267
WP_250066499.1	lcl|NZ_RQHU01000019.1_cds_WP_135746379.1_2384	25.564	266	267
WP_250066499.1	lcl|NZ_RQHU01000005.1_cds_WP_135744998.1_704	28.655	171	267
