WP_002725873.1	lcl|NZ_AHNJ02000016.1_cds_WP_000340715.1_3317	93.902	82	106
WP_002733579.1	lcl|NZ_AHNJ02000016.1_cds_WP_000410273.1_3316	92.994	314	314
WP_002733579.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	23.171	328	314
WP_002733579.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	27.309	249	314
WP_002733579.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	23.875	289	314
WP_002733579.1	lcl|NZ_AHNJ02000016.1_cds_WP_001067557.1_3310	24.540	326	314
WP_026054882.1	lcl|NZ_AHNJ02000016.1_cds_WP_000604524.1_3315	85.479	365	365
WP_002733646.1	lcl|NZ_AHNJ02000016.1_cds_WP_000884059.1_3314	95.676	185	185
WP_002733646.1	lcl|NZ_AHNJ02000062.1_cds_WP_000351733.1_789	40.714	140	185
WP_258203953.1	lcl|NZ_AHNJ02000016.1_cds_WP_000646251.1_3313	99.088	329	329
WP_258203953.1	lcl|NZ_AHNJ02000009.1_cds_WP_000744700.1_3617	32.381	315	329
WP_258203953.1	lcl|NZ_AHNJ02000016.1_cds_WP_000723086.1_3246	31.045	335	329
WP_258203953.1	lcl|NZ_AHNJ02000064.1_cds_WP_001984071.1_524	31.475	305	329
WP_258203953.1	lcl|NZ_AHNJ02000009.1_cds_WP_000649925.1_3777	30.183	328	329
WP_258203953.1	lcl|NZ_AHNJ02000064.1_cds_WP_000709511.1_535	29.730	333	329
WP_258203953.1	lcl|NZ_AHNJ02000016.1_cds_WP_001067557.1_3310	30.350	257	329
WP_258203953.1	lcl|NZ_AHNJ02000064.1_cds_WP_000688696.1_504	29.329	283	329
WP_258203953.1	lcl|NZ_AHNJ02000016.1_cds_WP_000475904.1_3263	27.372	274	329
WP_258203953.1	lcl|NZ_AHNJ02000016.1_cds_WP_000410273.1_3316	25.705	319	329
WP_258203953.1	lcl|NZ_AHNJ02000076.1_cds_WP_001074787.1_32	29.434	265	329
WP_258203953.1	lcl|NZ_AHNJ02000005.1_cds_WP_001003557.1_3874	25.000	332	329
WP_258203953.1	lcl|NZ_AHNJ02000016.1_cds_WP_000378097.1_3293	24.419	172	329
WP_250066499.1	lcl|NZ_AHNJ02000016.1_cds_WP_000774260.1_3312	92.509	267	267
WP_250066499.1	lcl|NZ_AHNJ02000016.1_cds_WP_000842260.1_3245	27.895	190	267
WP_250066499.1	lcl|NZ_AHNJ02000064.1_cds_WP_000667727.1_481	31.818	110	267
WP_250066499.1	lcl|NZ_AHNJ02000037.1_cds_WP_000805357.1_2269	27.660	188	267
