WP_002725873.1	lcl|NZ_JQRO01000045.1_cds_WP_002614501.1_1719	97.561	82	106
WP_002733579.1	lcl|NZ_JQRO01000045.1_cds_WP_004494857.1_1720	96.178	314	314
WP_002733579.1	lcl|NZ_JQRO01000066.1_cds_WP_002615921.1_2327	24.000	325	314
WP_002733579.1	lcl|NZ_JQRO01000090.1_cds_WP_061219382.1_2853	21.300	277	314
WP_002733579.1	lcl|NZ_JQRO01000011.1_cds_WP_016759276.1_526	23.132	281	314
WP_002733579.1	lcl|NZ_JQRO01000090.1_cds_WP_002614506.1_2855	24.324	185	314
WP_002733579.1	lcl|NZ_JQRO01000122.1_cds_WP_061219479.1_3127	25.402	311	314
WP_002733646.1	lcl|NZ_JQRO01000011.1_cds_WP_002630958.1_418	35.065	154	185
WP_002733646.1	lcl|NZ_JQRO01000090.1_cds_WP_004498097.1_2832	33.898	177	185
WP_258203953.1	lcl|NZ_JQRO01000090.1_cds_WP_061219382.1_2853	31.464	321	329
WP_258203953.1	lcl|NZ_JQRO01000011.1_cds_WP_016759276.1_526	30.655	336	329
WP_258203953.1	lcl|NZ_JQRO01000066.1_cds_WP_002615921.1_2327	30.794	315	329
WP_258203953.1	lcl|NZ_JQRO01000122.1_cds_WP_061219479.1_3127	31.190	311	329
WP_258203953.1	lcl|NZ_JQRO01000090.1_cds_WP_002614506.1_2855	29.508	305	329
WP_258203953.1	lcl|NZ_JQRO01000090.1_cds_WP_061219379.1_2847	25.952	289	329
WP_258203953.1	lcl|NZ_JQRO01000081.1_cds_WP_061219308.1_2677	26.866	335	329
WP_258203953.1	lcl|NZ_JQRO01000030.1_cds_WP_004498401.1_1098	29.467	319	329
WP_258203953.1	lcl|NZ_JQRO01000049.1_cds_WP_004495465.1_1812	28.571	322	329
WP_258203953.1	lcl|NZ_JQRO01000033.1_cds_WP_002619620.1_1152	25.740	338	329
WP_258203953.1	lcl|NZ_JQRO01000045.1_cds_WP_004494857.1_1720	28.030	264	329
WP_258203953.1	lcl|NZ_JQRO01000090.1_cds_WP_002614509.1_2858	27.536	276	329
WP_258203953.1	lcl|NZ_JQRO01000034.1_cds_WP_004496193.1_1208	27.376	263	329
WP_258203953.1	lcl|NZ_JQRO01000067.1_cds_WP_002615392.1_2366	24.169	331	329
