WP_002725873.1	lcl|NZ_RQHD01000007.1_cds_WP_135576183.1_3020	63.514	74	106
WP_002733579.1	lcl|NZ_RQHD01000007.1_cds_WP_135737733.1_3019	82.258	310	314
WP_002733579.1	lcl|NZ_RQHD01000003.1_cds_WP_135576905.1_388	22.769	325	314
WP_002733579.1	lcl|NZ_RQHD01000007.1_cds_WP_135737736.1_3015	24.064	187	314
WP_002733579.1	lcl|NZ_RQHD01000011.1_cds_WP_012476594.1_2808	22.485	169	314
WP_002733579.1	lcl|NZ_RQHD01000003.1_cds_WP_135736992.1_961	23.529	323	314
WP_002733579.1	lcl|NZ_RQHD01000007.1_cds_WP_135737748.1_2990	19.856	277	314
WP_002733646.1	lcl|NZ_RQHD01000007.1_cds_WP_135576144.1_3000	30.488	164	185
WP_002733646.1	lcl|NZ_RQHD01000003.1_cds_WP_135575519.1_2155	31.461	178	185
WP_258203953.1	lcl|NZ_RQHD01000003.1_cds_WP_135576905.1_388	31.210	314	329
WP_258203953.1	lcl|NZ_RQHD01000007.1_cds_WP_135737736.1_3015	31.562	320	329
WP_258203953.1	lcl|NZ_RQHD01000003.1_cds_WP_135736992.1_961	29.618	314	329
WP_258203953.1	lcl|NZ_RQHD01000011.1_cds_WP_012476594.1_2808	29.326	341	329
WP_258203953.1	lcl|NZ_RQHD01000003.1_cds_WP_135577455.1_780	27.950	322	329
WP_258203953.1	lcl|NZ_RQHD01000003.1_cds_WP_012390182.1_416	28.754	313	329
WP_258203953.1	lcl|NZ_RQHD01000007.1_cds_WP_135737748.1_2990	25.830	271	329
WP_258203953.1	lcl|NZ_RQHD01000003.1_cds_WP_135737528.1_724	27.888	251	329
WP_258203953.1	lcl|NZ_RQHD01000007.1_cds_WP_135737733.1_3019	25.392	319	329
WP_258203953.1	lcl|NZ_RQHD01000003.1_cds_WP_135577379.1_732	26.493	268	329
WP_258203953.1	lcl|NZ_RQHD01000003.1_cds_WP_135737281.1_336	28.916	249	329
WP_258203953.1	lcl|NZ_RQHD01000011.1_cds_WP_210415130.1_2797	24.351	308	329
WP_258203953.1	lcl|NZ_RQHD01000001.1_cds_WP_135737779.1_3394	25.188	266	329
WP_258203953.1	lcl|NZ_RQHD01000003.1_cds_WP_135737461.1_34	26.455	189	329
WP_258203953.1	lcl|NZ_RQHD01000007.1_cds_WP_167881718.1_2982	26.667	120	329
WP_250066499.1	lcl|NZ_RQHD01000001.1_cds_WP_012388903.1_3455	24.812	266	267
WP_250066499.1	lcl|NZ_RQHD01000007.1_cds_WP_135576163.1_3010	29.891	184	267
WP_250066499.1	lcl|NZ_RQHD01000007.1_cds_WP_135576148.1_3003	30.457	197	267
WP_250066499.1	lcl|NZ_RQHD01000003.1_cds_WP_012387270.1_848	28.324	173	267
WP_250066499.1	lcl|NZ_RQHD01000003.1_cds_WP_135737129.1_694	29.677	155	267
WP_250066499.1	lcl|NZ_RQHD01000011.1_cds_WP_135737591.1_2809	27.604	192	267
WP_002740779.1	lcl|NZ_RQHD01000003.1_cds_WP_135737483.1_2177	24.924	329	509
WP_002740779.1	lcl|NZ_RQHD01000003.1_cds_WP_135736421.1_2178	32.203	59	509
WP_002740779.1	lcl|NZ_RQHD01000003.1_cds_WP_135737483.1_2177	24.924	329	509
WP_002740779.1	lcl|NZ_RQHD01000003.1_cds_WP_135736421.1_2178	32.203	59	509
WP_250066500.1	lcl|NZ_RQHD01000007.1_cds_WP_135737736.1_3015	26.159	302	330
WP_250066500.1	lcl|NZ_RQHD01000003.1_cds_WP_135737528.1_724	29.437	231	330
WP_250066500.1	lcl|NZ_RQHD01000003.1_cds_WP_135576905.1_388	27.174	276	330
WP_250066500.1	lcl|NZ_RQHD01000003.1_cds_WP_135736992.1_961	22.662	278	330
WP_250066500.1	lcl|NZ_RQHD01000003.1_cds_WP_012390182.1_416	27.273	319	330
WP_250066500.1	lcl|NZ_RQHD01000003.1_cds_WP_135577379.1_732	24.903	257	330
WP_250066500.1	lcl|NZ_RQHD01000007.1_cds_WP_135737748.1_2990	25.581	258	330
WP_250066500.1	lcl|NZ_RQHD01000011.1_cds_WP_012476594.1_2808	23.841	302	330
WP_250066500.1	lcl|NZ_RQHD01000003.1_cds_WP_135737281.1_336	26.415	212	330
WP_250066500.1	lcl|NZ_RQHD01000003.1_cds_WP_135737461.1_34	24.424	217	330
WP_250066500.1	lcl|NZ_RQHD01000003.1_cds_WP_135577455.1_780	28.000	150	330
WP_250066500.1	lcl|NZ_RQHD01000007.1_cds_WP_167881718.1_2982	29.126	103	330
WP_002740826.1	lcl|NZ_RQHD01000007.1_cds_WP_135738372.1_2979	35.756	344	366
WP_002740826.1	lcl|NZ_RQHD01000003.1_cds_WP_135737145.1_658	29.167	384	366
WP_002740826.1	lcl|NZ_RQHD01000003.1_cds_WP_135736687.1_1611	28.492	358	366
WP_002740826.1	lcl|NZ_RQHD01000007.1_cds_WP_135737737.1_3014	29.430	316	366
WP_002740826.1	lcl|NZ_RQHD01000003.1_cds_WP_012387715.1_1268	22.419	339	366
WP_002740861.1	lcl|NZ_RQHD01000007.1_cds_WP_135738372.1_2979	31.956	363	367
WP_002740861.1	lcl|NZ_RQHD01000003.1_cds_WP_135736687.1_1611	28.232	379	367
WP_002740861.1	lcl|NZ_RQHD01000003.1_cds_WP_135737145.1_658	28.721	383	367
WP_002740861.1	lcl|NZ_RQHD01000007.1_cds_WP_135737737.1_3014	29.963	267	367
WP_002740861.1	lcl|NZ_RQHD01000003.1_cds_WP_012387715.1_1268	25.210	357	367
WP_002740861.1	lcl|NZ_RQHD01000012.1_cds_WP_135738072.1_2706	33.019	106	367
WP_002740998.1	lcl|NZ_RQHD01000003.1_cds_WP_135578024.1_1216	42.387	243	265
WP_004777170.1	lcl|NZ_RQHD01000003.1_cds_WP_012389893.1_138	36.129	310	310
WP_004777170.1	lcl|NZ_RQHD01000012.1_cds_WP_135579642.1_2644	32.246	276	310
WP_004777170.1	lcl|NZ_RQHD01000003.1_cds_WP_135736455.1_2093	22.814	263	310
WP_004777170.1	lcl|NZ_RQHD01000003.1_cds_WP_012389893.1_138	36.129	310	310
WP_004777170.1	lcl|NZ_RQHD01000012.1_cds_WP_135579642.1_2644	32.246	276	310
WP_004777170.1	lcl|NZ_RQHD01000003.1_cds_WP_135736455.1_2093	22.814	263	310
WP_002740917.1	lcl|NZ_RQHD01000007.1_cds_WP_135737744.1_2994	28.571	126	221
WP_002740917.1	lcl|NZ_RQHD01000011.1_cds_WP_135737556.1_2747	29.293	99	221
WP_002740917.1	lcl|NZ_RQHD01000003.1_cds_WP_135577936.1_1164	26.190	84	221
WP_002733615.1	lcl|NZ_RQHD01000003.1_cds_WP_135737173.1_597	30.597	134	177
WP_002733587.1	lcl|NZ_RQHD01000007.1_cds_WP_135738372.1_2979	33.913	345	361
WP_002733587.1	lcl|NZ_RQHD01000007.1_cds_WP_135737737.1_3014	31.970	269	361
WP_002733587.1	lcl|NZ_RQHD01000003.1_cds_WP_135737145.1_658	26.562	384	361
WP_002733587.1	lcl|NZ_RQHD01000003.1_cds_WP_012387715.1_1268	24.119	369	361
WP_002733587.1	lcl|NZ_RQHD01000003.1_cds_WP_135736687.1_1611	29.600	250	361
WP_002733555.1	lcl|NZ_RQHD01000003.1_cds_WP_135577936.1_1164	26.400	125	409
