WP_002725873.1	lcl|NZ_AHQF01000076.1_cds_WP_000340713.1_3070	92.683	82	106
WP_002733579.1	lcl|NZ_AHQF01000076.1_cds_WP_000412665.1_3069	91.083	314	314
WP_002733579.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	22.442	303	314
WP_002733579.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	23.171	328	314
WP_002733579.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	21.377	276	314
WP_002733579.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	24.221	289	314
WP_002733646.1	lcl|NZ_AHQF01000186.1_cds_WP_000351733.1_1254	40.714	140	185
WP_258203953.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	31.304	345	329
WP_258203953.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	32.381	315	329
WP_258203953.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	31.343	335	329
WP_258203953.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	31.457	302	329
WP_258203953.1	lcl|NZ_AHQF01000108.1_cds_WP_001984071.1_2267	31.475	305	329
WP_258203953.1	lcl|NZ_AHQF01000081.1_cds_WP_000649923.1_2893	30.183	328	329
WP_258203953.1	lcl|NZ_AHQF01000319.1_cds_WP_000709511.1_35	29.730	333	329
WP_258203953.1	lcl|NZ_AHQF01000310.1_cds_WP_000688695.1_96	29.329	283	329
WP_258203953.1	lcl|NZ_AHQF01000076.1_cds_WP_000412665.1_3069	26.394	269	329
WP_258203953.1	lcl|NZ_AHQF01000076.1_cds_WP_000377753.1_3023	25.141	354	329
WP_258203953.1	lcl|NZ_AHQF01000104.1_cds_WP_001074783.1_2391	28.679	265	329
WP_258203953.1	lcl|NZ_AHQF01000076.1_cds_WP_000048849.1_3046	25.306	245	329
WP_258203953.1	lcl|NZ_AHQF01000175.1_cds_WP_001003558.1_1430	25.602	332	329
WP_250066499.1	lcl|NZ_AHQF01000076.1_cds_WP_000432841.1_3051	30.472	233	267
WP_250066499.1	lcl|NZ_AHQF01000157.1_cds_WP_000842260.1_1778	27.895	190	267
WP_250066499.1	lcl|NZ_AHQF01000076.1_cds_WP_000869621.1_3024	22.311	251	267
WP_250066499.1	lcl|NZ_AHQF01000083.1_cds_WP_000667727.1_2749	31.818	110	267
WP_250066499.1	lcl|NZ_AHQF01000067.1_cds_WP_000805359.1_3346	27.660	188	267
WP_002740779.1	lcl|NZ_AHQF01000104.1_cds_WP_000291586.1_2463	26.852	324	509
WP_002740779.1	lcl|NZ_AHQF01000104.1_cds_WP_000364507.1_2462	31.111	90	509
WP_002740779.1	lcl|NZ_AHQF01000104.1_cds_WP_000291586.1_2463	26.852	324	509
WP_002740779.1	lcl|NZ_AHQF01000104.1_cds_WP_000364507.1_2462	31.111	90	509
WP_250066500.1	lcl|NZ_AHQF01000076.1_cds_WP_000723077.1_3056	25.362	276	330
WP_250066500.1	lcl|NZ_AHQF01000108.1_cds_WP_001984071.1_2267	24.265	272	330
WP_250066500.1	lcl|NZ_AHQF01000163.1_cds_WP_000744700.1_1660	26.899	316	330
WP_250066500.1	lcl|NZ_AHQF01000157.1_cds_WP_000723094.1_1777	24.925	333	330
WP_250066500.1	lcl|NZ_AHQF01000175.1_cds_WP_001003558.1_1430	27.490	251	330
WP_250066500.1	lcl|NZ_AHQF01000076.1_cds_WP_000048849.1_3046	30.233	129	330
WP_250066500.1	lcl|NZ_AHQF01000076.1_cds_WP_000699347.1_3065	24.609	256	330
WP_250066500.1	lcl|NZ_AHQF01000081.1_cds_WP_000649923.1_2893	29.412	255	330
WP_250066500.1	lcl|NZ_AHQF01000310.1_cds_WP_000688695.1_96	25.571	219	330
WP_250066500.1	lcl|NZ_AHQF01000076.1_cds_WP_000697617.1_3021	24.803	254	330
WP_002740826.1	lcl|NZ_AHQF01000157.1_cds_WP_000575187.1_1771	35.244	349	366
WP_002740826.1	lcl|NZ_AHQF01000076.1_cds_WP_000738262.1_3042	32.898	383	366
WP_002740826.1	lcl|NZ_AHQF01000231.1_cds_WP_001281957.1_660	27.704	379	366
