WP_002725873.1	lcl|NZ_AFLV02000009.1_cds_WP_002614501.1_3448	97.561	82	106
WP_002733579.1	lcl|NZ_AFLV02000009.1_cds_WP_004498704.1_3449	96.178	314	314
WP_002733579.1	lcl|NZ_AFLV02000009.1_cds_WP_004497949.1_3499	22.302	278	314
WP_002733579.1	lcl|NZ_AFLV02000050.1_cds_WP_002615921.1_1830	24.000	325	314
WP_002733579.1	lcl|NZ_AFLV02000021.1_cds_WP_004499129.1_2832	23.132	281	314
WP_002733579.1	lcl|NZ_AFLV02000009.1_cds_WP_002614506.1_3501	24.324	185	314
WP_002733579.1	lcl|NZ_AFLV02000023.1_cds_WP_004495474.1_2599	25.723	311	314
WP_002733646.1	lcl|NZ_AFLV02000053.1_cds_WP_002630958.1_1619	35.065	154	185
WP_002733646.1	lcl|NZ_AFLV02000009.1_cds_WP_004498097.1_3482	33.898	177	185
WP_258203953.1	lcl|NZ_AFLV02000009.1_cds_WP_004497949.1_3499	31.464	321	329
WP_258203953.1	lcl|NZ_AFLV02000021.1_cds_WP_004499129.1_2832	30.952	336	329
WP_258203953.1	lcl|NZ_AFLV02000050.1_cds_WP_002615921.1_1830	30.794	315	329
WP_258203953.1	lcl|NZ_AFLV02000023.1_cds_WP_004495474.1_2599	31.190	311	329
WP_258203953.1	lcl|NZ_AFLV02000023.1_cds_WP_004495537.1_2647	27.164	335	329
WP_258203953.1	lcl|NZ_AFLV02000009.1_cds_WP_002614506.1_3501	29.508	305	329
WP_258203953.1	lcl|NZ_AFLV02000001.1_cds_WP_004498401.1_3989	29.467	319	329
WP_258203953.1	lcl|NZ_AFLV02000023.1_cds_WP_004495465.1_2602	28.571	322	329
WP_258203953.1	lcl|NZ_AFLV02000059.1_cds_WP_002619620.1_1185	25.740	338	329
WP_258203953.1	lcl|NZ_AFLV02000061.1_cds_WP_002619620.1_1091	25.740	338	329
WP_258203953.1	lcl|NZ_AFLV02000009.1_cds_WP_004498704.1_3449	28.030	264	329
WP_258203953.1	lcl|NZ_AFLV02000009.1_cds_WP_002614509.1_3504	27.536	276	329
WP_258203953.1	lcl|NZ_AFLV02000003.1_cds_WP_004498464.1_3806	27.376	263	329
WP_258203953.1	lcl|NZ_AFLV02000043.1_cds_WP_004494996.1_2026	24.169	331	329
WP_258203953.1	lcl|NZ_AFLV02000001.1_cds_WP_004495316.1_4028	27.309	249	329
WP_250066499.1	lcl|NZ_AFLV02000009.1_cds_WP_004497932.1_3500	26.122	245	267
WP_250066499.1	lcl|NZ_AFLV02000038.1_cds_WP_004499478.1_2300	30.653	199	267
WP_250066499.1	lcl|NZ_AFLV02000021.1_cds_WP_002620407.1_2831	27.895	190	267
WP_250066499.1	lcl|NZ_AFLV02000058.1_cds_WP_026054267.1_1257	31.776	107	267
WP_250066499.1	lcl|NZ_AFLV02000023.1_cds_WP_004495535.1_2648	26.486	185	267
WP_002740779.1	lcl|NZ_AFLV02000003.1_cds_WP_004498450.1_3876	26.300	327	509
WP_002740779.1	lcl|NZ_AFLV02000003.1_cds_WP_004498493.1_3875	31.111	90	509
WP_002740779.1	lcl|NZ_AFLV02000003.1_cds_WP_004498450.1_3876	26.300	327	509
WP_002740779.1	lcl|NZ_AFLV02000003.1_cds_WP_004498493.1_3875	31.111	90	509
WP_250066500.1	lcl|NZ_AFLV02000023.1_cds_WP_004495474.1_2599	25.641	273	330
WP_250066500.1	lcl|NZ_AFLV02000009.1_cds_WP_004497949.1_3499	23.358	274	330
WP_250066500.1	lcl|NZ_AFLV02000050.1_cds_WP_002615921.1_1830	28.261	276	330
WP_250066500.1	lcl|NZ_AFLV02000021.1_cds_WP_004499129.1_2832	25.225	333	330
WP_250066500.1	lcl|NZ_AFLV02000043.1_cds_WP_004494996.1_2026	24.138	261	330
WP_250066500.1	lcl|NZ_AFLV02000059.1_cds_WP_002619620.1_1185	28.070	228	330
WP_250066500.1	lcl|NZ_AFLV02000061.1_cds_WP_002619620.1_1091	28.070	228	330
WP_250066500.1	lcl|NZ_AFLV02000001.1_cds_WP_004498401.1_3989	30.588	255	330
WP_250066500.1	lcl|NZ_AFLV02000023.1_cds_WP_004495537.1_2647	26.761	142	330
WP_250066500.1	lcl|NZ_AFLV02000003.1_cds_WP_004498464.1_3806	25.287	261	330
WP_002740826.1	lcl|NZ_AFLV02000021.1_cds_WP_004499131.1_2839	34.463	354	366
WP_002740826.1	lcl|NZ_AFLV02000038.1_cds_WP_002621621.1_2305	27.968	379	366
WP_002740826.1	lcl|NZ_AFLV02000009.1_cds_WP_004498728.1_3459	33.550	307	366
WP_002740826.1	lcl|NZ_AFLV02000009.1_cds_WP_004494858.1_3476	29.412	391	366
WP_002740826.1	lcl|NZ_AFLV02000058.1_cds_WP_002615575.1_1197	31.129	363	366
WP_002740826.1	lcl|NZ_AFLV02000009.1_cds_WP_004494837.1_3456	37.379	206	366
WP_002740826.1	lcl|NZ_AFLV02000059.1_cds_WP_004500179.1_1186	32.086	187	366
WP_002740826.1	lcl|NZ_AFLV02000061.1_cds_WP_004500179.1_1092	32.086	187	366
WP_002740861.1	lcl|NZ_AFLV02000021.1_cds_WP_004499131.1_2839	37.838	370	367
WP_002740861.1	lcl|NZ_AFLV02000058.1_cds_WP_002615575.1_1197	32.718	379	367
WP_002740861.1	lcl|NZ_AFLV02000009.1_cds_WP_004494858.1_3476	31.452	372	367
WP_002740861.1	lcl|NZ_AFLV02000038.1_cds_WP_002621621.1_2305	30.319	376	367
WP_002740861.1	lcl|NZ_AFLV02000009.1_cds_WP_004498728.1_3459	33.910	289	367
WP_002740861.1	lcl|NZ_AFLV02000009.1_cds_WP_004494837.1_3456	33.051	236	367
WP_002740861.1	lcl|NZ_AFLV02000059.1_cds_WP_004500179.1_1186	24.581	358	367
WP_002740861.1	lcl|NZ_AFLV02000061.1_cds_WP_004500179.1_1092	24.581	358	367
WP_002740998.1	lcl|NZ_AFLV02000058.1_cds_WP_004496886.1_1202	46.091	243	265
WP_004777170.1	lcl|NZ_AFLV02000039.1_cds_WP_004499599.1_2137	38.158	304	310
WP_004777170.1	lcl|NZ_AFLV02000081.1_cds_WP_002619450.1_230	27.036	307	310
WP_004777170.1	lcl|NZ_AFLV02000065.1_cds_WP_004500439.1_776	25.564	133	310
WP_004777170.1	lcl|NZ_AFLV02000039.1_cds_WP_004499599.1_2137	38.158	304	310
WP_004777170.1	lcl|NZ_AFLV02000081.1_cds_WP_002619450.1_230	27.036	307	310
WP_004777170.1	lcl|NZ_AFLV02000065.1_cds_WP_004500439.1_776	25.564	133	310
WP_002740917.1	lcl|NZ_AFLV02000050.1_cds_WP_036075130.1_1857	26.923	78	221
WP_002740917.1	lcl|NZ_AFLV02000005.1_cds_WP_004498543.1_3701	28.713	101	221
WP_002733615.1	lcl|NZ_AFLV02000050.1_cds_WP_036075071.1_1863	31.579	152	177
WP_002733714.1	lcl|NZ_AFLV02000062.1_cds_WP_312845847.1_987	25.000	220	406
WP_002733714.1	lcl|NZ_AFLV02000005.1_cds_WP_004498548.1_3702	22.596	208	406
WP_002733714.1	lcl|NZ_AFLV02000050.1_cds_WP_036075130.1_1857	25.595	168	406
WP_002733587.1	lcl|NZ_AFLV02000009.1_cds_WP_004494858.1_3476	32.353	374	361
WP_002733587.1	lcl|NZ_AFLV02000038.1_cds_WP_002621621.1_2305	29.058	382	361
WP_002733587.1	lcl|NZ_AFLV02000009.1_cds_WP_004494837.1_3456	36.255	251	361
WP_002733587.1	lcl|NZ_AFLV02000009.1_cds_WP_004498728.1_3459	37.736	212	361
WP_002733587.1	lcl|NZ_AFLV02000021.1_cds_WP_004499131.1_2839	31.420	331	361
WP_002733587.1	lcl|NZ_AFLV02000059.1_cds_WP_004500179.1_1186	25.137	366	361
WP_002733587.1	lcl|NZ_AFLV02000061.1_cds_WP_004500179.1_1092	25.137	366	361
WP_002733755.1	lcl|NZ_AFLV02000003.1_cds_WP_004498425.1_3862	27.273	132	308
WP_002733755.1	lcl|NZ_AFLV02000003.1_cds_WP_004498425.1_3862	27.273	132	308
WP_002733621.1	lcl|NZ_AFLV02000021.1_cds_LEP1GSC036_RS21890_2847	78.261	23	52
WP_002733555.1	lcl|NZ_AFLV02000050.1_cds_WP_036075130.1_1857	25.203	123	409
WP_002733737.1	lcl|NZ_AFLV02000021.1_cds_WP_004499131.1_2839	37.709	358	363
WP_002733737.1	lcl|NZ_AFLV02000058.1_cds_WP_002615575.1_1197	33.994	353	363
WP_002733737.1	lcl|NZ_AFLV02000038.1_cds_WP_002621621.1_2305	28.877	374	363
WP_002733737.1	lcl|NZ_AFLV02000009.1_cds_WP_004494858.1_3476	29.730	370	363
WP_002733737.1	lcl|NZ_AFLV02000009.1_cds_WP_004498728.1_3459	32.197	264	363
WP_002733737.1	lcl|NZ_AFLV02000009.1_cds_WP_004494837.1_3456	31.507	219	363
