WP_002725873.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000340715.1_506	93.902	82	106
WP_002733579.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368341.1_505	92.675	314	314
WP_002733579.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	23.171	328	314
WP_002733579.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	27.309	249	314
WP_002733579.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	23.875	289	314
WP_002733579.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	24.540	326	314
WP_026054882.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000604524.1_504	85.479	365	365
WP_002733646.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000884059.1_503	95.676	185	185
WP_002733646.1	lcl|NZ_JAFCYY010000004.1_cds_WP_000351733.1_2876	40.714	140	185
WP_258203953.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	99.088	329	329
WP_258203953.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	32.381	315	329
WP_258203953.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	31.045	335	329
WP_258203953.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001984071.1_592	31.475	305	329
WP_258203953.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000649923.1_58	30.183	328	329
WP_258203953.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000709513.1_582	29.429	333	329
WP_258203953.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	30.350	257	329
WP_258203953.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000688695.1_612	29.329	283	329
WP_258203953.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000475904.1_1157	27.372	274	329
WP_258203953.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368341.1_505	25.705	319	329
WP_258203953.1	lcl|NZ_JAFCYY010000005.1_cds_WP_001074784.1_3207	29.434	265	329
WP_258203953.1	lcl|NZ_JAFCYY010000001.1_cds_WP_061269596.1_341	24.699	332	329
WP_258203953.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000378097.1_482	24.419	172	329
WP_250066499.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000774262.1_501	92.135	267	267
WP_250066499.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000842260.1_1175	27.895	190	267
WP_250066499.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000667727.1_634	31.818	110	267
WP_250066499.1	lcl|NZ_JAFCYY010000009.1_cds_WP_000805357.1_3932	27.660	188	267
WP_002740779.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000612798.1_500	97.250	509	509
WP_002740779.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000291586.1_3279	26.852	324	509
WP_002740779.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000364507.1_3278	31.111	90	509
WP_002740779.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000612798.1_500	97.250	509	509
WP_002740779.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000291586.1_3279	26.852	324	509
WP_002740779.1	lcl|NZ_JAFCYY010000005.1_cds_WP_000364507.1_3278	31.111	90	509
WP_250066500.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001067557.1_499	95.152	330	330
WP_250066500.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000646251.1_502	28.990	307	330
WP_250066500.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001984071.1_592	24.265	272	330
WP_250066500.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000744700.1_215	26.899	316	330
WP_250066500.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000723092.1_1174	24.625	333	330
WP_250066500.1	lcl|NZ_JAFCYY010000001.1_cds_WP_061269596.1_341	27.490	251	330
WP_250066500.1	lcl|NZ_JAFCYY010000001.1_cds_WP_000649923.1_58	29.412	255	330
WP_250066500.1	lcl|NZ_JAFCYY010000012.1_cds_WP_000688695.1_612	25.571	219	330
WP_002740826.1	lcl|NZ_JAFCYY010000011.1_cds_WP_001198107.1_498	95.628	366	366
WP_002740826.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000608286.1_497	39.726	365	366
WP_002740826.1	lcl|NZ_JAFCYY010000018.1_cds_WP_000575178.1_1168	34.262	359	366
WP_002740826.1	lcl|NZ_JAFCYY010000012.1_cds_WP_001281953.1_628	28.232	379	366
WP_002740826.1	lcl|NZ_JAFCYY010000011.1_cds_WP_000172660.1_481	31.675	382	366
WP_002740826.1	lcl|NZ_JAFCYY010000011.1_cds_WP_203368340.1_487	32.394	355	366
WP_002740826.1	lcl|NZ_JAFCYY010000007.1_cds_WP_000538749.1_3611	30.084	359	366
WP_002740826.1	lcl|NZ_JAFCYY010000023.1_cds_WP_001982414.1_1769	31.579	190	366
