WP_002725873.1	lcl|NZ_JSVJ02000072.1_cds_WP_004753574.1_2956	91.463	82	106
WP_002733579.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751141.1_2955	93.312	314	314
WP_002733579.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755430.1_2952	27.309	249	314
WP_002733579.1	lcl|NZ_JSVJ02000023.1_cds_WP_004753565.1_1620	23.171	328	314
WP_002733579.1	lcl|NZ_JSVJ02000102.1_cds_WP_016750836.1_3376	22.776	281	314
WP_002733579.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755319.1_2949	25.152	330	314
WP_002733579.1	lcl|NZ_JSVJ02000005.1_cds_WP_016561072.1_481	22.330	309	314
WP_026054882.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751140.1_2954	86.301	365	365
WP_002733646.1	lcl|NZ_JSVJ02000072.1_cds_WP_004766667.1_2953	96.757	185	185
WP_002733646.1	lcl|NZ_JSVJ02000013.1_cds_WP_004752075.1_1014	41.429	140	185
WP_258203953.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755430.1_2952	98.480	329	329
WP_258203953.1	lcl|NZ_JSVJ02000023.1_cds_WP_004753565.1_1620	31.746	315	329
WP_258203953.1	lcl|NZ_JSVJ02000102.1_cds_WP_016750836.1_3376	31.045	335	329
WP_258203953.1	lcl|NZ_JSVJ02000005.1_cds_WP_016561072.1_481	30.844	308	329
WP_258203953.1	lcl|NZ_JSVJ02000012.1_cds_WP_004755135.1_990	30.816	331	329
WP_258203953.1	lcl|NZ_JSVJ02000005.1_cds_WP_004751412.1_492	29.846	325	329
WP_258203953.1	lcl|NZ_JSVJ02000008.1_cds_WP_004754991.1_710	27.729	339	329
WP_258203953.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755319.1_2949	29.316	307	329
WP_258203953.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751141.1_2955	26.866	268	329
WP_258203953.1	lcl|NZ_JSVJ02000142.1_cds_WP_002733698.1_3648	26.642	274	329
WP_258203953.1	lcl|NZ_JSVJ02000009.1_cds_WP_004755140.1_794	25.984	254	329
WP_258203953.1	lcl|NZ_JSVJ02000002.1_cds_WP_016750792.1_220	29.213	267	329
WP_258203953.1	lcl|NZ_JSVJ02000015.1_cds_WP_004750263.1_1196	25.573	262	329
WP_258203953.1	lcl|NZ_JSVJ02000049.1_cds_WP_016751119.1_2439	27.572	243	329
WP_250066499.1	lcl|NZ_JSVJ02000072.1_cds_WP_004758405.1_2951	95.506	267	267
WP_250066499.1	lcl|NZ_JSVJ02000102.1_cds_WP_004754191.1_3377	27.513	189	267
WP_250066499.1	lcl|NZ_JSVJ02000008.1_cds_WP_016751285.1_731	33.929	112	267
WP_250066499.1	lcl|NZ_JSVJ02000021.1_cds_WP_004758210.1_1513	27.660	188	267
WP_002740779.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751139.1_2950	99.411	509	509
WP_002740779.1	lcl|NZ_JSVJ02000002.1_cds_WP_004751764.1_149	25.758	330	509
WP_002740779.1	lcl|NZ_JSVJ02000002.1_cds_WP_004767754.1_150	31.111	90	509
WP_002740779.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751139.1_2950	99.411	509	509
WP_002740779.1	lcl|NZ_JSVJ02000002.1_cds_WP_004751764.1_149	25.758	330	509
WP_002740779.1	lcl|NZ_JSVJ02000002.1_cds_WP_004767754.1_150	31.111	90	509
WP_250066500.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755319.1_2949	97.879	330	330
WP_250066500.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755430.1_2952	28.387	310	330
WP_250066500.1	lcl|NZ_JSVJ02000005.1_cds_WP_016561072.1_481	25.830	271	330
WP_250066500.1	lcl|NZ_JSVJ02000102.1_cds_WP_016750836.1_3376	25.449	334	330
WP_250066500.1	lcl|NZ_JSVJ02000023.1_cds_WP_004753565.1_1620	26.250	320	330
WP_250066500.1	lcl|NZ_JSVJ02000009.1_cds_WP_004755140.1_794	26.693	251	330
WP_250066500.1	lcl|NZ_JSVJ02000012.1_cds_WP_004755135.1_990	29.412	255	330
WP_250066500.1	lcl|NZ_JSVJ02000008.1_cds_WP_004754991.1_710	25.333	225	330
WP_250066500.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751141.1_2955	24.390	328	330
WP_002740826.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751138.1_2948	98.634	366	366
WP_002740826.1	lcl|NZ_JSVJ02000072.1_cds_WP_004753525.1_2947	39.452	365	366
WP_002740826.1	lcl|NZ_JSVJ02000136.1_cds_WP_004768410.1_3625	34.670	349	366
WP_002740826.1	lcl|NZ_JSVJ02000008.1_cds_WP_004754030.1_725	28.760	379	366
WP_002740826.1	lcl|NZ_JSVJ02000069.1_cds_WP_004754985.1_2891	32.199	382	366
WP_002740826.1	lcl|NZ_JSVJ02000127.1_cds_WP_016560426.1_3574	30.585	376	366
WP_002740826.1	lcl|NZ_JSVJ02000006.1_cds_WP_004752829.1_522	30.641	359	366
WP_002740826.1	lcl|NZ_JSVJ02000110.1_cds_WP_004771239.1_3446	32.105	190	366
WP_002740861.1	lcl|NZ_JSVJ02000072.1_cds_WP_004753525.1_2947	99.183	367	367
WP_002740861.1	lcl|NZ_JSVJ02000072.1_cds_WP_016751138.1_2948	39.726	365	367
WP_002740861.1	lcl|NZ_JSVJ02000136.1_cds_WP_004768410.1_3625	35.165	364	367
WP_002740861.1	lcl|NZ_JSVJ02000069.1_cds_WP_004754985.1_2891	31.233	365	367
WP_002740861.1	lcl|NZ_JSVJ02000006.1_cds_WP_004752829.1_522	30.645	372	367
WP_002740861.1	lcl|NZ_JSVJ02000127.1_cds_WP_016560426.1_3574	40.175	229	367
WP_002740861.1	lcl|NZ_JSVJ02000008.1_cds_WP_004754030.1_725	30.952	378	367
WP_002740861.1	lcl|NZ_JSVJ02000110.1_cds_WP_004771239.1_3446	24.302	358	367
WP_002740729.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755296.1_2946	98.897	544	544
WP_002740729.1	lcl|NZ_JSVJ02000072.1_cds_WP_004755296.1_2946	98.897	544	544
WP_002740998.1	lcl|NZ_JSVJ02000072.1_cds_WP_002740998.1_2945	100.000	265	265
WP_002740998.1	lcl|NZ_JSVJ02000088.1_cds_WP_004755702.1_3209	47.325	243	265
WP_004777170.1	lcl|NZ_JSVJ02000072.1_cds_WP_004777170.1_2944	100.000	310	310
WP_004777170.1	lcl|NZ_JSVJ02000003.1_cds_WP_004751322.1_323	36.842	304	310
WP_004777170.1	lcl|NZ_JSVJ02000025.1_cds_WP_004754016.1_1683	26.645	304	310
WP_004777170.1	lcl|NZ_JSVJ02000002.1_cds_WP_004752420.1_243	22.901	262	310
WP_004777170.1	lcl|NZ_JSVJ02000072.1_cds_WP_004777170.1_2944	100.000	310	310
WP_004777170.1	lcl|NZ_JSVJ02000003.1_cds_WP_004751322.1_323	36.842	304	310
WP_004777170.1	lcl|NZ_JSVJ02000025.1_cds_WP_004754016.1_1683	26.645	304	310
WP_004777170.1	lcl|NZ_JSVJ02000002.1_cds_WP_004752420.1_243	22.901	262	310
WP_002740848.1	lcl|NZ_JSVJ02000132.1_cds_WP_004777160.1_3606	98.485	264	264
WP_002733551.1	lcl|NZ_JSVJ02000132.1_cds_WP_002733551.1_3607	100.000	130	130
WP_004777167.1	lcl|NZ_JSVJ02000132.1_cds_WP_004777167.1_3608	100.000	144	144
WP_002740917.1	lcl|NZ_JSVJ02000132.1_cds_WP_002740917.1_3609	100.000	221	221
WP_002740917.1	lcl|NZ_JSVJ02000023.1_cds_WP_004763571.1_1592	28.205	78	221
WP_002740917.1	lcl|NZ_JSVJ02000003.1_cds_WP_004751308.1_339	29.703	101	221
WP_002733615.1	lcl|NZ_JSVJ02000127.1_cds_WP_016560441.1_3572	53.448	174	177
WP_002733615.1	lcl|NZ_JSVJ02000023.1_cds_WP_004754859.1_1585	30.921	152	177
WP_002733714.1	lcl|NZ_JSVJ02000127.1_cds_WP_016560449.1_3573	66.418	402	406
WP_002733714.1	lcl|NZ_JSVJ02000127.1_cds_WP_001046777.1_3571	25.123	406	406
