WP_002725873.1	lcl|NZ_AFKU01000213.1_cds_WP_000340715.1_1851	93.902	82	106
WP_002733579.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	92.994	314	314
WP_002733579.1	lcl|NZ_AFKU01000213.1_cds_WP_000093099.1_1872	58.730	63	314
WP_002733579.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	27.711	249	314
WP_002733579.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	23.171	328	314
WP_002733579.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	22.909	275	314
WP_002733579.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	23.875	289	314
WP_002733579.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	24.540	326	314
WP_026054882.1	lcl|NZ_AFKU01000213.1_cds_WP_000604524.1_1853	85.479	365	365
WP_002733646.1	lcl|NZ_AFKU01000213.1_cds_WP_000884059.1_1854	95.676	185	185
WP_002733646.1	lcl|NZ_AFKU01000131.1_cds_WP_000351733.1_2929	40.714	140	185
WP_258203953.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	98.176	329	329
WP_258203953.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	32.381	315	329
WP_258203953.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	31.045	335	329
WP_258203953.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	31.677	322	329
WP_258203953.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	31.475	305	329
WP_258203953.1	lcl|NZ_AFKU01000123.1_cds_WP_000649925.1_3089	30.183	328	329
WP_258203953.1	lcl|NZ_AFKU01000025.1_cds_WP_000709511.1_3702	29.730	333	329
WP_258203953.1	lcl|NZ_AFKU01000213.1_cds_WP_000601375.1_1908	24.161	298	329
WP_258203953.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	30.350	257	329
WP_258203953.1	lcl|NZ_AFKU01000109.1_cds_WP_000688695.1_3302	29.329	283	329
WP_258203953.1	lcl|NZ_AFKU01000157.1_cds_WP_000475904.1_2488	27.372	274	329
WP_258203953.1	lcl|NZ_AFKU01000213.1_cds_WP_000410273.1_1852	25.705	319	329
WP_258203953.1	lcl|NZ_AFKU01000178.1_cds_WP_001074785.1_2236	29.434	265	329
WP_258203953.1	lcl|NZ_AFKU01000327.1_cds_WP_001003555.1_1204	25.148	338	329
WP_258203953.1	lcl|NZ_AFKU01000213.1_cds_WP_000487322.1_1906	27.077	325	329
WP_250066499.1	lcl|NZ_AFKU01000213.1_cds_WP_000774262.1_1856	92.135	267	267
WP_250066499.1	lcl|NZ_AFKU01000213.1_cds_WP_000859505.1_1905	28.155	206	267
WP_250066499.1	lcl|NZ_AFKU01000213.1_cds_WP_000800438.1_1886	28.492	179	267
WP_250066499.1	lcl|NZ_AFKU01000157.1_cds_WP_000842260.1_2506	27.895	190	267
WP_250066499.1	lcl|NZ_AFKU01000179.1_cds_WP_000667727.1_2220	31.818	110	267
WP_250066499.1	lcl|NZ_AFKU01000330.1_cds_WP_000805357.1_1174	27.660	188	267
WP_002740779.1	lcl|NZ_AFKU01000213.1_cds_WP_000612797.1_1857	96.071	509	509
WP_002740779.1	lcl|NZ_AFKU01000070.1_cds_WP_000291594.1_3406	27.622	286	509
WP_002740779.1	lcl|NZ_AFKU01000085.1_cds_WP_000364507.1_3369	31.111	90	509
WP_002740779.1	lcl|NZ_AFKU01000213.1_cds_WP_000612797.1_1857	96.071	509	509
WP_002740779.1	lcl|NZ_AFKU01000070.1_cds_WP_000291594.1_3406	27.622	286	509
WP_002740779.1	lcl|NZ_AFKU01000085.1_cds_WP_000364507.1_3369	31.111	90	509
WP_250066500.1	lcl|NZ_AFKU01000213.1_cds_WP_001067557.1_1858	95.152	330	330
WP_250066500.1	lcl|NZ_AFKU01000213.1_cds_LEP2GSC130_RS1000000123725_1855	28.664	307	330
WP_250066500.1	lcl|NZ_AFKU01000213.1_cds_WP_000600889.1_1881	27.068	266	330
WP_250066500.1	lcl|NZ_AFKU01000401.1_cds_WP_001984071.1_700	24.265	272	330
WP_250066500.1	lcl|NZ_AFKU01000228.1_cds_WP_000744700.1_1722	26.899	316	330
WP_250066500.1	lcl|NZ_AFKU01000157.1_cds_WP_000723090.1_2505	24.625	333	330
WP_250066500.1	lcl|NZ_AFKU01000327.1_cds_WP_001003555.1_1204	27.490	251	330
WP_250066500.1	lcl|NZ_AFKU01000123.1_cds_WP_000649925.1_3089	29.412	255	330
WP_250066500.1	lcl|NZ_AFKU01000109.1_cds_WP_000688695.1_3302	25.571	219	330
WP_250066500.1	lcl|NZ_AFKU01000213.1_cds_WP_000487322.1_1906	26.761	284	330
WP_250066500.1	lcl|NZ_AFKU01000213.1_cds_WP_000601375.1_1908	26.374	273	330
WP_002740826.1	lcl|NZ_AFKU01000213.1_cds_WP_001198107.1_1859	95.628	366	366
WP_002740826.1	lcl|NZ_AFKU01000213.1_cds_WP_000608295.1_1860	40.000	365	366
WP_002740826.1	lcl|NZ_AFKU01000157.1_cds_WP_000575186.1_2499	33.871	372	366
WP_002740826.1	lcl|NZ_AFKU01000252.1_cds_WP_001281953.1_1503	28.232	379	366
WP_002740826.1	lcl|NZ_AFKU01000213.1_cds_WP_000346036.1_1889	28.090	356	366
WP_002740826.1	lcl|NZ_AFKU01000213.1_cds_WP_000582222.1_1870	32.113	355	366
WP_002740826.1	lcl|NZ_AFKU01000147.1_cds_WP_000538752.1_2652	30.084	359	366
WP_002740826.1	lcl|NZ_AFKU01000213.1_cds_WP_000947844.1_1882	26.957	345	366
WP_002740826.1	lcl|NZ_AFKU01000144.1_cds_WP_001982414.1_2713	31.579	190	366
WP_002740861.1	lcl|NZ_AFKU01000213.1_cds_WP_000608295.1_1860	95.368	367	367
WP_002740861.1	lcl|NZ_AFKU01000213.1_cds_WP_001198107.1_1859	39.452	365	367
WP_002740861.1	lcl|NZ_AFKU01000157.1_cds_WP_000575186.1_2499	35.359	362	367
WP_002740861.1	lcl|NZ_AFKU01000147.1_cds_WP_000538752.1_2652	31.383	376	367
WP_002740861.1	lcl|NZ_AFKU01000213.1_cds_WP_000582222.1_1870	36.000	325	367
WP_002740861.1	lcl|NZ_AFKU01000252.1_cds_WP_001281953.1_1503	30.159	378	367
WP_002740861.1	lcl|NZ_AFKU01000213.1_cds_WP_000346036.1_1889	24.665	373	367
WP_002740861.1	lcl|NZ_AFKU01000213.1_cds_WP_000947844.1_1882	26.404	356	367
WP_002740861.1	lcl|NZ_AFKU01000144.1_cds_WP_001982414.1_2713	24.581	358	367
WP_002740729.1	lcl|NZ_AFKU01000213.1_cds_WP_000689743.1_1861	91.912	544	544
WP_002740729.1	lcl|NZ_AFKU01000213.1_cds_WP_000689743.1_1861	91.912	544	544
WP_002740998.1	lcl|NZ_AFKU01000213.1_cds_WP_000342713.1_1862	94.340	265	265
WP_002740998.1	lcl|NZ_AFKU01000164.1_cds_WP_001002663.1_2396	46.091	243	265
WP_004777170.1	lcl|NZ_AFKU01000213.1_cds_WP_001246618.1_1863	92.581	310	310
WP_004777170.1	lcl|NZ_AFKU01000519.1_cds_WP_000501205.1_459	36.513	304	310
WP_004777170.1	lcl|NZ_AFKU01000149.1_cds_WP_001183723.1_2624	26.471	306	310
WP_004777170.1	lcl|NZ_AFKU01000213.1_cds_WP_001246618.1_1863	92.581	310	310
WP_004777170.1	lcl|NZ_AFKU01000519.1_cds_WP_000501205.1_459	36.513	304	310
WP_004777170.1	lcl|NZ_AFKU01000149.1_cds_WP_001183723.1_2624	26.471	306	310
WP_002740848.1	lcl|NZ_AFKU01000213.1_cds_WP_000479982.1_1864	93.182	264	264
WP_002733551.1	lcl|NZ_AFKU01000213.1_cds_WP_000715958.1_1865	96.124	129	130
WP_004777167.1	lcl|NZ_AFKU01000213.1_cds_WP_001088866.1_1866	97.222	144	144
WP_002740917.1	lcl|NZ_AFKU01000213.1_cds_WP_000517242.1_1867	95.475	221	221
WP_002740917.1	lcl|NZ_AFKU01000228.1_cds_WP_001082180.1_1750	29.487	78	221
WP_002740917.1	lcl|NZ_AFKU01000213.1_cds_WP_001206409.1_1877	30.097	103	221
WP_002740917.1	lcl|NZ_AFKU01000317.1_cds_WP_001069835.1_1296	28.440	109	221
WP_002733615.1	lcl|NZ_AFKU01000213.1_cds_WP_000611594.1_1868	82.286	175	177
WP_002733615.1	lcl|NZ_AFKU01000312.1_cds_WP_001206947.1_1347	30.921	152	177
WP_002733714.1	lcl|NZ_AFKU01000213.1_cds_WP_001015422.1_1869	80.451	399	406
WP_002733714.1	lcl|NZ_AFKU01000317.1_cds_WP_000347681.1_1295	26.667	210	406
WP_002733714.1	lcl|NZ_AFKU01000213.1_cds_WP_000661932.1_1902	26.812	138	406
WP_002733714.1	lcl|NZ_AFKU01000228.1_cds_WP_001082180.1_1750	25.153	163	406
WP_002733587.1	lcl|NZ_AFKU01000213.1_cds_WP_000582222.1_1870	93.557	357	361
WP_002733587.1	lcl|NZ_AFKU01000213.1_cds_WP_000608295.1_1860	41.048	229	361
WP_002733587.1	lcl|NZ_AFKU01000252.1_cds_WP_001281953.1_1503	29.948	384	361
WP_002733587.1	lcl|NZ_AFKU01000213.1_cds_WP_000947844.1_1882	28.698	338	361
WP_002733587.1	lcl|NZ_AFKU01000213.1_cds_WP_001198107.1_1859	31.092	357	361
WP_002733587.1	lcl|NZ_AFKU01000157.1_cds_WP_000575186.1_2499	31.667	300	361
WP_002733587.1	lcl|NZ_AFKU01000144.1_cds_WP_001982414.1_2713	25.549	364	361
WP_002733587.1	lcl|NZ_AFKU01000213.1_cds_WP_000346036.1_1889	30.888	259	361
WP_002733755.1	lcl|NZ_AFKU01000213.1_cds_WP_000344487.1_1871	91.558	308	308
WP_002733755.1	lcl|NZ_AFKU01000213.1_cds_WP_000344487.1_1871	91.558	308	308
WP_016561424.1	lcl|NZ_AFKU01000213.1_cds_WP_001106774.1_1874	84.925	398	402
WP_002733555.1	lcl|NZ_AFKU01000213.1_cds_WP_001015422.1_1869	33.333	414	409
WP_002733555.1	lcl|NZ_AFKU01000317.1_cds_WP_000347681.1_1295	24.324	148	409
WP_002733555.1	lcl|NZ_AFKU01000228.1_cds_WP_001082180.1_1750	24.224	161	409
WP_002733737.1	lcl|NZ_AFKU01000157.1_cds_WP_000575186.1_2499	37.989	358	363
WP_002733737.1	lcl|NZ_AFKU01000213.1_cds_WP_000608295.1_1860	39.833	359	363
WP_002733737.1	lcl|NZ_AFKU01000213.1_cds_WP_001198107.1_1859	33.616	354	363
WP_002733737.1	lcl|NZ_AFKU01000147.1_cds_WP_000538752.1_2652	34.030	335	363
WP_002733737.1	lcl|NZ_AFKU01000252.1_cds_WP_001281953.1_1503	27.882	373	363
WP_002733737.1	lcl|NZ_AFKU01000213.1_cds_WP_000346036.1_1889	27.273	374	363
WP_002733737.1	lcl|NZ_AFKU01000213.1_cds_WP_000582222.1_1870	31.894	301	363
WP_002733737.1	lcl|NZ_AFKU01000213.1_cds_WP_000947844.1_1882	25.246	305	363
WP_002733737.1	lcl|NZ_AFKU01000144.1_cds_WP_001982414.1_2713	24.638	345	363
