WP_002725873.1	lcl|NZ_ANIH01000018.1_cds_WP_004753574.1_540	91.463	82	106
WP_002733579.1	lcl|NZ_ANIH01000018.1_cds_WP_020765346.1_539	93.312	314	314
WP_002733579.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	27.309	249	314
WP_002733579.1	lcl|NZ_ANIH01000014.1_cds_WP_004753565.1_296	23.171	328	314
WP_002733579.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	22.909	275	314
WP_002733579.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	22.776	281	314
WP_002733579.1	lcl|NZ_ANIH01000018.1_cds_WP_004762989.1_533	25.152	330	314
WP_026054882.1	lcl|NZ_ANIH01000018.1_cds_WP_020778491.1_538	87.123	365	365
WP_002733646.1	lcl|NZ_ANIH01000018.1_cds_WP_004766667.1_537	96.757	185	185
WP_002733646.1	lcl|NZ_ANIH01000071.1_cds_WP_004752075.1_1518	41.429	140	185
WP_258203953.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	98.176	329	329
WP_258203953.1	lcl|NZ_ANIH01000014.1_cds_WP_004753565.1_296	31.746	315	329
WP_258203953.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	31.045	335	329
WP_258203953.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	30.721	319	329
WP_258203953.1	lcl|NZ_ANIH01000172.1_cds_WP_004766600.1_3686	31.818	308	329
WP_258203953.1	lcl|NZ_ANIH01000156.1_cds_WP_020766960.1_3208	30.816	331	329
WP_258203953.1	lcl|NZ_ANIH01000083.1_cds_WP_004751412.1_1739	29.846	325	329
WP_258203953.1	lcl|NZ_ANIH01000061.1_cds_WP_020765851.1_1386	27.566	341	329
WP_258203953.1	lcl|NZ_ANIH01000018.1_cds_WP_004762989.1_533	29.316	307	329
WP_258203953.1	lcl|NZ_ANIH01000144.1_cds_WP_020766871.1_2971	24.254	268	329
WP_258203953.1	lcl|NZ_ANIH01000018.1_cds_WP_020765346.1_539	26.119	268	329
WP_258203953.1	lcl|NZ_ANIH01000144.1_cds_WP_002733698.1_2979	26.642	274	329
WP_258203953.1	lcl|NZ_ANIH01000168.1_cds_WP_020767228.1_3624	29.588	267	329
WP_258203953.1	lcl|NZ_ANIH01000014.1_cds_WP_020765261.1_425	30.000	180	329
WP_258203953.1	lcl|NZ_ANIH01000017.1_cds_WP_004766563.1_466	25.573	262	329
WP_258203953.1	lcl|NZ_ANIH01000144.1_cds_WP_020766840.1_2969	27.160	324	329
WP_258203953.1	lcl|NZ_ANIH01000037.1_cds_WP_020765537.1_821	27.711	249	329
WP_250066499.1	lcl|NZ_ANIH01000018.1_cds_WP_004762941.1_535	95.880	267	267
WP_250066499.1	lcl|NZ_ANIH01000018.1_cds_WP_000800438.1_504	28.492	179	267
WP_250066499.1	lcl|NZ_ANIH01000144.1_cds_WP_020766834.1_2968	27.670	206	267
WP_250066499.1	lcl|NZ_ANIH01000144.1_cds_WP_020766865.1_2997	27.513	189	267
WP_250066499.1	lcl|NZ_ANIH01000061.1_cds_WP_020778860.1_1407	28.342	187	267
WP_250066499.1	lcl|NZ_ANIH01000101.1_cds_WP_004758210.1_2172	27.660	188	267
WP_002740779.1	lcl|NZ_ANIH01000018.1_cds_WP_016753424.1_534	99.607	509	509
WP_002740779.1	lcl|NZ_ANIH01000157.1_cds_WP_004751764.1_3237	25.758	330	509
WP_002740779.1	lcl|NZ_ANIH01000157.1_cds_WP_020766999.1_3238	31.111	90	509
WP_002740779.1	lcl|NZ_ANIH01000018.1_cds_WP_016753424.1_534	99.607	509	509
WP_002740779.1	lcl|NZ_ANIH01000157.1_cds_WP_004751764.1_3237	25.758	330	509
WP_002740779.1	lcl|NZ_ANIH01000157.1_cds_WP_020766999.1_3238	31.111	90	509
WP_250066500.1	lcl|NZ_ANIH01000018.1_cds_WP_004762989.1_533	97.576	330	330
WP_250066500.1	lcl|NZ_ANIH01000018.1_cds_WP_020765358.1_536	28.387	310	330
WP_250066500.1	lcl|NZ_ANIH01000172.1_cds_WP_004766600.1_3686	25.092	271	330
WP_250066500.1	lcl|NZ_ANIH01000018.1_cds_WP_020765339.1_509	25.564	266	330
WP_250066500.1	lcl|NZ_ANIH01000144.1_cds_WP_020766826.1_2996	25.449	334	330
WP_250066500.1	lcl|NZ_ANIH01000014.1_cds_WP_004753565.1_296	26.250	320	330
WP_250066500.1	lcl|NZ_ANIH01000014.1_cds_WP_020765261.1_425	26.693	251	330
WP_250066500.1	lcl|NZ_ANIH01000156.1_cds_WP_020766960.1_3208	29.412	255	330
WP_250066500.1	lcl|NZ_ANIH01000061.1_cds_WP_020765851.1_1386	25.333	225	330
WP_250066500.1	lcl|NZ_ANIH01000144.1_cds_WP_020766840.1_2969	27.778	288	330
