WP_002725873.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713264.1_3182	67.901	81	106
WP_002733579.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713263.1_3183	73.548	310	314
WP_002733579.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713622.1_3353	24.024	333	314
WP_002733579.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713259.1_3187	21.888	233	314
WP_002733579.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712531.1_95	23.077	325	314
WP_002733646.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713267.1_3179	32.973	185	185
WP_002733646.1	lcl|NZ_NPDZ01000013.1_cds_WP_100715391.1_1060	37.857	140	185
WP_002733646.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713245.1_3202	33.766	154	185
WP_258203953.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713259.1_3187	31.546	317	329
WP_258203953.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712531.1_95	30.794	315	329
WP_258203953.1	lcl|NZ_NPDZ01000022.1_cds_WP_100715486.1_1880	31.068	309	329
WP_258203953.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713622.1_3353	28.086	324	329
WP_258203953.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712285.1_423	25.455	330	329
WP_258203953.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713263.1_3183	24.843	318	329
WP_258203953.1	lcl|NZ_NPDZ01000005.1_cds_WP_100713477.1_2794	25.098	255	329
WP_258203953.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713729.1_2970	24.291	247	329
WP_258203953.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713219.1_3231	27.742	155	329
WP_258203953.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713150.1_1701	21.701	341	329
WP_258203953.1	lcl|NZ_NPDZ01000003.1_cds_WP_100734082.1_2078	24.031	258	329
WP_250066499.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713254.1_3193	22.530	253	267
WP_250066499.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713785.1_2907	27.749	191	267
WP_250066499.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713248.1_3199	25.668	187	267
WP_250066499.1	lcl|NZ_NPDZ01000001.1_cds_WP_125169875.1_623	32.258	93	267
WP_002740779.1	lcl|NZ_NPDZ01000014.1_cds_WP_100714087.1_1155	24.924	329	509
WP_002740779.1	lcl|NZ_NPDZ01000014.1_cds_WP_243393449.1_1156	29.787	94	509
WP_002740779.1	lcl|NZ_NPDZ01000014.1_cds_WP_100714087.1_1155	24.924	329	509
WP_002740779.1	lcl|NZ_NPDZ01000014.1_cds_WP_243393449.1_1156	29.787	94	509
WP_250066500.1	lcl|NZ_NPDZ01000007.1_cds_WP_100713259.1_3187	27.473	273	330
WP_250066500.1	lcl|NZ_NPDZ01000022.1_cds_WP_100715486.1_1880	25.000	308	330
WP_250066500.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713016.1_1638	27.869	244	330
WP_250066500.1	lcl|NZ_NPDZ01000001.1_cds_WP_100712531.1_95	25.856	263	330
WP_250066500.1	lcl|NZ_NPDZ01000008.1_cds_WP_100713622.1_3353	25.617	324	330
WP_250066500.1	lcl|NZ_NPDZ01000002.1_cds_WP_100713150.1_1701	23.305	236	330
WP_250066500.1	lcl|NZ_NPDZ01000006.1_cds_WP_100713729.1_2970	28.216	241	330
