WP_002725873.1	lcl|NZ_AKWC02000024.1_cds_WP_000340715.1_1440	93.902	82	106
WP_002733579.1	lcl|NZ_AKWC02000024.1_cds_WP_000410273.1_1441	92.994	314	314
WP_002733579.1	lcl|NZ_AKWC02000024.1_cds_WP_000093099.1_1461	58.730	63	314
WP_002733579.1	lcl|NZ_AKWC02000024.1_cds_WP_000646250.1_1444	27.711	249	314
WP_002733579.1	lcl|NZ_AKWC02000039.1_cds_WP_000744700.1_88	23.171	328	314
WP_002733579.1	lcl|NZ_AKWC02000024.1_cds_WP_000600889.1_1470	22.909	275	314
WP_002733579.1	lcl|NZ_AKWC02000024.1_cds_WP_000723090.1_1523	23.875	289	314
WP_002733579.1	lcl|NZ_AKWC02000024.1_cds_WP_001067557.1_1447	24.540	326	314
WP_026054882.1	lcl|NZ_AKWC02000024.1_cds_WP_000604524.1_1442	85.479	365	365
WP_002733646.1	lcl|NZ_AKWC02000024.1_cds_WP_000884059.1_1443	95.676	185	185
WP_002733646.1	lcl|NZ_AKWC02000024.1_cds_WP_000351733.1_1910	40.714	140	185
WP_258203953.1	lcl|NZ_AKWC02000024.1_cds_WP_000646250.1_1444	98.480	329	329
WP_258203953.1	lcl|NZ_AKWC02000039.1_cds_WP_000744700.1_88	32.381	315	329
WP_258203953.1	lcl|NZ_AKWC02000024.1_cds_WP_000723090.1_1523	31.045	335	329
WP_258203953.1	lcl|NZ_AKWC02000024.1_cds_WP_000600889.1_1470	31.677	322	329
WP_258203953.1	lcl|NZ_AKWC02000020.1_cds_WP_001984071.1_2576	31.475	305	329
WP_258203953.1	lcl|NZ_AKWC02000039.1_cds_WP_000649925.1_248	30.183	328	329
WP_258203953.1	lcl|NZ_AKWC02000002.1_cds_WP_000709511.1_3602	29.730	333	329
WP_258203953.1	lcl|NZ_AKWC02000024.1_cds_WP_000601375.1_1497	24.161	298	329
WP_258203953.1	lcl|NZ_AKWC02000024.1_cds_WP_001067557.1_1447	30.350	257	329
WP_258203953.1	lcl|NZ_AKWC02000020.1_cds_WP_000688695.1_2556	29.329	283	329
WP_258203953.1	lcl|NZ_AKWC02000024.1_cds_WP_000475904.1_1506	27.372	274	329
WP_258203953.1	lcl|NZ_AKWC02000024.1_cds_WP_000410273.1_1441	25.705	319	329
WP_258203953.1	lcl|NZ_AKWC02000024.1_cds_WP_001074785.1_1705	29.434	265	329
WP_258203953.1	lcl|NZ_AKWC02000021.1_cds_WP_001003555.1_2271	25.148	338	329
WP_258203953.1	lcl|NZ_AKWC02000024.1_cds_WP_000487322.1_1495	27.077	325	329
WP_250066499.1	lcl|NZ_AKWC02000024.1_cds_WP_000774262.1_1445	92.135	267	267
WP_250066499.1	lcl|NZ_AKWC02000024.1_cds_WP_000859505.1_1494	28.155	206	267
WP_250066499.1	lcl|NZ_AKWC02000024.1_cds_WP_000800438.1_1475	28.492	179	267
WP_250066499.1	lcl|NZ_AKWC02000024.1_cds_WP_000842260.1_1524	27.895	190	267
WP_250066499.1	lcl|NZ_AKWC02000020.1_cds_WP_000667727.1_2533	31.818	110	267
WP_250066499.1	lcl|NZ_AKWC02000015.1_cds_WP_000805357.1_2983	27.660	188	267
WP_002740779.1	lcl|NZ_AKWC02000024.1_cds_WP_000612797.1_1446	96.071	509	509
WP_002740779.1	lcl|NZ_AKWC02000024.1_cds_WP_000291591.1_1629	26.852	324	509
WP_002740779.1	lcl|NZ_AKWC02000024.1_cds_WP_000364507.1_1630	31.111	90	509
WP_002740779.1	lcl|NZ_AKWC02000024.1_cds_WP_000612797.1_1446	96.071	509	509
