WP_002725873.1	lcl|NZ_AFKI01000117.1_cds_WP_000340715.1_1374	93.902	82	106
WP_002733579.1	lcl|NZ_AFKI01000117.1_cds_WP_000410273.1_1373	92.994	314	314
WP_002733579.1	lcl|NZ_AFKI01000117.1_cds_WP_000093099.1_1353	58.730	63	314
WP_002733579.1	lcl|NZ_AFKI01000117.1_cds_WP_000646250.1_1370	27.711	249	314
WP_002733579.1	lcl|NZ_AFKI01000066.1_cds_WP_000744700.1_2152	23.171	328	314
WP_002733579.1	lcl|NZ_AFKI01000117.1_cds_WP_000600889.1_1344	22.909	275	314
WP_002733579.1	lcl|NZ_AFKI01000117.1_cds_WP_000723090.1_1291	23.875	289	314
WP_002733579.1	lcl|NZ_AFKI01000117.1_cds_WP_001067557.1_1367	24.540	326	314
WP_026054882.1	lcl|NZ_AFKI01000117.1_cds_WP_000604524.1_1372	85.479	365	365
WP_002733646.1	lcl|NZ_AFKI01000117.1_cds_WP_000884059.1_1371	95.676	185	185
WP_002733646.1	lcl|NZ_AFKI01000023.1_cds_WP_000351733.1_3112	40.714	140	185
WP_258203953.1	lcl|NZ_AFKI01000117.1_cds_WP_000646250.1_1370	98.480	329	329
WP_258203953.1	lcl|NZ_AFKI01000066.1_cds_WP_000744700.1_2152	32.381	315	329
WP_258203953.1	lcl|NZ_AFKI01000117.1_cds_WP_000723090.1_1291	31.045	335	329
WP_258203953.1	lcl|NZ_AFKI01000117.1_cds_WP_000600889.1_1344	31.677	322	329
WP_258203953.1	lcl|NZ_AFKI01000168.1_cds_WP_001984071.1_556	31.475	305	329
WP_258203953.1	lcl|NZ_AFKI01000137.1_cds_WP_000649925.1_933	30.183	328	329
WP_258203953.1	lcl|NZ_AFKI01000107.1_cds_WP_000709511.1_1542	29.730	333	329
WP_258203953.1	lcl|NZ_AFKI01000117.1_cds_WP_000601375.1_1317	24.161	298	329
WP_258203953.1	lcl|NZ_AFKI01000117.1_cds_WP_001067557.1_1367	30.350	257	329
WP_258203953.1	lcl|NZ_AFKI01000099.1_cds_WP_000688695.1_1698	29.329	283	329
