WP_002725873.1	lcl|NZ_AFLX02000031.1_cds_WP_004462903.1_451	97.561	82	106
WP_002733579.1	lcl|NZ_AFLX02000031.1_cds_WP_004470099.1_452	91.935	310	314
WP_002733579.1	lcl|NZ_AFLX02000029.1_cds_WP_004469712.1_1076	23.385	325	314
WP_002733579.1	lcl|NZ_AFLX02000031.1_cds_WP_004470124.1_455	26.908	249	314
WP_002733579.1	lcl|NZ_AFLX02000031.1_cds_WP_004469985.1_539	22.776	281	314
WP_002733579.1	lcl|NZ_AFLX02000023.1_cds_WP_004461234.1_1558	25.087	287	314
WP_002733579.1	lcl|NZ_AFLX02000006.1_cds_WP_004468319.1_2898	20.710	169	314
WP_026054882.1	lcl|NZ_AFLX02000031.1_cds_WP_004470109.1_453	89.041	365	365
WP_002733646.1	lcl|NZ_AFLX02000031.1_cds_WP_004470265.1_454	94.054	185	185
WP_002733646.1	lcl|NZ_AFLX02000018.1_cds_WP_004460143.1_2371	35.714	154	185
WP_258203953.1	lcl|NZ_AFLX02000031.1_cds_WP_004470124.1_455	93.902	328	329
WP_258203953.1	lcl|NZ_AFLX02000031.1_cds_WP_004469985.1_539	31.343	335	329
WP_258203953.1	lcl|NZ_AFLX02000029.1_cds_WP_004469712.1_1076	29.841	315	329
WP_258203953.1	lcl|NZ_AFLX02000023.1_cds_WP_004461234.1_1558	32.476	311	329
WP_258203953.1	lcl|NZ_AFLX02000006.1_cds_WP_004468319.1_2898	27.381	336	329
WP_258203953.1	lcl|NZ_AFLX02000023.1_cds_WP_004478640.1_1305	28.882	322	329
WP_258203953.1	lcl|NZ_AFLX02000023.1_cds_WP_004469301.1_1561	28.788	330	329
WP_258203953.1	lcl|NZ_AFLX02000031.1_cds_WP_004470304.1_458	29.605	304	329
WP_258203953.1	lcl|NZ_AFLX02000029.1_cds_WP_032930391.1_838	25.507	345	329
WP_258203953.1	lcl|NZ_AFLX02000031.1_cds_WP_004470099.1_452	26.667	270	329
WP_258203953.1	lcl|NZ_AFLX02000034.1_cds_WP_004470510.1_80	27.099	262	329
WP_258203953.1	lcl|NZ_AFLX02000031.1_cds_WP_004470049.1_521	25.210	238	329
WP_258203953.1	lcl|NZ_AFLX02000029.1_cds_WP_004469922.1_982	24.773	331	329
WP_258203953.1	lcl|NZ_AFLX02000029.1_cds_WP_004459320.1_890	27.869	244	329
WP_250066499.1	lcl|NZ_AFLX02000031.1_cds_WP_004470061.1_456	89.513	267	267
WP_250066499.1	lcl|NZ_AFLX02000006.1_cds_WP_004468365.1_2866	31.313	198	267
WP_250066499.1	lcl|NZ_AFLX02000031.1_cds_WP_004470017.1_540	27.895	190	267
WP_250066499.1	lcl|NZ_AFLX02000023.1_cds_WP_016754360.1_1528	26.344	186	267
WP_250066499.1	lcl|NZ_AFLX02000006.1_cds_WP_004468386.1_2899	26.882	186	267
WP_002740779.1	lcl|NZ_AFLX02000031.1_cds_WP_004470354.1_457	88.212	509	509
WP_002740779.1	lcl|NZ_AFLX02000031.1_cds_WP_004470360.1_752	26.994	326	509
WP_002740779.1	lcl|NZ_AFLX02000031.1_cds_WP_004460640.1_753	33.333	90	509
WP_002740779.1	lcl|NZ_AFLX02000031.1_cds_WP_004470354.1_457	88.212	509	509
WP_002740779.1	lcl|NZ_AFLX02000031.1_cds_WP_004470360.1_752	26.994	326	509
WP_002740779.1	lcl|NZ_AFLX02000031.1_cds_WP_004460640.1_753	33.333	90	509
WP_250066500.1	lcl|NZ_AFLX02000031.1_cds_WP_004470304.1_458	92.727	330	330
WP_250066500.1	lcl|NZ_AFLX02000031.1_cds_WP_004470124.1_455	29.316	307	330
WP_250066500.1	lcl|NZ_AFLX02000029.1_cds_WP_004469712.1_1076	28.777	278	330
WP_250066500.1	lcl|NZ_AFLX02000023.1_cds_WP_004461234.1_1558	24.542	273	330
WP_250066500.1	lcl|NZ_AFLX02000031.1_cds_WP_004469985.1_539	26.647	334	330
WP_250066500.1	lcl|NZ_AFLX02000029.1_cds_WP_032930391.1_838	25.909	220	330
WP_250066500.1	lcl|NZ_AFLX02000029.1_cds_WP_004469922.1_982	24.691	243	330
WP_250066500.1	lcl|NZ_AFLX02000023.1_cds_WP_004478640.1_1305	29.268	246	330
WP_250066500.1	lcl|NZ_AFLX02000031.1_cds_WP_004470212.1_483	27.451	153	330
WP_250066500.1	lcl|NZ_AFLX02000006.1_cds_WP_004468319.1_2898	27.143	140	330
WP_250066500.1	lcl|NZ_AFLX02000034.1_cds_WP_004470510.1_80	25.483	259	330
WP_002740826.1	lcl|NZ_AFLX02000031.1_cds_WP_004470323.1_459	92.077	366	366
WP_002740826.1	lcl|NZ_AFLX02000031.1_cds_WP_004470279.1_460	40.000	365	366
WP_002740826.1	lcl|NZ_AFLX02000031.1_cds_WP_004462146.1_532	32.558	344	366
WP_002740826.1	lcl|NZ_AFLX02000006.1_cds_WP_004466571.1_2860	28.989	376	366
WP_002740826.1	lcl|NZ_AFLX02000031.1_cds_WP_004470269.1_484	32.199	382	366
WP_002740826.1	lcl|NZ_AFLX02000019.1_cds_WP_004465893.1_1922	30.556	360	366
WP_002740826.1	lcl|NZ_AFLX02000029.1_cds_WP_004460480.1_839	32.447	188	366
WP_002740861.1	lcl|NZ_AFLX02000031.1_cds_WP_004470279.1_460	88.828	367	367
WP_002740861.1	lcl|NZ_AFLX02000031.1_cds_WP_004470323.1_459	39.178	365	367
WP_002740861.1	lcl|NZ_AFLX02000031.1_cds_WP_004462146.1_532	35.714	350	367
WP_002740861.1	lcl|NZ_AFLX02000031.1_cds_WP_004470269.1_484	31.781	365	367
WP_002740861.1	lcl|NZ_AFLX02000019.1_cds_WP_004465893.1_1922	32.718	379	367
WP_002740861.1	lcl|NZ_AFLX02000006.1_cds_WP_004466571.1_2860	30.159	378	367
WP_002740861.1	lcl|NZ_AFLX02000029.1_cds_WP_004460480.1_839	25.978	358	367
WP_002740861.1	lcl|NZ_AFLX02000018.1_cds_WP_032929958.1_2336	34.831	89	367
WP_002740729.1	lcl|NZ_AFLX02000031.1_cds_WP_004470238.1_461	86.213	544	544
