WP_002725873.1	lcl|NZ_AOVU01000135.1_cds_WP_000340715.1_3093	93.902	82	106
WP_002733579.1	lcl|NZ_AOVU01000135.1_cds_WP_000410273.1_3094	92.994	314	314
WP_002733579.1	lcl|NZ_AOVU01000135.1_cds_WP_000093099.1_3114	58.730	63	314
WP_002733579.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	27.711	249	314
WP_002733579.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	23.171	328	314
WP_002733579.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	22.909	275	314
WP_002733579.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	23.875	289	314
WP_002733579.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	24.540	326	314
WP_026054882.1	lcl|NZ_AOVU01000135.1_cds_WP_000604524.1_3095	85.479	365	365
WP_002733646.1	lcl|NZ_AOVU01000135.1_cds_WP_000884059.1_3096	95.676	185	185
WP_002733646.1	lcl|NZ_AOVU01000029.1_cds_WP_000351733.1_475	40.714	140	185
WP_258203953.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	98.480	329	329
WP_258203953.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	32.381	315	329
WP_258203953.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	31.045	335	329
WP_258203953.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	31.677	322	329
WP_258203953.1	lcl|NZ_AOVU01000128.1_cds_WP_001984071.1_2869	31.475	305	329
WP_258203953.1	lcl|NZ_AOVU01000061.1_cds_WP_000649925.1_1014	30.183	328	329
WP_258203953.1	lcl|NZ_AOVU01000132.1_cds_WP_000709511.1_2936	29.730	333	329
WP_258203953.1	lcl|NZ_AOVU01000135.1_cds_WP_000601375.1_3150	24.161	298	329
WP_258203953.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	30.350	257	329
WP_258203953.1	lcl|NZ_AOVU01000128.1_cds_WP_000688695.1_2849	29.329	283	329
WP_258203953.1	lcl|NZ_AOVU01000135.1_cds_WP_000475904.1_3159	27.372	274	329
WP_258203953.1	lcl|NZ_AOVU01000135.1_cds_WP_000410273.1_3094	25.705	319	329
WP_258203953.1	lcl|NZ_AOVU01000026.1_cds_WP_001074785.1_395	29.434	265	329
WP_258203953.1	lcl|NZ_AOVU01000143.1_cds_WP_001003555.1_3423	25.148	338	329
WP_258203953.1	lcl|NZ_AOVU01000135.1_cds_WP_000487322.1_3148	27.077	325	329
WP_250066499.1	lcl|NZ_AOVU01000135.1_cds_WP_000774262.1_3098	92.135	267	267
WP_250066499.1	lcl|NZ_AOVU01000135.1_cds_WP_000859505.1_3147	28.155	206	267
WP_250066499.1	lcl|NZ_AOVU01000135.1_cds_WP_000800438.1_3128	28.492	179	267
WP_250066499.1	lcl|NZ_AOVU01000135.1_cds_WP_000842260.1_3177	27.895	190	267
WP_250066499.1	lcl|NZ_AOVU01000041.1_cds_WP_000667727.1_707	31.818	110	267
WP_250066499.1	lcl|NZ_AOVU01000083.1_cds_WP_000805357.1_1638	27.660	188	267
WP_002740779.1	lcl|NZ_AOVU01000135.1_cds_WP_000612797.1_3099	96.071	509	509
WP_002740779.1	lcl|NZ_AOVU01000093.1_cds_WP_000291591.1_1857	26.852	324	509
WP_002740779.1	lcl|NZ_AOVU01000093.1_cds_WP_000364507.1_1858	31.111	90	509
WP_002740779.1	lcl|NZ_AOVU01000135.1_cds_WP_000612797.1_3099	96.071	509	509
WP_002740779.1	lcl|NZ_AOVU01000093.1_cds_WP_000291591.1_1857	26.852	324	509
WP_002740779.1	lcl|NZ_AOVU01000093.1_cds_WP_000364507.1_1858	31.111	90	509
WP_250066500.1	lcl|NZ_AOVU01000135.1_cds_WP_001067557.1_3100	95.152	330	330
WP_250066500.1	lcl|NZ_AOVU01000135.1_cds_WP_000646250.1_3097	28.664	307	330
WP_250066500.1	lcl|NZ_AOVU01000135.1_cds_WP_000600889.1_3123	27.068	266	330
WP_250066500.1	lcl|NZ_AOVU01000128.1_cds_WP_001984071.1_2869	24.265	272	330
WP_250066500.1	lcl|NZ_AOVU01000145.1_cds_WP_000744700.1_3523	26.899	316	330
WP_250066500.1	lcl|NZ_AOVU01000135.1_cds_WP_000723090.1_3176	24.625	333	330
WP_250066500.1	lcl|NZ_AOVU01000143.1_cds_WP_001003555.1_3423	27.490	251	330
WP_250066500.1	lcl|NZ_AOVU01000061.1_cds_WP_000649925.1_1014	29.412	255	330
WP_250066500.1	lcl|NZ_AOVU01000128.1_cds_WP_000688695.1_2849	25.571	219	330
WP_250066500.1	lcl|NZ_AOVU01000135.1_cds_WP_000487322.1_3148	26.761	284	330
WP_250066500.1	lcl|NZ_AOVU01000135.1_cds_WP_000601375.1_3150	26.374	273	330
WP_002740826.1	lcl|NZ_AOVU01000135.1_cds_WP_001198107.1_3101	95.628	366	366
WP_002740826.1	lcl|NZ_AOVU01000135.1_cds_WP_000608295.1_3102	40.000	365	366
WP_002740826.1	lcl|NZ_AOVU01000135.1_cds_WP_000575178.1_3170	34.262	359	366
WP_002740826.1	lcl|NZ_AOVU01000056.1_cds_WP_001281953.1_931	28.232	379	366
WP_002740826.1	lcl|NZ_AOVU01000135.1_cds_WP_000346036.1_3131	28.090	356	366
WP_002740826.1	lcl|NZ_AOVU01000135.1_cds_WP_000582222.1_3112	32.113	355	366
WP_002740826.1	lcl|NZ_AOVU01000080.1_cds_WP_000538752.1_1572	30.084	359	366
WP_002740826.1	lcl|NZ_AOVU01000135.1_cds_WP_000947844.1_3124	26.957	345	366
WP_002740826.1	lcl|NZ_AOVU01000136.1_cds_WP_001982414.1_3298	31.579	190	366
WP_002740861.1	lcl|NZ_AOVU01000135.1_cds_WP_000608295.1_3102	95.368	367	367
WP_002740861.1	lcl|NZ_AOVU01000135.1_cds_WP_001198107.1_3101	39.452	365	367
WP_002740861.1	lcl|NZ_AOVU01000135.1_cds_WP_000575178.1_3170	36.314	369	367
WP_002740861.1	lcl|NZ_AOVU01000080.1_cds_WP_000538752.1_1572	31.383	376	367
WP_002740861.1	lcl|NZ_AOVU01000135.1_cds_WP_000582222.1_3112	36.000	325	367
WP_002740861.1	lcl|NZ_AOVU01000056.1_cds_WP_001281953.1_931	30.159	378	367
