WP_002725873.1	lcl|NZ_AFJX02000187.1_cds_WP_000340715.1_654	93.902	82	106
WP_002733579.1	lcl|NZ_AFJX02000187.1_cds_WP_000410273.1_655	92.994	314	314
WP_002733579.1	lcl|NZ_AFJX02000187.1_cds_WP_000093099.1_675	58.730	63	314
WP_002733579.1	lcl|NZ_AFJX02000187.1_cds_WP_000646250.1_658	27.711	249	314
WP_002733579.1	lcl|NZ_AFJX02000152.1_cds_WP_000744700.1_1630	23.171	328	314
WP_002733579.1	lcl|NZ_AFJX02000187.1_cds_WP_000600889.1_684	22.909	275	314
WP_002733579.1	lcl|NZ_AFJX02000187.1_cds_WP_000723090.1_737	23.875	289	314
WP_002733579.1	lcl|NZ_AFJX02000187.1_cds_WP_001067557.1_661	24.540	326	314
WP_026054882.1	lcl|NZ_AFJX02000187.1_cds_WP_000604524.1_656	85.479	365	365
WP_002733646.1	lcl|NZ_AFJX02000187.1_cds_WP_000884059.1_657	95.676	185	185
WP_002733646.1	lcl|NZ_AFJX02000165.1_cds_WP_000351733.1_1285	40.714	140	185
WP_258203953.1	lcl|NZ_AFJX02000187.1_cds_WP_000646250.1_658	98.480	329	329
WP_258203953.1	lcl|NZ_AFJX02000152.1_cds_WP_000744700.1_1630	32.381	315	329
WP_258203953.1	lcl|NZ_AFJX02000187.1_cds_WP_000723090.1_737	31.045	335	329
WP_258203953.1	lcl|NZ_AFJX02000187.1_cds_WP_000600889.1_684	31.677	322	329
WP_258203953.1	lcl|NZ_AFJX02000045.1_cds_WP_001984071.1_3441	31.475	305	329
WP_258203953.1	lcl|NZ_AFJX02000073.1_cds_WP_000649925.1_2945	30.183	328	329
WP_258203953.1	lcl|NZ_AFJX02000044.1_cds_WP_000709511.1_3446	29.730	333	329
WP_258203953.1	lcl|NZ_AFJX02000187.1_cds_WP_000601375.1_711	24.161	298	329
WP_258203953.1	lcl|NZ_AFJX02000187.1_cds_WP_001067557.1_661	30.350	257	329
WP_258203953.1	lcl|NZ_AFJX02000149.1_cds_WP_000688695.1_1820	29.329	283	329
WP_258203953.1	lcl|NZ_AFJX02000187.1_cds_WP_000475904.1_720	27.372	274	329
WP_258203953.1	lcl|NZ_AFJX02000187.1_cds_WP_000410273.1_655	25.705	319	329
WP_258203953.1	lcl|NZ_AFJX02000161.1_cds_WP_001074785.1_1416	29.434	265	329
