WP_002725873.1	lcl|NZ_AOWW01000168.1_cds_WP_000340715.1_3577	93.902	82	106
WP_002733579.1	lcl|NZ_AOWW01000168.1_cds_WP_000410273.1_3576	92.994	314	314
WP_002733579.1	lcl|NZ_AOWW01000168.1_cds_WP_000093099.1_3556	58.730	63	314
WP_002733579.1	lcl|NZ_AOWW01000168.1_cds_WP_000646250.1_3573	27.711	249	314
WP_002733579.1	lcl|NZ_AOWW01000170.1_cds_WP_000744700.1_3697	23.171	328	314
WP_002733579.1	lcl|NZ_AOWW01000168.1_cds_WP_017861861.1_3547	22.545	275	314
WP_002733579.1	lcl|NZ_AOWW01000168.1_cds_WP_000723090.1_3494	23.875	289	314
WP_002733579.1	lcl|NZ_AOWW01000168.1_cds_WP_001067557.1_3570	24.540	326	314
WP_026054882.1	lcl|NZ_AOWW01000168.1_cds_WP_000604524.1_3575	85.479	365	365
WP_002733646.1	lcl|NZ_AOWW01000168.1_cds_WP_000884059.1_3574	95.676	185	185
WP_002733646.1	lcl|NZ_AOWW01000017.1_cds_WP_000351733.1_201	40.714	140	185
WP_258203953.1	lcl|NZ_AOWW01000168.1_cds_WP_000646250.1_3573	98.480	329	329
WP_258203953.1	lcl|NZ_AOWW01000170.1_cds_WP_000744700.1_3697	32.381	315	329
WP_258203953.1	lcl|NZ_AOWW01000168.1_cds_WP_000723090.1_3494	31.045	335	329
WP_258203953.1	lcl|NZ_AOWW01000168.1_cds_WP_017861861.1_3547	31.366	322	329
WP_258203953.1	lcl|NZ_AOWW01000071.1_cds_WP_001984071.1_1024	31.475	305	329
WP_258203953.1	lcl|NZ_AOWW01000127.1_cds_WP_000649925.1_2411	30.183	328	329
WP_258203953.1	lcl|NZ_AOWW01000102.1_cds_WP_000709511.1_1697	29.730	333	329
WP_258203953.1	lcl|NZ_AOWW01000168.1_cds_WP_000601375.1_3520	24.161	298	329
WP_258203953.1	lcl|NZ_AOWW01000168.1_cds_WP_001067557.1_3570	30.350	257	329
WP_258203953.1	lcl|NZ_AOWW01000071.1_cds_LEP2GSC037_RS01000000122220_1004	29.329	283	329
WP_258203953.1	lcl|NZ_AOWW01000168.1_cds_WP_000475904.1_3511	27.372	274	329
WP_258203953.1	lcl|NZ_AOWW01000168.1_cds_WP_000410273.1_3576	25.705	319	329
WP_258203953.1	lcl|NZ_AOWW01000044.1_cds_WP_001074785.1_666	29.434	265	329
WP_258203953.1	lcl|NZ_AOWW01000110.1_cds_WP_001003555.1_1842	25.148	338	329
WP_258203953.1	lcl|NZ_AOWW01000168.1_cds_WP_000487322.1_3522	27.077	325	329
WP_250066499.1	lcl|NZ_AOWW01000168.1_cds_WP_000774262.1_3572	92.135	267	267
WP_250066499.1	lcl|NZ_AOWW01000168.1_cds_WP_000859505.1_3523	28.155	206	267
WP_250066499.1	lcl|NZ_AOWW01000168.1_cds_WP_002969399.1_3542	28.492	179	267
WP_250066499.1	lcl|NZ_AOWW01000168.1_cds_WP_000842260.1_3493	27.895	190	267
WP_250066499.1	lcl|NZ_AOWW01000097.1_cds_WP_000667727.1_1595	31.818	110	267
WP_250066499.1	lcl|NZ_AOWW01000094.1_cds_WP_000805357.1_1429	27.660	188	267
WP_002740779.1	lcl|NZ_AOWW01000168.1_cds_WP_000612797.1_3571	96.071	509	509
WP_002740779.1	lcl|NZ_AOWW01000126.1_cds_WP_000291591.1_2324	26.852	324	509
WP_002740779.1	lcl|NZ_AOWW01000126.1_cds_WP_000364507.1_2325	31.111	90	509
WP_002740779.1	lcl|NZ_AOWW01000168.1_cds_WP_000612797.1_3571	96.071	509	509
WP_002740779.1	lcl|NZ_AOWW01000126.1_cds_WP_000291591.1_2324	26.852	324	509
WP_002740779.1	lcl|NZ_AOWW01000126.1_cds_WP_000364507.1_2325	31.111	90	509
WP_250066500.1	lcl|NZ_AOWW01000168.1_cds_WP_001067557.1_3570	95.152	330	330
WP_250066500.1	lcl|NZ_AOWW01000168.1_cds_WP_000646250.1_3573	28.664	307	330
WP_250066500.1	lcl|NZ_AOWW01000168.1_cds_WP_017861861.1_3547	27.068	266	330
WP_250066500.1	lcl|NZ_AOWW01000071.1_cds_WP_001984071.1_1024	24.265	272	330
WP_250066500.1	lcl|NZ_AOWW01000170.1_cds_WP_000744700.1_3697	26.899	316	330
WP_250066500.1	lcl|NZ_AOWW01000168.1_cds_WP_000723090.1_3494	24.625	333	330
WP_250066500.1	lcl|NZ_AOWW01000110.1_cds_WP_001003555.1_1842	27.490	251	330
WP_250066500.1	lcl|NZ_AOWW01000127.1_cds_WP_000649925.1_2411	29.412	255	330
WP_250066500.1	lcl|NZ_AOWW01000071.1_cds_LEP2GSC037_RS01000000122220_1004	25.571	219	330
WP_250066500.1	lcl|NZ_AOWW01000168.1_cds_WP_000487322.1_3522	26.761	284	330
WP_250066500.1	lcl|NZ_AOWW01000168.1_cds_WP_000601375.1_3520	26.374	273	330
WP_002740826.1	lcl|NZ_AOWW01000168.1_cds_WP_001198107.1_3569	95.628	366	366
WP_002740826.1	lcl|NZ_AOWW01000168.1_cds_WP_000608295.1_3568	40.000	365	366
WP_002740826.1	lcl|NZ_AOWW01000168.1_cds_WP_000575178.1_3500	34.262	359	366
WP_002740826.1	lcl|NZ_AOWW01000070.1_cds_WP_001281953.1_990	28.232	379	366
WP_002740826.1	lcl|NZ_AOWW01000168.1_cds_WP_000346036.1_3539	28.090	356	366
WP_002740826.1	lcl|NZ_AOWW01000168.1_cds_WP_000582222.1_3558	32.113	355	366
WP_002740826.1	lcl|NZ_AOWW01000100.1_cds_WP_000538752.1_1655	30.084	359	366
WP_002740826.1	lcl|NZ_AOWW01000168.1_cds_WP_000947844.1_3546	26.957	345	366
WP_002740826.1	lcl|NZ_AOWW01000032.1_cds_WP_001982414.1_490	31.579	190	366
WP_002740861.1	lcl|NZ_AOWW01000168.1_cds_WP_000608295.1_3568	95.368	367	367
WP_002740861.1	lcl|NZ_AOWW01000168.1_cds_WP_001198107.1_3569	39.452	365	367
WP_002740861.1	lcl|NZ_AOWW01000168.1_cds_WP_000575178.1_3500	36.314	369	367
WP_002740861.1	lcl|NZ_AOWW01000100.1_cds_WP_000538752.1_1655	31.383	376	367
WP_002740861.1	lcl|NZ_AOWW01000168.1_cds_WP_000582222.1_3558	36.000	325	367
WP_002740861.1	lcl|NZ_AOWW01000070.1_cds_WP_001281953.1_990	30.159	378	367
WP_002740861.1	lcl|NZ_AOWW01000168.1_cds_WP_000346036.1_3539	24.665	373	367
WP_002740861.1	lcl|NZ_AOWW01000168.1_cds_WP_000947844.1_3546	26.404	356	367
WP_002740861.1	lcl|NZ_AOWW01000032.1_cds_WP_001982414.1_490	24.581	358	367
WP_002740729.1	lcl|NZ_AOWW01000168.1_cds_WP_000689743.1_3567	91.912	544	544
WP_002740729.1	lcl|NZ_AOWW01000168.1_cds_WP_000689743.1_3567	91.912	544	544
WP_002740998.1	lcl|NZ_AOWW01000168.1_cds_WP_017861862.1_3566	93.962	265	265
WP_002740998.1	lcl|NZ_AOWW01000064.1_cds_WP_001002663.1_918	46.091	243	265
WP_004777170.1	lcl|NZ_AOWW01000168.1_cds_WP_001246618.1_3565	92.581	310	310
WP_004777170.1	lcl|NZ_AOWW01000090.1_cds_WP_000501205.1_1349	36.513	304	310
WP_004777170.1	lcl|NZ_AOWW01000125.1_cds_WP_001183723.1_2313	26.471	306	310
WP_004777170.1	lcl|NZ_AOWW01000171.1_cds_WP_000279894.1_3733	23.282	262	310
WP_004777170.1	lcl|NZ_AOWW01000168.1_cds_WP_001246618.1_3565	92.581	310	310
WP_004777170.1	lcl|NZ_AOWW01000090.1_cds_WP_000501205.1_1349	36.513	304	310
WP_004777170.1	lcl|NZ_AOWW01000125.1_cds_WP_001183723.1_2313	26.471	306	310
WP_004777170.1	lcl|NZ_AOWW01000171.1_cds_WP_000279894.1_3733	23.282	262	310
WP_002740848.1	lcl|NZ_AOWW01000168.1_cds_WP_000479982.1_3564	93.182	264	264
WP_002733551.1	lcl|NZ_AOWW01000168.1_cds_WP_000715958.1_3563	96.124	129	130
WP_004777167.1	lcl|NZ_AOWW01000168.1_cds_WP_001088866.1_3562	97.222	144	144
WP_002740917.1	lcl|NZ_AOWW01000168.1_cds_WP_000517242.1_3561	95.475	221	221
WP_002740917.1	lcl|NZ_AOWW01000170.1_cds_WP_001082180.1_3668	29.487	78	221
WP_002740917.1	lcl|NZ_AOWW01000168.1_cds_WP_001206409.1_3551	30.097	103	221
WP_002740917.1	lcl|NZ_AOWW01000027.1_cds_WP_001069834.1_399	28.440	109	221
WP_002733615.1	lcl|NZ_AOWW01000168.1_cds_WP_000611594.1_3560	82.286	175	177
WP_002733615.1	lcl|NZ_AOWW01000170.1_cds_WP_001206947.1_3661	30.921	152	177
WP_002733714.1	lcl|NZ_AOWW01000168.1_cds_WP_001015422.1_3559	80.451	399	406
WP_002733714.1	lcl|NZ_AOWW01000027.1_cds_WP_000347681.1_400	26.667	210	406
WP_002733714.1	lcl|NZ_AOWW01000168.1_cds_WP_000661932.1_3526	26.812	138	406
WP_002733714.1	lcl|NZ_AOWW01000170.1_cds_WP_001082180.1_3668	25.153	163	406
WP_002733587.1	lcl|NZ_AOWW01000168.1_cds_WP_000582222.1_3558	93.557	357	361
WP_002733587.1	lcl|NZ_AOWW01000168.1_cds_WP_000608295.1_3568	41.048	229	361
WP_002733587.1	lcl|NZ_AOWW01000070.1_cds_WP_001281953.1_990	29.948	384	361
WP_002733587.1	lcl|NZ_AOWW01000168.1_cds_WP_000947844.1_3546	28.698	338	361
WP_002733587.1	lcl|NZ_AOWW01000168.1_cds_WP_001198107.1_3569	31.092	357	361
WP_002733587.1	lcl|NZ_AOWW01000168.1_cds_WP_000575178.1_3500	31.667	300	361
WP_002733587.1	lcl|NZ_AOWW01000032.1_cds_WP_001982414.1_490	25.549	364	361
WP_002733587.1	lcl|NZ_AOWW01000168.1_cds_WP_000346036.1_3539	30.888	259	361
WP_002733755.1	lcl|NZ_AOWW01000168.1_cds_WP_000344487.1_3557	91.558	308	308
WP_002733755.1	lcl|NZ_AOWW01000168.1_cds_WP_000344487.1_3557	91.558	308	308
WP_016561424.1	lcl|NZ_AOWW01000168.1_cds_WP_001106774.1_3554	84.925	398	402
WP_002733555.1	lcl|NZ_AOWW01000168.1_cds_WP_001015422.1_3559	33.333	414	409
WP_002733555.1	lcl|NZ_AOWW01000027.1_cds_WP_000347681.1_400	24.324	148	409
WP_002733555.1	lcl|NZ_AOWW01000170.1_cds_WP_001082180.1_3668	24.224	161	409
WP_002733737.1	lcl|NZ_AOWW01000168.1_cds_WP_000575178.1_3500	37.989	358	363
WP_002733737.1	lcl|NZ_AOWW01000168.1_cds_WP_000608295.1_3568	39.833	359	363
