WP_002725873.1	lcl|NZ_JADDXG010000046.1_cds_WP_000340715.1_2707	93.902	82	106
WP_002733579.1	lcl|NZ_JADDXG010000046.1_cds_WP_000410266.1_2708	92.994	314	314
WP_002733579.1	lcl|NZ_JADDXG010000013.1_cds_WP_000744698.1_324	23.171	328	314
WP_002733579.1	lcl|NZ_JADDXG010000046.1_cds_WP_000646254.1_2711	27.309	249	314
WP_002733579.1	lcl|NZ_JADDXG010000064.1_cds_WP_000723091.1_3383	24.221	289	314
WP_002733579.1	lcl|NZ_JADDXG010000046.1_cds_WP_001067557.1_2714	24.540	326	314
WP_026054882.1	lcl|NZ_JADDXG010000046.1_cds_WP_000604525.1_2709	84.932	365	365
WP_002733646.1	lcl|NZ_JADDXG010000046.1_cds_WP_000884059.1_2710	95.676	185	185
WP_002733646.1	lcl|NZ_JADDXG010000001.1_cds_WP_000351733.1_978	40.714	140	185
WP_258203953.1	lcl|NZ_JADDXG010000046.1_cds_WP_000646254.1_2711	98.480	329	329
WP_258203953.1	lcl|NZ_JADDXG010000013.1_cds_WP_000744698.1_324	32.381	315	329
WP_258203953.1	lcl|NZ_JADDXG010000064.1_cds_WP_000723091.1_3383	31.343	335	329
WP_258203953.1	lcl|NZ_JADDXG010000014.1_cds_WP_002072074.1_410	31.148	305	329
WP_258203953.1	lcl|NZ_JADDXG010000003.1_cds_WP_000649924.1_2446	30.183	328	329
WP_258203953.1	lcl|NZ_JADDXG010000014.1_cds_WP_000709508.1_420	29.129	333	329
WP_258203953.1	lcl|NZ_JADDXG010000046.1_cds_WP_001067557.1_2714	30.350	257	329
WP_258203953.1	lcl|NZ_JADDXG010000014.1_cds_WP_000688696.1_390	29.329	283	329
WP_258203953.1	lcl|NZ_JADDXG010000024.1_cds_WP_000475901.1_1359	27.372	274	329
WP_258203953.1	lcl|NZ_JADDXG010000046.1_cds_WP_000410266.1_2708	25.392	319	329
WP_258203953.1	lcl|NZ_JADDXG010000005.1_cds_WP_001074779.1_3259	29.057	265	329
WP_258203953.1	lcl|NZ_JADDXG010000006.1_cds_WP_001003560.1_3500	24.852	338	329
WP_258203953.1	lcl|NZ_JADDXG010000024.1_cds_WP_000378097.1_1325	24.419	172	329
WP_250066499.1	lcl|NZ_JADDXG010000046.1_cds_WP_000774259.1_2712	92.135	267	267
WP_250066499.1	lcl|NZ_JADDXG010000064.1_cds_WP_000842260.1_3384	27.895	190	267
WP_250066499.1	lcl|NZ_JADDXG010000018.1_cds_WP_000805357.1_691	27.660	188	267
WP_250066499.1	lcl|NZ_JADDXG010000014.1_cds_WP_155572209.1_369	28.866	97	267
WP_002740779.1	lcl|NZ_JADDXG010000046.1_cds_WP_002072162.1_2713	97.053	509	509
WP_002740779.1	lcl|NZ_JADDXG010000005.1_cds_WP_000291581.1_3187	26.852	324	509
WP_002740779.1	lcl|NZ_JADDXG010000005.1_cds_WP_000364504.1_3188	31.111	90	509
WP_002740779.1	lcl|NZ_JADDXG010000046.1_cds_WP_002072162.1_2713	97.053	509	509
WP_002740779.1	lcl|NZ_JADDXG010000005.1_cds_WP_000291581.1_3187	26.852	324	509
WP_002740779.1	lcl|NZ_JADDXG010000005.1_cds_WP_000364504.1_3188	31.111	90	509
WP_250066500.1	lcl|NZ_JADDXG010000046.1_cds_WP_001067557.1_2714	95.152	330	330
