WP_002725873.1	lcl|NZ_AHMS02000034.1_cds_WP_002725873.1_1090	100.000	106	106
WP_002733579.1	lcl|NZ_AHMS02000034.1_cds_WP_002725867.1_1089	99.045	314	314
WP_002733579.1	lcl|NZ_AHMS02000022.1_cds_WP_002722638.1_2129	24.615	325	314
WP_002733579.1	lcl|NZ_AHMS02000034.1_cds_WP_002725843.1_1041	20.761	289	314
WP_002733579.1	lcl|NZ_AHMS02000034.1_cds_WP_002727919.1_1013	23.132	281	314
WP_002733579.1	lcl|NZ_AHMS02000015.1_cds_WP_002728309.1_2833	25.723	311	314
WP_002733579.1	lcl|NZ_AHMS02000034.1_cds_WP_002725944.1_1039	20.900	311	314
WP_002733579.1	lcl|NZ_AHMS02000005.1_cds_WP_002729504.1_3329	20.809	173	314
WP_002733646.1	lcl|NZ_AHMS02000034.1_cds_WP_002721790.1_901	36.364	154	185
WP_002733646.1	lcl|NZ_AHMS02000034.1_cds_WP_002725884.1_1058	34.463	177	185
WP_258203953.1	lcl|NZ_AHMS02000034.1_cds_WP_002725843.1_1041	30.721	319	329
WP_258203953.1	lcl|NZ_AHMS02000022.1_cds_WP_002722638.1_2129	30.159	315	329
WP_258203953.1	lcl|NZ_AHMS02000034.1_cds_WP_002727919.1_1013	30.746	335	329
WP_258203953.1	lcl|NZ_AHMS02000015.1_cds_WP_002728309.1_2833	30.868	311	329
WP_258203953.1	lcl|NZ_AHMS02000005.1_cds_WP_002729504.1_3329	27.566	341	329
WP_258203953.1	lcl|NZ_AHMS02000034.1_cds_WP_002725944.1_1039	28.710	310	329
WP_258203953.1	lcl|NZ_AHMS02000015.1_cds_WP_002728316.1_2830	28.182	330	329
WP_258203953.1	lcl|NZ_AHMS02000022.1_cds_WP_002724389.1_2265	29.712	313	329
WP_258203953.1	lcl|NZ_AHMS02000002.1_cds_WP_002729582.1_3620	25.959	339	329
WP_258203953.1	lcl|NZ_AHMS02000034.1_cds_WP_002725867.1_1089	27.309	249	329
WP_258203953.1	lcl|NZ_AHMS02000034.1_cds_WP_002721309.1_1037	26.277	274	329
WP_258203953.1	lcl|NZ_AHMS02000011.1_cds_WP_002728462.1_3047	26.592	267	329
WP_258203953.1	lcl|NZ_AHMS02000022.1_cds_WP_002721725.1_2021	25.223	337	329
WP_258203953.1	lcl|NZ_AHMS02000031.1_cds_WP_002728696.1_1492	27.309	249	329
