WP_002725873.1	lcl|NZ_RQGG01000051.1_cds_WP_135621270.1_2757	62.162	74	106
WP_002733579.1	lcl|NZ_RQGG01000051.1_cds_WP_135621271.1_2758	82.484	314	314
WP_002733579.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	22.910	323	314
WP_002733579.1	lcl|NZ_RQGG01000010.1_cds_WP_135617801.1_1700	22.485	169	314
WP_002733579.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	22.741	321	314
WP_002733579.1	lcl|NZ_RQGG01000044.1_cds_WP_135620689.1_3491	21.326	347	314
WP_002733646.1	lcl|NZ_RQGG01000041.1_cds_WP_135620318.1_3411	30.120	166	185
WP_002733646.1	lcl|NZ_RQGG01000013.1_cds_WP_135618386.1_775	31.492	181	185
WP_258203953.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	30.892	314	329
WP_258203953.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	30.719	306	329
WP_258203953.1	lcl|NZ_RQGG01000010.1_cds_WP_135617801.1_1700	29.326	341	329
WP_258203953.1	lcl|NZ_RQGG01000032.1_cds_WP_135619919.1_404	29.739	306	329
WP_258203953.1	lcl|NZ_RQGG01000046.1_cds_WP_135620749.1_3017	27.950	322	329
WP_258203953.1	lcl|NZ_RQGG01000051.1_cds_WP_135621271.1_2758	26.730	318	329
WP_258203953.1	lcl|NZ_RQGG01000010.1_cds_WP_208652317.1_1689	27.072	181	329
WP_258203953.1	lcl|NZ_RQGG01000005.1_cds_WP_135617286.1_2975	25.095	263	329
WP_258203953.1	lcl|NZ_RQGG01000032.1_cds_WP_135619590.1_34	25.140	179	329
WP_258203953.1	lcl|NZ_RQGG01000044.1_cds_WP_135620689.1_3491	33.333	108	329
WP_250066499.1	lcl|NZ_RQGG01000005.1_cds_WP_135617254.1_2914	25.468	267	267
WP_250066499.1	lcl|NZ_RQGG01000041.1_cds_WP_135620316.1_3408	29.101	189	267
WP_250066499.1	lcl|NZ_RQGG01000018.1_cds_WP_135618669.1_2067	27.381	168	267
WP_002740779.1	lcl|NZ_RQGG01000013.1_cds_WP_135618365.1_753	24.620	329	509
WP_002740779.1	lcl|NZ_RQGG01000013.1_cds_WP_135618364.1_752	35.000	60	509
WP_002740779.1	lcl|NZ_RQGG01000013.1_cds_WP_135618365.1_753	24.620	329	509
WP_002740779.1	lcl|NZ_RQGG01000013.1_cds_WP_135618364.1_752	35.000	60	509
WP_250066500.1	lcl|NZ_RQGG01000032.1_cds_WP_135619893.1_376	28.261	276	330
WP_250066500.1	lcl|NZ_RQGG01000018.1_cds_WP_135618875.1_2183	22.662	278	330
WP_250066500.1	lcl|NZ_RQGG01000032.1_cds_WP_135619919.1_404	25.904	332	330
WP_250066500.1	lcl|NZ_RQGG01000046.1_cds_WP_135620727.1_3005	32.432	111	330
WP_250066500.1	lcl|NZ_RQGG01000010.1_cds_WP_135617801.1_1700	23.841	302	330
WP_250066500.1	lcl|NZ_RQGG01000032.1_cds_WP_135619590.1_34	25.641	195	330
WP_002740826.1	lcl|NZ_RQGG01000036.1_cds_WP_135620250.1_1489	30.105	382	366
WP_002740826.1	lcl|NZ_RQGG01000050.1_cds_WP_135621051.1_2320	29.609	358	366
WP_002740826.1	lcl|NZ_RQGG01000007.1_cds_WP_135617416.1_1217	22.124	339	366
WP_002740861.1	lcl|NZ_RQGG01000050.1_cds_WP_135621051.1_2320	28.496	379	367
WP_002740861.1	lcl|NZ_RQGG01000036.1_cds_WP_135620250.1_1489	28.871	381	367
WP_002740861.1	lcl|NZ_RQGG01000007.1_cds_WP_135617416.1_1217	25.770	357	367
WP_002740998.1	lcl|NZ_RQGG01000007.1_cds_WP_135617370.1_1163	42.387	243	265
WP_004777170.1	lcl|NZ_RQGG01000032.1_cds_WP_135619673.1_130	36.129	310	310
WP_004777170.1	lcl|NZ_RQGG01000015.1_cds_WP_135618536.1_3070	30.466	279	310
WP_004777170.1	lcl|NZ_RQGG01000013.1_cds_WP_135618443.1_837	22.053	263	310
WP_004777170.1	lcl|NZ_RQGG01000032.1_cds_WP_135619673.1_130	36.129	310	310
