WP_002725873.1	lcl|NZ_AFLA01000081.1_cds_WP_000340715.1_1922	93.902	82	106
WP_002733579.1	lcl|NZ_AFLA01000081.1_cds_WP_000410273.1_1923	92.994	314	314
WP_002733579.1	lcl|NZ_AFLA01000081.1_cds_WP_000093099.1_1943	58.730	63	314
WP_002733579.1	lcl|NZ_AFLA01000081.1_cds_WP_000646250.1_1926	27.711	249	314
WP_002733579.1	lcl|NZ_AFLA01000112.1_cds_WP_000744700.1_1518	23.171	328	314
WP_002733579.1	lcl|NZ_AFLA01000081.1_cds_WP_000600889.1_1952	22.909	275	314
WP_002733579.1	lcl|NZ_AFLA01000081.1_cds_WP_000723090.1_2005	23.875	289	314
WP_002733579.1	lcl|NZ_AFLA01000081.1_cds_WP_001067557.1_1929	24.540	326	314
WP_026054882.1	lcl|NZ_AFLA01000081.1_cds_WP_000604524.1_1924	85.479	365	365
WP_002733646.1	lcl|NZ_AFLA01000081.1_cds_WP_000884059.1_1925	95.676	185	185
WP_002733646.1	lcl|NZ_AFLA01000024.1_cds_WP_000351733.1_3132	40.714	140	185
WP_258203953.1	lcl|NZ_AFLA01000081.1_cds_WP_000646250.1_1926	98.480	329	329
WP_258203953.1	lcl|NZ_AFLA01000112.1_cds_WP_000744700.1_1518	32.381	315	329
WP_258203953.1	lcl|NZ_AFLA01000081.1_cds_WP_000723090.1_2005	31.045	335	329
WP_258203953.1	lcl|NZ_AFLA01000081.1_cds_WP_000600889.1_1952	31.677	322	329
WP_258203953.1	lcl|NZ_AFLA01000199.1_cds_WP_001984071.1_456	31.475	305	329
WP_258203953.1	lcl|NZ_AFLA01000109.1_cds_WP_000649925.1_1650	30.183	328	329
WP_258203953.1	lcl|NZ_AFLA01000254.1_cds_WP_000709511.1_229	29.730	333	329
WP_258203953.1	lcl|NZ_AFLA01000081.1_cds_WP_000601375.1_1979	24.161	298	329
WP_258203953.1	lcl|NZ_AFLA01000081.1_cds_WP_001067557.1_1929	30.350	257	329
WP_258203953.1	lcl|NZ_AFLA01000034.1_cds_WP_000688695.1_2897	29.329	283	329
WP_258203953.1	lcl|NZ_AFLA01000081.1_cds_WP_000475904.1_1988	27.372	274	329
WP_258203953.1	lcl|NZ_AFLA01000081.1_cds_WP_000410273.1_1923	25.705	319	329
WP_258203953.1	lcl|NZ_AFLA01000134.1_cds_WP_001074785.1_1179	29.434	265	329
WP_258203953.1	lcl|NZ_AFLA01000104.1_cds_WP_001003555.1_1771	25.148	338	329
WP_258203953.1	lcl|NZ_AFLA01000081.1_cds_WP_000487322.1_1977	27.077	325	329
WP_250066499.1	lcl|NZ_AFLA01000081.1_cds_WP_000774262.1_1927	92.135	267	267
WP_250066499.1	lcl|NZ_AFLA01000081.1_cds_WP_000859505.1_1976	28.155	206	267
WP_250066499.1	lcl|NZ_AFLA01000081.1_cds_WP_000800438.1_1957	28.492	179	267
WP_250066499.1	lcl|NZ_AFLA01000081.1_cds_WP_000842260.1_2006	27.895	190	267
WP_250066499.1	lcl|NZ_AFLA01000028.1_cds_WP_000667727.1_3010	31.818	110	267
WP_250066499.1	lcl|NZ_AFLA01000249.1_cds_WP_000805357.1_318	27.660	188	267
WP_002740779.1	lcl|NZ_AFLA01000081.1_cds_WP_000612797.1_1928	96.071	509	509
WP_002740779.1	lcl|NZ_AFLA01000106.1_cds_WP_000291591.1_1749	26.852	324	509
WP_002740779.1	lcl|NZ_AFLA01000106.1_cds_WP_000364507.1_1748	31.111	90	509
WP_002740779.1	lcl|NZ_AFLA01000081.1_cds_WP_000612797.1_1928	96.071	509	509
WP_002740779.1	lcl|NZ_AFLA01000106.1_cds_WP_000291591.1_1749	26.852	324	509
WP_002740779.1	lcl|NZ_AFLA01000106.1_cds_WP_000364507.1_1748	31.111	90	509
WP_250066500.1	lcl|NZ_AFLA01000081.1_cds_WP_001067557.1_1929	95.152	330	330
WP_250066500.1	lcl|NZ_AFLA01000081.1_cds_WP_000646250.1_1926	28.664	307	330
WP_250066500.1	lcl|NZ_AFLA01000081.1_cds_WP_000600889.1_1952	27.068	266	330
WP_250066500.1	lcl|NZ_AFLA01000199.1_cds_WP_001984071.1_456	24.265	272	330
WP_250066500.1	lcl|NZ_AFLA01000112.1_cds_WP_000744700.1_1518	26.899	316	330
WP_250066500.1	lcl|NZ_AFLA01000081.1_cds_WP_000723090.1_2005	24.625	333	330
WP_250066500.1	lcl|NZ_AFLA01000104.1_cds_WP_001003555.1_1771	27.490	251	330
WP_250066500.1	lcl|NZ_AFLA01000109.1_cds_WP_000649925.1_1650	29.412	255	330
WP_250066500.1	lcl|NZ_AFLA01000034.1_cds_WP_000688695.1_2897	25.571	219	330
WP_250066500.1	lcl|NZ_AFLA01000081.1_cds_WP_000487322.1_1977	26.761	284	330
WP_250066500.1	lcl|NZ_AFLA01000081.1_cds_WP_000601375.1_1979	26.374	273	330
WP_002740826.1	lcl|NZ_AFLA01000081.1_cds_WP_001198107.1_1930	95.628	366	366
WP_002740826.1	lcl|NZ_AFLA01000081.1_cds_WP_000608295.1_1931	40.000	365	366
WP_002740826.1	lcl|NZ_AFLA01000081.1_cds_WP_000575178.1_1999	34.262	359	366
WP_002740826.1	lcl|NZ_AFLA01000169.1_cds_WP_001281953.1_674	28.232	379	366
WP_002740826.1	lcl|NZ_AFLA01000081.1_cds_WP_000346036.1_1960	28.090	356	366
WP_002740826.1	lcl|NZ_AFLA01000081.1_cds_WP_000582222.1_1941	32.113	355	366
WP_002740826.1	lcl|NZ_AFLA01000130.1_cds_WP_000538752.1_1237	30.084	359	366
WP_002740826.1	lcl|NZ_AFLA01000081.1_cds_WP_000947844.1_1953	26.957	345	366
WP_002740826.1	lcl|NZ_AFLA01000054.1_cds_WP_001982414.1_2337	31.579	190	366
WP_002740861.1	lcl|NZ_AFLA01000081.1_cds_WP_000608295.1_1931	95.368	367	367
WP_002740861.1	lcl|NZ_AFLA01000081.1_cds_WP_001198107.1_1930	39.452	365	367
WP_002740861.1	lcl|NZ_AFLA01000081.1_cds_WP_000575178.1_1999	36.314	369	367
WP_002740861.1	lcl|NZ_AFLA01000130.1_cds_WP_000538752.1_1237	31.383	376	367
WP_002740861.1	lcl|NZ_AFLA01000081.1_cds_WP_000582222.1_1941	36.000	325	367
WP_002740861.1	lcl|NZ_AFLA01000169.1_cds_WP_001281953.1_674	30.159	378	367
WP_002740861.1	lcl|NZ_AFLA01000081.1_cds_WP_000346036.1_1960	24.665	373	367
WP_002740861.1	lcl|NZ_AFLA01000081.1_cds_WP_000947844.1_1953	26.404	356	367
WP_002740861.1	lcl|NZ_AFLA01000054.1_cds_WP_001982414.1_2337	24.581	358	367
WP_002740729.1	lcl|NZ_AFLA01000081.1_cds_WP_000689743.1_1932	91.912	544	544
WP_002740729.1	lcl|NZ_AFLA01000081.1_cds_WP_000689743.1_1932	91.912	544	544
WP_002740998.1	lcl|NZ_AFLA01000081.1_cds_WP_000342713.1_1933	94.340	265	265
WP_002740998.1	lcl|NZ_AFLA01000269.1_cds_WP_001002663.1_32	46.091	243	265
WP_004777170.1	lcl|NZ_AFLA01000081.1_cds_WP_001246618.1_1934	92.581	310	310
WP_004777170.1	lcl|NZ_AFLA01000047.1_cds_WP_000501205.1_2489	36.513	304	310
WP_004777170.1	lcl|NZ_AFLA01000259.1_cds_WP_001183723.1_161	26.471	306	310
WP_004777170.1	lcl|NZ_AFLA01000066.1_cds_WP_000279894.1_2199	23.282	262	310
WP_004777170.1	lcl|NZ_AFLA01000081.1_cds_WP_001246618.1_1934	92.581	310	310
WP_004777170.1	lcl|NZ_AFLA01000047.1_cds_WP_000501205.1_2489	36.513	304	310
WP_004777170.1	lcl|NZ_AFLA01000259.1_cds_WP_001183723.1_161	26.471	306	310
WP_004777170.1	lcl|NZ_AFLA01000066.1_cds_WP_000279894.1_2199	23.282	262	310
WP_002740848.1	lcl|NZ_AFLA01000081.1_cds_WP_000479982.1_1935	93.182	264	264
