WP_002725873.1	lcl|NZ_AFKK01000163.1_cds_WP_000340715.1_1563	93.902	82	106
WP_002733579.1	lcl|NZ_AFKK01000163.1_cds_WP_000410273.1_1564	92.994	314	314
WP_002733579.1	lcl|NZ_AFKK01000060.1_cds_WP_000093099.1_2977	58.730	63	314
WP_002733579.1	lcl|NZ_AFKK01000163.1_cds_WP_000646250.1_1567	27.711	249	314
WP_002733579.1	lcl|NZ_AFKK01000092.1_cds_WP_000744700.1_2204	23.171	328	314
WP_002733579.1	lcl|NZ_AFKK01000060.1_cds_WP_000600889.1_2968	22.909	275	314
WP_002733579.1	lcl|NZ_AFKK01000037.1_cds_WP_000585176.1_3514	23.875	289	314
WP_002733579.1	lcl|NZ_AFKK01000163.1_cds_WP_001067557.1_1570	24.540	326	314
WP_026054882.1	lcl|NZ_AFKK01000163.1_cds_WP_000604524.1_1565	85.479	365	365
WP_002733646.1	lcl|NZ_AFKK01000163.1_cds_WP_000884059.1_1566	95.676	185	185
WP_002733646.1	lcl|NZ_AFKK01000046.1_cds_WP_000351733.1_3381	40.714	140	185
WP_258203953.1	lcl|NZ_AFKK01000163.1_cds_WP_000646250.1_1567	98.480	329	329
WP_258203953.1	lcl|NZ_AFKK01000092.1_cds_WP_000744700.1_2204	32.381	315	329
WP_258203953.1	lcl|NZ_AFKK01000060.1_cds_WP_000600889.1_2968	31.677	322	329
WP_258203953.1	lcl|NZ_AFKK01000252.1_cds_WP_001984071.1_730	31.475	305	329
WP_258203953.1	lcl|NZ_AFKK01000037.1_cds_WP_000585176.1_3514	28.617	311	329
WP_258203953.1	lcl|NZ_AFKK01000086.1_cds_WP_000649925.1_2331	30.183	328	329
WP_258203953.1	lcl|NZ_AFKK01000271.1_cds_WP_000709511.1_564	29.730	333	329
WP_258203953.1	lcl|NZ_AFKK01000060.1_cds_WP_000601375.1_2941	24.161	298	329
WP_258203953.1	lcl|NZ_AFKK01000163.1_cds_WP_001067557.1_1570	30.350	257	329
WP_258203953.1	lcl|NZ_AFKK01000251.1_cds_WP_000688695.1_750	29.329	283	329
WP_258203953.1	lcl|NZ_AFKK01000027.1_cds_WP_000475904.1_3542	27.372	274	329
WP_258203953.1	lcl|NZ_AFKK01000163.1_cds_WP_000410273.1_1564	25.705	319	329
WP_258203953.1	lcl|NZ_AFKK01000120.1_cds_WP_001074785.1_1912	29.434	265	329
WP_258203953.1	lcl|NZ_AFKK01000076.1_cds_WP_001003555.1_2514	25.148	338	329
WP_258203953.1	lcl|NZ_AFKK01000060.1_cds_WP_000487322.1_2943	27.077	325	329
WP_258203953.1	lcl|NZ_AFKK01000098.1_cds_WP_141567153.1_2136	58.621	29	329
WP_250066499.1	lcl|NZ_AFKK01000163.1_cds_WP_000774262.1_1568	92.135	267	267
WP_250066499.1	lcl|NZ_AFKK01000060.1_cds_WP_000859505.1_2944	28.155	206	267
WP_250066499.1	lcl|NZ_AFKK01000060.1_cds_WP_000800438.1_2963	28.492	179	267
WP_250066499.1	lcl|NZ_AFKK01000002.1_cds_WP_000842259.1_3789	28.272	191	267
WP_250066499.1	lcl|NZ_AFKK01000181.1_cds_WP_000667727.1_1503	31.818	110	267
WP_250066499.1	lcl|NZ_AFKK01000050.1_cds_WP_000805357.1_3252	27.660	188	267
WP_002740779.1	lcl|NZ_AFKK01000163.1_cds_WP_000612797.1_1569	96.071	509	509
WP_002740779.1	lcl|NZ_AFKK01000196.1_cds_WP_000291591.1_1484	26.852	324	509
WP_002740779.1	lcl|NZ_AFKK01000196.1_cds_WP_000364507.1_1483	31.111	90	509
WP_002740779.1	lcl|NZ_AFKK01000163.1_cds_WP_000612797.1_1569	96.071	509	509
WP_002740779.1	lcl|NZ_AFKK01000196.1_cds_WP_000291591.1_1484	26.852	324	509
WP_002740779.1	lcl|NZ_AFKK01000196.1_cds_WP_000364507.1_1483	31.111	90	509
WP_250066500.1	lcl|NZ_AFKK01000163.1_cds_WP_001067557.1_1570	95.152	330	330
WP_250066500.1	lcl|NZ_AFKK01000163.1_cds_WP_000646250.1_1567	28.664	307	330
WP_250066500.1	lcl|NZ_AFKK01000060.1_cds_WP_000600889.1_2968	27.068	266	330
WP_250066500.1	lcl|NZ_AFKK01000252.1_cds_WP_001984071.1_730	24.265	272	330
WP_250066500.1	lcl|NZ_AFKK01000092.1_cds_WP_000744700.1_2204	26.899	316	330
WP_250066500.1	lcl|NZ_AFKK01000076.1_cds_WP_001003555.1_2514	27.490	251	330
WP_250066500.1	lcl|NZ_AFKK01000086.1_cds_WP_000649925.1_2331	29.412	255	330
WP_250066500.1	lcl|NZ_AFKK01000251.1_cds_WP_000688695.1_750	25.571	219	330
WP_250066500.1	lcl|NZ_AFKK01000060.1_cds_WP_000487322.1_2943	26.761	284	330
WP_250066500.1	lcl|NZ_AFKK01000060.1_cds_WP_000601375.1_2941	26.374	273	330
WP_002740826.1	lcl|NZ_AFKK01000163.1_cds_WP_001198107.1_1571	95.628	366	366
WP_002740826.1	lcl|NZ_AFKK01000163.1_cds_WP_000608295.1_1572	40.000	365	366
WP_002740826.1	lcl|NZ_AFKK01000098.1_cds_WP_000575178.1_2130	34.262	359	366
