WP_002725873.1	lcl|NZ_JAHESA010000041.1_cds_WP_000340715.1_2317	93.902	82	106
WP_002733579.1	lcl|NZ_JAHESA010000041.1_cds_WP_000410266.1_2316	92.994	314	314
WP_002733579.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	23.171	328	314
WP_002733579.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	27.309	249	314
WP_002733579.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	24.221	289	314
WP_002733579.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	24.540	326	314
WP_026054882.1	lcl|NZ_JAHESA010000041.1_cds_WP_000604525.1_2315	84.932	365	365
WP_002733646.1	lcl|NZ_JAHESA010000041.1_cds_WP_000884059.1_2314	95.676	185	185
WP_002733646.1	lcl|NZ_JAHESA010000004.1_cds_WP_000351733.1_2205	40.714	140	185
WP_258203953.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	98.480	329	329
WP_258203953.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	32.381	315	329
WP_258203953.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	31.343	335	329
WP_258203953.1	lcl|NZ_JAHESA010000110.1_cds_WP_002072074.1_316	31.148	305	329
WP_258203953.1	lcl|NZ_JAHESA010000001.1_cds_WP_000649924.1_69	30.183	328	329
WP_258203953.1	lcl|NZ_JAHESA010000110.1_cds_WP_000709508.1_306	29.129	333	329
WP_258203953.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	30.350	257	329
WP_258203953.1	lcl|NZ_JAHESA010000042.1_cds_WP_000688696.1_2343	29.329	283	329
WP_258203953.1	lcl|NZ_JAHESA010000127.1_cds_WP_000475901.1_562	27.372	274	329
WP_258203953.1	lcl|NZ_JAHESA010000041.1_cds_WP_000410266.1_2316	25.392	319	329
WP_258203953.1	lcl|NZ_JAHESA010000065.1_cds_WP_001074779.1_3015	29.057	265	329
WP_258203953.1	lcl|NZ_JAHESA010000080.1_cds_WP_001003560.1_3392	24.852	338	329
WP_258203953.1	lcl|NZ_JAHESA010000051.1_cds_WP_000378097.1_2622	24.419	172	329
WP_250066499.1	lcl|NZ_JAHESA010000041.1_cds_WP_000774259.1_2312	92.135	267	267
WP_250066499.1	lcl|NZ_JAHESA010000045.1_cds_WP_000842260.1_2414	27.895	190	267
WP_250066499.1	lcl|NZ_JAHESA010000017.1_cds_WP_000805357.1_1037	27.660	188	267
WP_250066499.1	lcl|NZ_JAHESA010000061.1_cds_WP_155572209.1_2935	28.866	97	267
WP_002740779.1	lcl|NZ_JAHESA010000041.1_cds_WP_002072162.1_2311	97.053	509	509
WP_002740779.1	lcl|NZ_JAHESA010000052.1_cds_WP_000291581.1_2676	26.852	324	509
WP_002740779.1	lcl|NZ_JAHESA010000052.1_cds_WP_000364504.1_2675	31.111	90	509
WP_002740779.1	lcl|NZ_JAHESA010000041.1_cds_WP_002072162.1_2311	97.053	509	509
WP_002740779.1	lcl|NZ_JAHESA010000052.1_cds_WP_000291581.1_2676	26.852	324	509
WP_002740779.1	lcl|NZ_JAHESA010000052.1_cds_WP_000364504.1_2675	31.111	90	509
WP_250066500.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	95.152	330	330
WP_250066500.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	28.990	307	330
WP_250066500.1	lcl|NZ_JAHESA010000110.1_cds_WP_002072074.1_316	24.632	272	330
WP_250066500.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	27.215	316	330
WP_250066500.1	lcl|NZ_JAHESA010000045.1_cds_WP_000723091.1_2413	24.324	333	330
WP_250066500.1	lcl|NZ_JAHESA010000080.1_cds_WP_001003560.1_3392	27.092	251	330
WP_250066500.1	lcl|NZ_JAHESA010000001.1_cds_WP_000649924.1_69	29.412	255	330
WP_250066500.1	lcl|NZ_JAHESA010000042.1_cds_WP_000688696.1_2343	25.571	219	330
WP_002740826.1	lcl|NZ_JAHESA010000041.1_cds_WP_001198107.1_2309	95.628	366	366
WP_002740826.1	lcl|NZ_JAHESA010000041.1_cds_WP_000608294.1_2308	39.726	365	366
WP_002740826.1	lcl|NZ_JAHESA010000163.1_cds_WP_000575181.1_973	33.705	359	366
WP_002740826.1	lcl|NZ_JAHESA010000061.1_cds_WP_001281953.1_2929	28.232	379	366
WP_002740826.1	lcl|NZ_JAHESA010000051.1_cds_WP_000172659.1_2623	31.937	382	366
WP_002740826.1	lcl|NZ_JAHESA010000131.1_cds_WP_000228801.1_647	32.544	338	366
WP_002740826.1	lcl|NZ_JAHESA010000024.1_cds_WP_000538754.1_1523	30.084	359	366
WP_002740826.1	lcl|NZ_JAHESA010000020.1_cds_WP_001982414.1_1311	31.579	190	366
WP_002740861.1	lcl|NZ_JAHESA010000041.1_cds_WP_000608294.1_2308	95.640	367	367
WP_002740861.1	lcl|NZ_JAHESA010000041.1_cds_WP_001198107.1_2309	39.452	365	367
WP_002740861.1	lcl|NZ_JAHESA010000163.1_cds_WP_000575181.1_973	36.043	369	367
WP_002740861.1	lcl|NZ_JAHESA010000051.1_cds_WP_000172659.1_2623	32.240	366	367
WP_002740861.1	lcl|NZ_JAHESA010000024.1_cds_WP_000538754.1_1523	31.383	376	367
WP_002740861.1	lcl|NZ_JAHESA010000131.1_cds_WP_000228801.1_647	33.787	367	367
WP_002740861.1	lcl|NZ_JAHESA010000061.1_cds_WP_001281953.1_2929	30.159	378	367
WP_002740861.1	lcl|NZ_JAHESA010000020.1_cds_WP_001982414.1_1311	24.581	358	367
WP_002740729.1	lcl|NZ_JAHESA010000041.1_cds_WP_000689740.1_2307	92.096	544	544
WP_002740729.1	lcl|NZ_JAHESA010000041.1_cds_WP_000689740.1_2307	92.096	544	544
WP_002740998.1	lcl|NZ_JAHESA010000041.1_cds_WP_000342716.1_2306	94.717	265	265
WP_002740998.1	lcl|NZ_JAHESA010000064.1_cds_WP_001002662.1_3000	46.091	243	265
WP_004777170.1	lcl|NZ_JAHESA010000041.1_cds_WP_001246619.1_2305	94.194	310	310
WP_004777170.1	lcl|NZ_JAHESA010000031.1_cds_WP_000501205.1_1913	36.513	304	310
WP_004777170.1	lcl|NZ_JAHESA010000030.1_cds_WP_001183721.1_1848	26.471	306	310
WP_004777170.1	lcl|NZ_JAHESA010000054.1_cds_WP_000279896.1_2713	22.901	262	310
WP_004777170.1	lcl|NZ_JAHESA010000041.1_cds_WP_001246619.1_2305	94.194	310	310
WP_004777170.1	lcl|NZ_JAHESA010000031.1_cds_WP_000501205.1_1913	36.513	304	310
WP_004777170.1	lcl|NZ_JAHESA010000030.1_cds_WP_001183721.1_1848	26.471	306	310
WP_004777170.1	lcl|NZ_JAHESA010000054.1_cds_WP_000279896.1_2713	22.901	262	310
WP_002740848.1	lcl|NZ_JAHESA010000041.1_cds_WP_000479980.1_2304	93.561	264	264
WP_002733551.1	lcl|NZ_JAHESA010000041.1_cds_WP_000715958.1_2303	96.124	129	130
WP_004777167.1	lcl|NZ_JAHESA010000041.1_cds_WP_001088861.1_2302	98.611	144	144
WP_002740917.1	lcl|NZ_JAHESA010000041.1_cds_WP_000517242.1_2301	95.475	221	221
WP_002740917.1	lcl|NZ_JAHESA010000108.1_cds_WP_001082181.1_230	29.487	78	221
WP_002740917.1	lcl|NZ_JAHESA010000107.1_cds_WP_001069832.1_220	28.440	109	221
WP_002733615.1	lcl|NZ_JAHESA010000131.1_cds_WP_000564977.1_649	54.598	174	177
WP_002733615.1	lcl|NZ_JAHESA010000117.1_cds_WP_001206947.1_405	30.921	152	177
WP_002733714.1	lcl|NZ_JAHESA010000131.1_cds_WP_000384508.1_648	66.418	402	406
WP_002733714.1	lcl|NZ_JAHESA010000131.1_cds_WP_001046777.1_650	25.123	406	406
WP_002733714.1	lcl|NZ_JAHESA010000107.1_cds_WP_000347675.1_219	26.457	223	406
WP_002733714.1	lcl|NZ_JAHESA010000108.1_cds_WP_001082181.1_230	25.153	163	406
WP_002733587.1	lcl|NZ_JAHESA010000131.1_cds_WP_000228801.1_647	84.401	359	361
WP_002733587.1	lcl|NZ_JAHESA010000041.1_cds_WP_000608294.1_2308	41.048	229	361
WP_002733587.1	lcl|NZ_JAHESA010000061.1_cds_WP_001281953.1_2929	29.948	384	361
WP_002733587.1	lcl|NZ_JAHESA010000051.1_cds_WP_000172659.1_2623	29.759	373	361
WP_002733587.1	lcl|NZ_JAHESA010000041.1_cds_WP_001198107.1_2309	31.092	357	361
WP_002733587.1	lcl|NZ_JAHESA010000163.1_cds_WP_000575181.1_973	31.333	300	361
WP_002733587.1	lcl|NZ_JAHESA010000020.1_cds_WP_001982414.1_1311	25.549	364	361
WP_002733755.1	lcl|NZ_JAHESA010000131.1_cds_KKQ78_RS16940_646	74.757	206	308
WP_002733755.1	lcl|NZ_JAHESA010000131.1_cds_KKQ78_RS16940_646	84.375	64	308
WP_002733755.1	lcl|NZ_JAHESA010000131.1_cds_KKQ78_RS16940_646	46.400	125	308
WP_002733755.1	lcl|NZ_JAHESA010000131.1_cds_KKQ78_RS16940_646	74.757	206	308
WP_002733755.1	lcl|NZ_JAHESA010000131.1_cds_KKQ78_RS16940_646	84.375	64	308
WP_002733755.1	lcl|NZ_JAHESA010000131.1_cds_KKQ78_RS16940_646	46.400	125	308
WP_002733621.1	lcl|NZ_JAHESA010000089.1_cds_KKQ78_RS14335_3570	78.571	28	52
WP_002733621.1	lcl|NZ_JAHESA010000055.1_cds_KKQ78_RS19350_2754	72.727	22	52
WP_002733621.1	lcl|NZ_JAHESA010000055.1_cds_KKQ78_RS19350_2754	42.857	28	52
WP_016561424.1	lcl|NZ_JAHESA010000217.1_cds_WP_002072243.1_1390	30.769	377	402
WP_016561424.1	lcl|NZ_JAHESA010000131.1_cds_WP_001009616.1_643	29.600	250	402
WP_002733555.1	lcl|NZ_JAHESA010000131.1_cds_WP_000384508.1_648	32.808	381	409
WP_002733555.1	lcl|NZ_JAHESA010000131.1_cds_WP_001046777.1_650	25.698	358	409
WP_002733555.1	lcl|NZ_JAHESA010000107.1_cds_WP_000347675.1_219	24.324	148	409
WP_002733555.1	lcl|NZ_JAHESA010000108.1_cds_WP_001082181.1_230	24.224	161	409
WP_002733737.1	lcl|NZ_JAHESA010000163.1_cds_WP_000575181.1_973	38.268	358	363
WP_002733737.1	lcl|NZ_JAHESA010000041.1_cds_WP_000608294.1_2308	39.554	359	363
WP_002733737.1	lcl|NZ_JAHESA010000041.1_cds_WP_001198107.1_2309	33.616	354	363
WP_002733737.1	lcl|NZ_JAHESA010000024.1_cds_WP_000538754.1_1523	34.030	335	363
WP_002733737.1	lcl|NZ_JAHESA010000051.1_cds_WP_000172659.1_2623	31.649	376	363
WP_002733737.1	lcl|NZ_JAHESA010000061.1_cds_WP_001281953.1_2929	27.882	373	363
WP_002733737.1	lcl|NZ_JAHESA010000131.1_cds_WP_000228801.1_647	35.145	276	363
WP_002733737.1	lcl|NZ_JAHESA010000020.1_cds_WP_001982414.1_1311	24.638	345	363
WP_002733611.1	lcl|NZ_JAHESA010000045.1_cds_WP_001159758.1_2411	40.556	180	176
WP_016749081.1	lcl|NZ_JAHESA010000001.1_cds_WP_000649924.1_69	28.221	326	313
WP_016749081.1	lcl|NZ_JAHESA010000041.1_cds_WP_001067557.1_2310	30.317	221	313
WP_016749081.1	lcl|NZ_JAHESA010000058.1_cds_WP_000744698.1_2814	25.312	320	313
WP_016749081.1	lcl|NZ_JAHESA010000041.1_cds_WP_000646254.1_2313	23.344	317	313
WP_016749081.1	lcl|NZ_JAHESA010000110.1_cds_WP_002072074.1_316	26.715	277	313
