WP_002725873.1	lcl|NZ_ANIG01000085.1_cds_WP_002725873.1_3254	100.000	106	106
WP_002733579.1	lcl|NZ_ANIG01000085.1_cds_WP_002733579.1_3253	100.000	314	314
WP_002733579.1	lcl|NZ_ANIG01000003.1_cds_WP_002722638.1_170	24.615	325	314
WP_002733579.1	lcl|NZ_ANIG01000085.1_cds_WP_002733534.1_3250	26.908	249	314
WP_002733579.1	lcl|NZ_ANIG01000085.1_cds_WP_002727919.1_3155	23.132	281	314
WP_002733579.1	lcl|NZ_ANIG01000094.1_cds_WP_002728309.1_3479	25.723	311	314
WP_002733579.1	lcl|NZ_ANIG01000031.1_cds_WP_002729504.1_1272	20.809	173	314
WP_002733579.1	lcl|NZ_ANIG01000085.1_cds_WP_016749081.1_3223	24.503	151	314
WP_026054882.1	lcl|NZ_ANIG01000085.1_cds_WP_026054882.1_3252	99.726	365	365
WP_002733646.1	lcl|NZ_ANIG01000085.1_cds_WP_002733646.1_3251	100.000	185	185
WP_002733646.1	lcl|NZ_ANIG01000067.1_cds_WP_002721790.1_2508	36.364	154	185
WP_258203953.1	lcl|NZ_ANIG01000085.1_cds_WP_002733534.1_3250	98.784	329	329
WP_258203953.1	lcl|NZ_ANIG01000003.1_cds_WP_002722638.1_170	30.159	315	329
WP_258203953.1	lcl|NZ_ANIG01000085.1_cds_WP_002727919.1_3155	30.746	335	329
WP_258203953.1	lcl|NZ_ANIG01000094.1_cds_WP_002728309.1_3479	30.868	311	329
WP_258203953.1	lcl|NZ_ANIG01000031.1_cds_WP_002729504.1_1272	27.566	341	329
WP_258203953.1	lcl|NZ_ANIG01000085.1_cds_WP_002733638.1_3215	27.586	348	329
WP_258203953.1	lcl|NZ_ANIG01000094.1_cds_WP_002728316.1_3476	28.182	330	329
WP_258203953.1	lcl|NZ_ANIG01000074.1_cds_WP_016757558.1_2893	29.393	313	329
WP_258203953.1	lcl|NZ_ANIG01000085.1_cds_WP_002733546.1_3180	25.373	268	329
WP_258203953.1	lcl|NZ_ANIG01000085.1_cds_WP_016749079.1_3247	28.990	307	329
WP_258203953.1	lcl|NZ_ANIG01000022.1_cds_WP_002732331.1_793	25.959	339	329
WP_258203953.1	lcl|NZ_ANIG01000085.1_cds_WP_002744551.1_3221	29.259	270	329
WP_258203953.1	lcl|NZ_ANIG01000085.1_cds_WP_002733579.1_3253	27.309	249	329
WP_258203953.1	lcl|NZ_ANIG01000085.1_cds_WP_016758107.1_3172	26.642	274	329
WP_258203953.1	lcl|NZ_ANIG01000085.1_cds_WP_016749081.1_3223	23.659	317	329
WP_258203953.1	lcl|NZ_ANIG01000070.1_cds_WP_002728462.1_2698	26.592	267	329
WP_258203953.1	lcl|NZ_ANIG01000003.1_cds_WP_002721725.1_81	25.223	337	329
WP_258203953.1	lcl|NZ_ANIG01000057.1_cds_WP_002728696.1_2096	27.309	249	329
WP_258203953.1	lcl|NZ_ANIG01000085.1_cds_WP_002733757.1_3182	31.034	174	329
WP_250066499.1	lcl|NZ_ANIG01000085.1_cds_WP_016757373.1_3249	97.753	267	267
WP_250066499.1	lcl|NZ_ANIG01000085.1_cds_WP_002738295.1_3183	26.699	206	267
WP_250066499.1	lcl|NZ_ANIG01000085.1_cds_WP_002733775.1_3210	27.933	179	267
WP_250066499.1	lcl|NZ_ANIG01000085.1_cds_WP_002727921.1_3154	27.513	189	267
WP_250066499.1	lcl|NZ_ANIG01000002.1_cds_WP_002758629.1_58	33.636	110	267
WP_250066499.1	lcl|NZ_ANIG01000083.1_cds_WP_002766579.1_3046	36.047	86	267
WP_250066499.1	lcl|NZ_ANIG01000031.1_cds_WP_002729513.1_1271	26.344	186	267
WP_002740779.1	lcl|NZ_ANIG01000085.1_cds_WP_002738292.1_3248	99.804	509	509
WP_002740779.1	lcl|NZ_ANIG01000070.1_cds_WP_002728536.1_2626	28.223	287	509
WP_002740779.1	lcl|NZ_ANIG01000070.1_cds_WP_002728534.1_2627	31.111	90	509
WP_002740779.1	lcl|NZ_ANIG01000085.1_cds_WP_002738292.1_3248	99.804	509	509
WP_002740779.1	lcl|NZ_ANIG01000070.1_cds_WP_002728536.1_2626	28.223	287	509
WP_002740779.1	lcl|NZ_ANIG01000070.1_cds_WP_002728534.1_2627	31.111	90	509
WP_250066500.1	lcl|NZ_ANIG01000085.1_cds_WP_016749079.1_3247	99.091	330	330
WP_250066500.1	lcl|NZ_ANIG01000085.1_cds_WP_002744551.1_3221	27.213	305	330
WP_250066500.1	lcl|NZ_ANIG01000085.1_cds_WP_002733534.1_3250	28.990	307	330
WP_250066500.1	lcl|NZ_ANIG01000094.1_cds_WP_002728309.1_3479	25.275	273	330
WP_250066500.1	lcl|NZ_ANIG01000003.1_cds_WP_002722638.1_170	28.723	282	330
WP_250066500.1	lcl|NZ_ANIG01000085.1_cds_WP_002727919.1_3155	25.526	333	330
WP_250066500.1	lcl|NZ_ANIG01000085.1_cds_WP_016749081.1_3223	29.412	221	330
WP_250066500.1	lcl|NZ_ANIG01000003.1_cds_WP_002721725.1_81	25.306	245	330
WP_250066500.1	lcl|NZ_ANIG01000022.1_cds_WP_002732331.1_793	26.754	228	330
WP_250066500.1	lcl|NZ_ANIG01000074.1_cds_WP_016757558.1_2893	27.778	324	330
WP_250066500.1	lcl|NZ_ANIG01000085.1_cds_WP_002733638.1_3215	26.460	291	330
WP_250066500.1	lcl|NZ_ANIG01000031.1_cds_WP_002729504.1_1272	26.761	142	330
WP_250066500.1	lcl|NZ_ANIG01000085.1_cds_WP_002733546.1_3180	24.354	271	330
WP_002740826.1	lcl|NZ_ANIG01000085.1_cds_WP_002733737.1_3227	34.286	350	366
WP_002740826.1	lcl|NZ_ANIG01000085.1_cds_WP_002727932.1_3161	34.278	353	366
WP_002740826.1	lcl|NZ_ANIG01000001.1_cds_WP_016757992.1_1	28.042	378	366
WP_002740826.1	lcl|NZ_ANIG01000061.1_cds_WP_002724694.1_2285	29.444	360	366
WP_002740826.1	lcl|NZ_ANIG01000085.1_cds_WP_002733730.1_3207	26.966	356	366
WP_002740826.1	lcl|NZ_ANIG01000085.1_cds_WP_002733599.1_3214	27.095	358	366
WP_002740826.1	lcl|NZ_ANIG01000022.1_cds_WP_002724641.1_794	32.086	187	366
WP_002740861.1	lcl|NZ_ANIG01000085.1_cds_WP_002733737.1_3227	40.111	359	367
WP_002740861.1	lcl|NZ_ANIG01000085.1_cds_WP_002727932.1_3161	36.261	353	367
WP_002740861.1	lcl|NZ_ANIG01000061.1_cds_WP_002724694.1_2285	33.596	381	367
