WP_002725873.1	lcl|NZ_RQFB01000093.1_cds_WP_135590643.1_3258	89.024	82	106
WP_002733579.1	lcl|NZ_RQFB01000093.1_cds_WP_135590644.1_3257	78.205	312	314
WP_002733579.1	lcl|NZ_RQFB01000093.1_cds_WP_135590646.1_3255	22.455	334	314
WP_002733579.1	lcl|NZ_RQFB01000102.1_cds_WP_135593681.1_419	23.385	325	314
WP_002733579.1	lcl|NZ_RQFB01000146.1_cds_WP_135590671.1_2367	24.887	221	314
WP_002733646.1	lcl|NZ_RQFB01000140.1_cds_WP_135590804.1_3594	38.710	155	185
WP_258203953.1	lcl|NZ_RQFB01000093.1_cds_WP_135590646.1_3255	30.189	318	329
WP_258203953.1	lcl|NZ_RQFB01000102.1_cds_WP_135593681.1_419	29.841	315	329
WP_258203953.1	lcl|NZ_RQFB01000102.1_cds_WP_135593996.1_175	32.362	309	329
WP_258203953.1	lcl|NZ_RQFB01000146.1_cds_WP_135590671.1_2367	28.754	313	329
WP_258203953.1	lcl|NZ_RQFB01000071.1_cds_WP_135595207.1_3579	27.976	336	329
WP_258203953.1	lcl|NZ_RQFB01000102.1_cds_WP_135593453.1_294	29.393	313	329
WP_258203953.1	lcl|NZ_RQFB01000102.1_cds_WP_135591407.1_65	29.129	333	329
WP_258203953.1	lcl|NZ_RQFB01000069.1_cds_WP_135590287.1_3149	23.754	341	329
WP_258203953.1	lcl|NZ_RQFB01000102.1_cds_WP_135593870.1_510	26.506	332	329
WP_258203953.1	lcl|NZ_RQFB01000093.1_cds_WP_135590644.1_3257	25.079	315	329
WP_258203953.1	lcl|NZ_RQFB01000037.1_cds_WP_135592711.1_1499	28.030	264	329
WP_258203953.1	lcl|NZ_RQFB01000075.1_cds_WP_135590112.1_1096	23.504	234	329
WP_258203953.1	lcl|NZ_RQFB01000102.1_cds_WP_135591491.1_15	27.863	262	329
WP_258203953.1	lcl|NZ_RQFB01000146.1_cds_WP_246057566.1_2366	28.834	163	329
WP_250066499.1	lcl|NZ_RQFB01000093.1_cds_WP_135590652.1_3249	27.984	243	267
WP_250066499.1	lcl|NZ_RQFB01000130.1_cds_WP_135594705.1_1466	29.592	196	267
WP_250066499.1	lcl|NZ_RQFB01000146.1_cds_WP_135593078.1_2365	23.786	206	267
WP_250066499.1	lcl|NZ_RQFB01000096.1_cds_WP_135594508.1_1667	28.191	188	267
WP_250066499.1	lcl|NZ_RQFB01000071.1_cds_WP_210412877.1_3578	27.273	187	267
WP_002740779.1	lcl|NZ_RQFB01000117.1_cds_WP_135594136.1_924	27.083	336	509
WP_002740779.1	lcl|NZ_RQFB01000117.1_cds_WP_135594138.1_923	28.889	90	509
WP_002740779.1	lcl|NZ_RQFB01000117.1_cds_WP_135594136.1_924	27.083	336	509
WP_002740779.1	lcl|NZ_RQFB01000117.1_cds_WP_135594138.1_923	28.889	90	509
WP_250066500.1	lcl|NZ_RQFB01000102.1_cds_WP_135593681.1_419	27.536	276	330
WP_250066500.1	lcl|NZ_RQFB01000102.1_cds_WP_135593870.1_510	26.482	253	330
WP_250066500.1	lcl|NZ_RQFB01000102.1_cds_WP_135593996.1_175	27.599	279	330
WP_250066500.1	lcl|NZ_RQFB01000093.1_cds_WP_135590646.1_3255	24.627	268	330
WP_250066500.1	lcl|NZ_RQFB01000102.1_cds_WP_135593453.1_294	29.930	284	330
WP_250066500.1	lcl|NZ_RQFB01000071.1_cds_WP_135595207.1_3579	30.075	133	330
WP_250066500.1	lcl|NZ_RQFB01000069.1_cds_WP_135590287.1_3149	24.000	200	330
WP_250066500.1	lcl|NZ_RQFB01000037.1_cds_WP_135592711.1_1499	24.476	286	330
WP_002740826.1	lcl|NZ_RQFB01000146.1_cds_WP_135593070.1_2361	32.267	344	366
WP_002740826.1	lcl|NZ_RQFB01000130.1_cds_WP_210412911.1_1461	28.989	376	366
WP_002740826.1	lcl|NZ_RQFB01000093.1_cds_WP_135590659.1_3242	32.941	340	366
WP_002740826.1	lcl|NZ_RQFB01000142.1_cds_WP_135591657.1_1587	30.641	359	366
WP_002740826.1	lcl|NZ_RQFB01000093.1_cds_WP_135590647.1_3254	27.381	336	366
WP_002740826.1	lcl|NZ_RQFB01000096.1_cds_WP_167881183.1_1655	30.811	185	366
WP_002740861.1	lcl|NZ_RQFB01000146.1_cds_WP_135593070.1_2361	34.933	375	367
WP_002740861.1	lcl|NZ_RQFB01000142.1_cds_WP_135591657.1_1587	32.891	377	367
WP_002740861.1	lcl|NZ_RQFB01000093.1_cds_WP_135590659.1_3242	32.203	354	367
WP_002740861.1	lcl|NZ_RQFB01000130.1_cds_WP_210412911.1_1461	31.053	380	367
WP_002740861.1	lcl|NZ_RQFB01000093.1_cds_WP_135590647.1_3254	29.605	304	367
WP_002740861.1	lcl|NZ_RQFB01000096.1_cds_WP_167881183.1_1655	23.464	358	367
WP_002740861.1	lcl|NZ_RQFB01000108.1_cds_WP_135592359.1_2659	34.831	89	367
WP_002740998.1	lcl|NZ_RQFB01000029.1_cds_WP_135595691.1_2460	46.091	243	265
WP_004777170.1	lcl|NZ_RQFB01000079.1_cds_WP_135595399.1_740	38.487	304	310
WP_004777170.1	lcl|NZ_RQFB01000033.1_cds_WP_135590515.1_601	26.042	288	310
WP_004777170.1	lcl|NZ_RQFB01000073.1_cds_WP_135590414.1_1344	26.316	133	310
WP_004777170.1	lcl|NZ_RQFB01000079.1_cds_WP_135595399.1_740	38.487	304	310
WP_004777170.1	lcl|NZ_RQFB01000033.1_cds_WP_135590515.1_601	26.042	288	310
WP_004777170.1	lcl|NZ_RQFB01000073.1_cds_WP_135590414.1_1344	26.316	133	310
WP_002740917.1	lcl|NZ_RQFB01000079.1_cds_WP_167881159.1_725	28.205	117	221
WP_002740917.1	lcl|NZ_RQFB01000102.1_cds_WP_135593632.1_391	26.923	78	221
WP_002733615.1	lcl|NZ_RQFB01000102.1_cds_WP_210412899.1_385	28.777	139	177
WP_002733714.1	lcl|NZ_RQFB01000135.1_cds_WP_135592973.1_3335	24.215	223	406
WP_002733714.1	lcl|NZ_RQFB01000079.1_cds_WP_135595385.1_724	23.810	168	406
WP_002733714.1	lcl|NZ_RQFB01000102.1_cds_WP_135593632.1_391	25.000	164	406
WP_002733587.1	lcl|NZ_RQFB01000146.1_cds_WP_135593070.1_2361	33.429	347	361
WP_002733587.1	lcl|NZ_RQFB01000130.1_cds_WP_210412911.1_1461	28.721	383	361
WP_002733587.1	lcl|NZ_RQFB01000093.1_cds_WP_135590659.1_3242	32.840	338	361
WP_002733587.1	lcl|NZ_RQFB01000093.1_cds_WP_135590647.1_3254	29.249	253	361
WP_002733587.1	lcl|NZ_RQFB01000096.1_cds_WP_167881183.1_1655	24.590	366	361
WP_002733555.1	lcl|NZ_RQFB01000102.1_cds_WP_135593632.1_391	28.455	123	409
WP_002733555.1	lcl|NZ_RQFB01000079.1_cds_WP_135595385.1_724	23.649	148	409
WP_002733737.1	lcl|NZ_RQFB01000146.1_cds_WP_135593070.1_2361	34.454	357	363
WP_002733737.1	lcl|NZ_RQFB01000142.1_cds_WP_135591657.1_1587	34.857	350	363
WP_002733737.1	lcl|NZ_RQFB01000093.1_cds_WP_135590659.1_3242	33.033	333	363
WP_002733737.1	lcl|NZ_RQFB01000130.1_cds_WP_210412911.1_1461	28.342	374	363
WP_002733737.1	lcl|NZ_RQFB01000093.1_cds_WP_135590647.1_3254	27.119	354	363
WP_002733737.1	lcl|NZ_RQFB01000096.1_cds_WP_167881183.1_1655	24.348	345	363
WP_016749081.1	lcl|NZ_RQFB01000102.1_cds_WP_135593453.1_294	27.893	337	313
WP_016749081.1	lcl|NZ_RQFB01000102.1_cds_WP_135593996.1_175	26.250	320	313
WP_016749081.1	lcl|NZ_RQFB01000093.1_cds_WP_135590646.1_3255	25.633	316	313
WP_016749081.1	lcl|NZ_RQFB01000102.1_cds_WP_135593681.1_419	25.312	320	313
WP_016749081.1	lcl|NZ_RQFB01000146.1_cds_WP_135590671.1_2367	25.407	307	313
WP_016749081.1	lcl|NZ_RQFB01000071.1_cds_WP_135595207.1_3579	24.125	257	313
WP_016749081.1	lcl|NZ_RQFB01000105.1_cds_WP_135593332.1_2417	24.731	186	313
WP_016749081.1	lcl|NZ_RQFB01000093.1_cds_WP_135590644.1_3257	24.242	330	313
WP_002744551.1	lcl|NZ_RQFB01000102.1_cds_WP_135593996.1_175	31.351	185	311
WP_002744551.1	lcl|NZ_RQFB01000093.1_cds_WP_135590646.1_3255	27.126	247	311
WP_002744551.1	lcl|NZ_RQFB01000037.1_cds_WP_135592711.1_1499	30.000	150	311
WP_002744551.1	lcl|NZ_RQFB01000105.1_cds_WP_135593332.1_2417	23.605	233	311
WP_002744551.1	lcl|NZ_RQFB01000102.1_cds_WP_135593681.1_419	22.015	268	311
WP_002744551.1	lcl|NZ_RQFB01000102.1_cds_WP_135593453.1_294	23.048	269	311
WP_002744551.1	lcl|NZ_RQFB01000146.1_cds_WP_135590671.1_2367	21.978	182	311
WP_002741093.1	lcl|NZ_RQFB01000146.1_cds_WP_246057563.1_2345	23.478	115	361
WP_002733589.1	lcl|NZ_RQFB01000102.1_cds_WP_167881187.1_26	42.553	282	595
WP_002733589.1	lcl|NZ_RQFB01000027.1_cds_WP_135590257.1_3463	41.870	246	595
WP_002733589.1	lcl|NZ_RQFB01000102.1_cds_WP_135593517.1_332	42.254	213	595
WP_002733589.1	lcl|NZ_RQFB01000002.1_cds_WP_135590986.1_2210	31.739	230	595
WP_002733589.1	lcl|NZ_RQFB01000117.1_cds_WP_167881217.1_918	27.500	240	595
WP_002733589.1	lcl|NZ_RQFB01000143.1_cds_WP_135592637.1_1219	28.962	183	595
WP_002733589.1	lcl|NZ_RQFB01000075.1_cds_WP_135590102.1_1085	27.619	210	595
WP_002733589.1	lcl|NZ_RQFB01000142.1_cds_WP_135591720.1_1625	27.027	185	595
