WP_002725873.1	lcl|NZ_AHNI02000062.1_cds_WP_000340715.1_387	93.902	82	106
WP_002733579.1	lcl|NZ_AHNI02000062.1_cds_WP_000410268.1_386	93.548	310	314
WP_002733579.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	23.171	328	314
WP_002733579.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	22.302	278	314
WP_002733579.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	24.221	289	314
WP_002733579.1	lcl|NZ_AHNI02000062.1_cds_WP_000567886.1_332	23.009	226	314
WP_002733646.1	lcl|NZ_AHNI02000050.1_cds_WP_000351733.1_922	40.714	140	185
WP_002733646.1	lcl|NZ_AHNI02000062.1_cds_WP_001047906.1_354	33.898	177	185
WP_258203953.1	lcl|NZ_AHNI02000035.1_cds_WP_002101987.1_1695	32.381	315	329
WP_258203953.1	lcl|NZ_AHNI02000062.1_cds_WP_000723079.1_334	30.530	321	329
WP_258203953.1	lcl|NZ_AHNI02000062.1_cds_WP_000723083.1_312	31.343	335	329
WP_258203953.1	lcl|NZ_AHNI02000037.1_cds_WP_002064390.1_1358	31.148	305	329
WP_258203953.1	lcl|NZ_AHNI02000035.1_cds_WP_000649924.1_1532	30.183	328	329
WP_258203953.1	lcl|NZ_AHNI02000062.1_cds_WP_000567886.1_332	29.180	305	329
WP_258203953.1	lcl|NZ_AHNI02000037.1_cds_WP_000709508.1_1348	29.129	333	329
WP_258203953.1	lcl|NZ_AHNI02000037.1_cds_WP_002108121.1_1378	29.329	283	329
WP_258203953.1	lcl|NZ_AHNI02000062.1_cds_WP_000410268.1_386	25.680	331	329
WP_258203953.1	lcl|NZ_AHNI02000062.1_cds_WP_000475907.1_329	26.667	240	329
WP_258203953.1	lcl|NZ_AHNI02000021.1_cds_WP_001074779.1_2632	29.057	265	329
WP_258203953.1	lcl|NZ_AHNI02000035.1_cds_WP_001003560.1_1823	24.852	338	329
