WP_002725873.1	lcl|NZ_AFKB01000097.1_cds_WP_000340715.1_1950	93.902	82	106
WP_002733579.1	lcl|NZ_AFKB01000097.1_cds_WP_000410273.1_1951	92.994	314	314
WP_002733579.1	lcl|NZ_AFKB01000097.1_cds_WP_000093099.1_1971	58.730	63	314
WP_002733579.1	lcl|NZ_AFKB01000097.1_cds_WP_000646250.1_1954	27.711	249	314
WP_002733579.1	lcl|NZ_AFKB01000119.1_cds_WP_000744700.1_1490	23.171	328	314
WP_002733579.1	lcl|NZ_AFKB01000097.1_cds_WP_000600889.1_1980	22.909	275	314
WP_002733579.1	lcl|NZ_AFKB01000097.1_cds_WP_000723090.1_2033	23.875	289	314
WP_002733579.1	lcl|NZ_AFKB01000097.1_cds_WP_001067557.1_1957	24.540	326	314
WP_026054882.1	lcl|NZ_AFKB01000097.1_cds_WP_000604524.1_1952	85.479	365	365
WP_002733646.1	lcl|NZ_AFKB01000097.1_cds_WP_000884059.1_1953	95.676	185	185
WP_002733646.1	lcl|NZ_AFKB01000165.1_cds_WP_000351733.1_641	40.714	140	185
WP_258203953.1	lcl|NZ_AFKB01000097.1_cds_WP_000646250.1_1954	98.480	329	329
WP_258203953.1	lcl|NZ_AFKB01000119.1_cds_WP_000744700.1_1490	32.381	315	329
WP_258203953.1	lcl|NZ_AFKB01000097.1_cds_WP_000723090.1_2033	31.045	335	329
WP_258203953.1	lcl|NZ_AFKB01000097.1_cds_WP_000600889.1_1980	31.677	322	329
WP_258203953.1	lcl|NZ_AFKB01000210.1_cds_WP_001984071.1_334	31.475	305	329
WP_258203953.1	lcl|NZ_AFKB01000240.1_cds_WP_000649925.1_144	30.183	328	329
WP_258203953.1	lcl|NZ_AFKB01000237.1_cds_WP_000709511.1_179	29.730	333	329
WP_258203953.1	lcl|NZ_AFKB01000097.1_cds_WP_000601375.1_2007	24.161	298	329
WP_258203953.1	lcl|NZ_AFKB01000097.1_cds_WP_001067557.1_1957	30.350	257	329
WP_258203953.1	lcl|NZ_AFKB01000148.1_cds_WP_000688695.1_933	29.329	283	329
WP_258203953.1	lcl|NZ_AFKB01000097.1_cds_WP_000475904.1_2016	27.372	274	329
WP_258203953.1	lcl|NZ_AFKB01000097.1_cds_WP_000410273.1_1951	25.705	319	329
WP_258203953.1	lcl|NZ_AFKB01000112.1_cds_WP_001074785.1_1684	29.434	265	329
WP_258203953.1	lcl|NZ_AFKB01000104.1_cds_WP_001003555.1_1860	25.148	338	329
WP_258203953.1	lcl|NZ_AFKB01000097.1_cds_WP_000487322.1_2005	27.077	325	329
WP_250066499.1	lcl|NZ_AFKB01000097.1_cds_WP_000774262.1_1955	92.135	267	267
WP_250066499.1	lcl|NZ_AFKB01000097.1_cds_WP_000859505.1_2004	28.155	206	267
WP_250066499.1	lcl|NZ_AFKB01000097.1_cds_WP_000800438.1_1985	28.492	179	267
WP_250066499.1	lcl|NZ_AFKB01000097.1_cds_WP_000842260.1_2034	27.895	190	267
WP_250066499.1	lcl|NZ_AFKB01000030.1_cds_WP_000667727.1_3040	31.818	110	267
WP_250066499.1	lcl|NZ_AFKB01000236.1_cds_WP_000805357.1_214	27.660	188	267
WP_002740779.1	lcl|NZ_AFKB01000097.1_cds_WP_000612797.1_1956	96.071	509	509
WP_002740779.1	lcl|NZ_AFKB01000073.1_cds_WP_000291591.1_2358	26.852	324	509
WP_002740779.1	lcl|NZ_AFKB01000073.1_cds_WP_000364507.1_2357	31.111	90	509
WP_002740779.1	lcl|NZ_AFKB01000097.1_cds_WP_000612797.1_1956	96.071	509	509
WP_002740779.1	lcl|NZ_AFKB01000073.1_cds_WP_000291591.1_2358	26.852	324	509
WP_002740779.1	lcl|NZ_AFKB01000073.1_cds_WP_000364507.1_2357	31.111	90	509
WP_250066500.1	lcl|NZ_AFKB01000097.1_cds_WP_001067557.1_1957	95.152	330	330
WP_250066500.1	lcl|NZ_AFKB01000097.1_cds_WP_000646250.1_1954	28.664	307	330
WP_250066500.1	lcl|NZ_AFKB01000097.1_cds_WP_000600889.1_1980	27.068	266	330
WP_250066500.1	lcl|NZ_AFKB01000210.1_cds_WP_001984071.1_334	24.265	272	330
WP_250066500.1	lcl|NZ_AFKB01000119.1_cds_WP_000744700.1_1490	26.899	316	330
WP_250066500.1	lcl|NZ_AFKB01000097.1_cds_WP_000723090.1_2033	24.625	333	330
WP_250066500.1	lcl|NZ_AFKB01000104.1_cds_WP_001003555.1_1860	27.490	251	330
WP_250066500.1	lcl|NZ_AFKB01000240.1_cds_WP_000649925.1_144	29.412	255	330
WP_250066500.1	lcl|NZ_AFKB01000148.1_cds_WP_000688695.1_933	25.571	219	330
WP_250066500.1	lcl|NZ_AFKB01000097.1_cds_WP_000487322.1_2005	26.761	284	330
WP_250066500.1	lcl|NZ_AFKB01000097.1_cds_WP_000601375.1_2007	26.374	273	330
WP_002740826.1	lcl|NZ_AFKB01000097.1_cds_WP_001198107.1_1958	95.628	366	366
WP_002740826.1	lcl|NZ_AFKB01000097.1_cds_WP_000608295.1_1959	40.000	365	366
WP_002740826.1	lcl|NZ_AFKB01000097.1_cds_WP_000575178.1_2027	34.262	359	366
WP_002740826.1	lcl|NZ_AFKB01000152.1_cds_WP_001281953.1_884	28.232	379	366
WP_002740826.1	lcl|NZ_AFKB01000097.1_cds_WP_000346036.1_1988	28.090	356	366
WP_002740826.1	lcl|NZ_AFKB01000097.1_cds_WP_000582222.1_1969	32.113	355	366
WP_002740826.1	lcl|NZ_AFKB01000166.1_cds_WP_000538752.1_622	30.084	359	366
WP_002740826.1	lcl|NZ_AFKB01000097.1_cds_WP_000947844.1_1981	26.957	345	366
WP_002740826.1	lcl|NZ_AFKB01000027.1_cds_WP_001982414.1_3103	31.579	190	366
WP_002740861.1	lcl|NZ_AFKB01000097.1_cds_WP_000608295.1_1959	95.368	367	367
WP_002740861.1	lcl|NZ_AFKB01000097.1_cds_WP_001198107.1_1958	39.452	365	367
WP_002740861.1	lcl|NZ_AFKB01000097.1_cds_WP_000575178.1_2027	36.314	369	367
WP_002740861.1	lcl|NZ_AFKB01000166.1_cds_WP_000538752.1_622	31.383	376	367
WP_002740861.1	lcl|NZ_AFKB01000097.1_cds_WP_000582222.1_1969	36.000	325	367
WP_002740861.1	lcl|NZ_AFKB01000152.1_cds_WP_001281953.1_884	30.159	378	367
WP_002740861.1	lcl|NZ_AFKB01000097.1_cds_WP_000346036.1_1988	24.665	373	367
WP_002740861.1	lcl|NZ_AFKB01000097.1_cds_WP_000947844.1_1981	26.404	356	367
WP_002740861.1	lcl|NZ_AFKB01000027.1_cds_WP_001982414.1_3103	24.581	358	367
WP_002740729.1	lcl|NZ_AFKB01000097.1_cds_WP_000689743.1_1960	91.912	544	544
WP_002740729.1	lcl|NZ_AFKB01000097.1_cds_WP_000689743.1_1960	91.912	544	544
WP_002740998.1	lcl|NZ_AFKB01000097.1_cds_WP_000342713.1_1961	94.340	265	265
WP_002740998.1	lcl|NZ_AFKB01000144.1_cds_WP_001002663.1_962	46.091	243	265
WP_004777170.1	lcl|NZ_AFKB01000097.1_cds_WP_001246618.1_1962	92.581	310	310
WP_004777170.1	lcl|NZ_AFKB01000108.1_cds_WP_000501205.1_1743	36.513	304	310
WP_004777170.1	lcl|NZ_AFKB01000047.1_cds_WP_001183723.1_2685	26.471	306	310
