WP_002725873.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753574.1_857	91.463	82	106
WP_002733579.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755091.1_856	92.994	314	314
WP_002733579.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755430.1_853	27.309	249	314
WP_002733579.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	23.171	328	314
WP_002733579.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755262.1_784	22.776	281	314
WP_002733579.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755319.1_850	25.152	330	314
WP_026054882.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777161.1_855	86.575	365	365
WP_002733646.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753627.1_854	97.297	185	185
WP_002733646.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752075.1_2566	41.429	140	185
WP_258203953.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755430.1_853	98.480	329	329
WP_258203953.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	31.746	315	329
WP_258203953.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755262.1_784	31.045	335	329
WP_258203953.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751543.1_2833	31.169	308	329
WP_258203953.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755135.1_1475	30.816	331	329
WP_258203953.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751412.1_2843	29.846	325	329
WP_258203953.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754991.1_1620	27.729	339	329
WP_258203953.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755319.1_850	29.316	307	329
WP_258203953.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755091.1_856	26.866	268	329
WP_258203953.1	lcl|NZ_AHMJ02000014.1_cds_WP_002733698.1_801	26.642	274	329
WP_258203953.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755140.1_1194	25.984	254	329
WP_258203953.1	lcl|NZ_AHMJ02000010.1_cds_WP_004751780.1_2476	29.213	267	329
WP_258203953.1	lcl|NZ_AHMJ02000001.1_cds_WP_004750263.1_3536	25.573	262	329
WP_258203953.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755281.1_1763	27.984	243	329
WP_250066499.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754505.1_852	95.131	267	267
WP_250066499.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754191.1_783	27.513	189	267
WP_250066499.1	lcl|NZ_AHMJ02000014.1_cds_WP_004760150.1_1642	33.929	112	267
WP_250066499.1	lcl|NZ_AHMJ02000005.1_cds_WP_004751189.1_2962	27.660	188	267
WP_002740779.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777106.1_851	99.411	509	509
WP_002740779.1	lcl|NZ_AHMJ02000010.1_cds_WP_004751764.1_2403	25.758	330	509
WP_002740779.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752264.1_2404	31.111	90	509
WP_002740779.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777106.1_851	99.411	509	509
WP_002740779.1	lcl|NZ_AHMJ02000010.1_cds_WP_004751764.1_2403	25.758	330	509
WP_002740779.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752264.1_2404	31.111	90	509
WP_250066500.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755319.1_850	97.879	330	330
WP_250066500.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755430.1_853	28.387	310	330
WP_250066500.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751543.1_2833	25.461	271	330
WP_250066500.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755262.1_784	25.749	334	330
WP_250066500.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	26.250	320	330
WP_250066500.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755140.1_1194	26.693	251	330
WP_250066500.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755135.1_1475	29.412	255	330
WP_250066500.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754991.1_1620	25.333	225	330
WP_002740826.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754883.1_849	98.907	366	366
WP_002740826.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753525.1_848	39.452	365	366
WP_002740826.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753906.1_790	34.670	349	366
WP_002740826.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754030.1_1636	28.760	379	366
WP_002740826.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754985.1_831	32.199	382	366
WP_002740826.1	lcl|NZ_AHMJ02000012.1_cds_WP_004752829.1_2158	30.641	359	366
WP_002740826.1	lcl|NZ_AHMJ02000021.1_cds_WP_004771239.1_673	32.105	190	366
WP_002740861.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753525.1_848	99.183	367	367
WP_002740861.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754883.1_849	39.726	365	367
WP_002740861.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753906.1_790	35.440	364	367
WP_002740861.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754985.1_831	31.233	365	367
WP_002740861.1	lcl|NZ_AHMJ02000012.1_cds_WP_004752829.1_2158	30.645	372	367
WP_002740861.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754030.1_1636	30.952	378	367
WP_002740861.1	lcl|NZ_AHMJ02000021.1_cds_WP_004771239.1_673	24.302	358	367
WP_002740729.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755296.1_847	98.897	544	544
WP_002740729.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755296.1_847	98.897	544	544
WP_002740998.1	lcl|NZ_AHMJ02000014.1_cds_WP_002740998.1_846	100.000	265	265
WP_002740998.1	lcl|NZ_AHMJ02000024.1_cds_WP_004755702.1_414	47.325	243	265
WP_004777170.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777170.1_845	100.000	310	310
WP_004777170.1	lcl|NZ_AHMJ02000007.1_cds_WP_004751322.1_2921	36.842	304	310
WP_004777170.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754016.1_1882	26.645	304	310
WP_004777170.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752420.1_2498	22.901	262	310
WP_004777170.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777170.1_845	100.000	310	310
WP_004777170.1	lcl|NZ_AHMJ02000007.1_cds_WP_004751322.1_2921	36.842	304	310
WP_004777170.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754016.1_1882	26.645	304	310
WP_004777170.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752420.1_2498	22.901	262	310
WP_002740848.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754589.1_844	98.864	264	264
WP_002733551.1	lcl|NZ_AHMJ02000014.1_cds_WP_002733551.1_843	100.000	130	130
WP_004777167.1	lcl|NZ_AHMJ02000014.1_cds_WP_004777167.1_842	100.000	144	144
WP_002740917.1	lcl|NZ_AHMJ02000014.1_cds_WP_002740917.1_841	100.000	221	221
WP_002740917.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755433.1_1351	28.205	78	221
WP_002740917.1	lcl|NZ_AHMJ02000007.1_cds_WP_004751308.1_2900	29.703	101	221
WP_002733615.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754508.1_840	97.175	177	177
WP_002733615.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754859.1_1357	30.921	152	177
WP_002733714.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755120.1_839	99.502	402	406
WP_002733714.1	lcl|NZ_AHMJ02000007.1_cds_WP_004751353.1_2899	25.000	208	406
WP_002733714.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755433.1_1351	23.926	163	406
WP_002733587.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754030.1_1636	30.105	382	361
WP_002733587.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753525.1_848	41.048	229	361
WP_002733587.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754883.1_849	32.869	359	361
WP_002733587.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754985.1_831	30.137	365	361
WP_002733587.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753906.1_790	33.465	254	361
WP_002733587.1	lcl|NZ_AHMJ02000021.1_cds_WP_004771239.1_673	25.278	360	361
WP_016561424.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755033.1_835	36.000	275	402
WP_016561424.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755446.1_834	29.630	243	402
WP_002733555.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755120.1_839	31.701	388	409
WP_002733555.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755433.1_1351	24.845	161	409
WP_002733555.1	lcl|NZ_AHMJ02000007.1_cds_WP_004751353.1_2899	22.973	148	409
WP_002733737.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753906.1_790	38.268	358	363
WP_002733737.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753525.1_848	40.111	359	363
WP_002733737.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754883.1_849	33.051	354	363
WP_002733737.1	lcl|NZ_AHMJ02000012.1_cds_WP_004752829.1_2158	34.627	335	363
WP_002733737.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754985.1_831	31.733	375	363
WP_002733737.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754030.1_1636	28.954	373	363
WP_002733737.1	lcl|NZ_AHMJ02000021.1_cds_WP_004771239.1_673	24.928	345	363
WP_002733611.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754967.1_786	41.011	178	176
WP_016749081.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755135.1_1475	27.052	329	313
WP_016749081.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755319.1_850	29.864	221	313
WP_016749081.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	25.000	320	313
WP_016749081.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755430.1_853	23.975	317	313
WP_016749081.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751543.1_2833	26.182	275	313
WP_016749081.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755262.1_784	21.515	330	313
WP_016749081.1	lcl|NZ_AHMJ02000001.1_cds_WP_004750263.1_3536	24.468	188	313
WP_016749081.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755091.1_856	24.503	151	313
WP_016749081.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754203.1_800	24.400	250	313
WP_016749081.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755140.1_1194	24.797	246	313
WP_016749081.1	lcl|NZ_AHMJ02000010.1_cds_WP_004751780.1_2476	24.653	288	313
WP_002738232.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755098.1_791	30.833	120	134
WP_002744551.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755319.1_850	28.522	291	311
WP_002744551.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755430.1_853	29.889	271	311
WP_002744551.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751543.1_2833	30.000	240	311
WP_002744551.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755262.1_784	22.741	321	311
WP_002744551.1	lcl|NZ_AHMJ02000010.1_cds_WP_004751780.1_2476	26.113	337	311
WP_002744551.1	lcl|NZ_AHMJ02000001.1_cds_WP_004750263.1_3536	24.034	233	311
WP_002744551.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	21.293	263	311
WP_002744551.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755135.1_1475	23.596	267	311
WP_002744551.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754991.1_1620	26.786	168	311
WP_002741093.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754289.1_788	28.070	114	361
WP_002741093.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753611.1_787	23.554	242	361
WP_002741093.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755309.1_789	29.915	117	361
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754744.1_1745	42.199	282	595
WP_002733589.1	lcl|NZ_AHMJ02000012.1_cds_WP_004752998.1_2182	43.089	246	595
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754165.1_833	35.345	232	595
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755367.1_1408	42.723	213	595
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754759.1_1207	32.900	231	595
WP_002733589.1	lcl|NZ_AHMJ02000010.1_cds_WP_016749953.1_2409	27.500	240	595
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754327.1_1725	41.096	73	595
WP_002733589.1	lcl|NZ_AHMJ02000023.1_cds_WP_004755651.1_490	28.095	210	595
WP_002733589.1	lcl|NZ_AHMJ02000002.1_cds_WP_004750725.1_3251	27.074	229	595
WP_002733589.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751633.1_2881	25.806	248	595
WP_002733589.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752581.1_2534	26.210	248	595
WP_002733589.1	lcl|NZ_AHMJ02000002.1_cds_WP_004750340.1_3345	37.705	61	595
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753899.1_1116	31.250	80	595
WP_002733589.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752322.1_2567	25.692	253	595
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753756.1_744	24.157	178	595
WP_002733589.1	lcl|NZ_AHMJ02000024.1_cds_WP_004755856.1_388	28.947	114	595
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754744.1_1745	42.199	282	595
WP_002733589.1	lcl|NZ_AHMJ02000012.1_cds_WP_004752998.1_2182	43.089	246	595
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754165.1_833	35.345	232	595
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004755367.1_1408	42.723	213	595
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754759.1_1207	32.900	231	595
WP_002733589.1	lcl|NZ_AHMJ02000010.1_cds_WP_016749953.1_2409	27.500	240	595
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754327.1_1725	41.096	73	595
WP_002733589.1	lcl|NZ_AHMJ02000023.1_cds_WP_004755651.1_490	28.095	210	595
WP_002733589.1	lcl|NZ_AHMJ02000002.1_cds_WP_004750725.1_3251	27.074	229	595
WP_002733589.1	lcl|NZ_AHMJ02000009.1_cds_WP_004751633.1_2881	25.806	248	595
WP_002733589.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752581.1_2534	26.210	248	595
WP_002733589.1	lcl|NZ_AHMJ02000002.1_cds_WP_004750340.1_3345	37.705	61	595
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753899.1_1116	31.250	80	595
WP_002733589.1	lcl|NZ_AHMJ02000010.1_cds_WP_004752322.1_2567	25.692	253	595
WP_002733589.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753756.1_744	24.157	178	595
WP_002733589.1	lcl|NZ_AHMJ02000024.1_cds_WP_004755856.1_388	28.947	114	595
WP_002733672.1	lcl|NZ_AHMJ02000012.1_cds_WP_004753115.1_2141	33.019	106	227
WP_002733672.1	lcl|NZ_AHMJ02000014.1_cds_WP_004754420.1_810	26.957	115	227
WP_002733638.1	lcl|NZ_AHMJ02000014.1_cds_WP_004753565.1_1323	29.341	334	330
