WP_002725873.1	lcl|NZ_JQOT01000041.1_cds_WP_000340715.1_1230	93.902	82	106
WP_002733579.1	lcl|NZ_JQOT01000041.1_cds_WP_000410273.1_1231	92.994	314	314
WP_002733579.1	lcl|NZ_JQOT01000041.1_cds_WP_002122769.1_1234	27.711	249	314
WP_002733579.1	lcl|NZ_JQOT01000040.1_cds_WP_000744698.1_1215	23.171	328	314
WP_002733579.1	lcl|NZ_JQOT01000041.1_cds_WP_001033107.1_1256	22.180	266	314
WP_002733579.1	lcl|NZ_JQOT01000203.1_cds_WP_000723091.1_3809	24.221	289	314
WP_002733579.1	lcl|NZ_JQOT01000041.1_cds_WP_001067556.1_1237	24.540	326	314
WP_002733579.1	lcl|NZ_JQOT01000061.1_cds_WP_025184291.1_1794	23.944	284	314
WP_026054882.1	lcl|NZ_JQOT01000041.1_cds_WP_001967810.1_1232	85.205	365	365
WP_002733646.1	lcl|NZ_JQOT01000041.1_cds_WP_000884059.1_1233	95.676	185	185
WP_002733646.1	lcl|NZ_JQOT01000076.1_cds_WP_000351733.1_2170	40.714	140	185
WP_258203953.1	lcl|NZ_JQOT01000041.1_cds_WP_002122769.1_1234	98.176	329	329
WP_258203953.1	lcl|NZ_JQOT01000040.1_cds_WP_000744698.1_1215	32.381	315	329
WP_258203953.1	lcl|NZ_JQOT01000203.1_cds_WP_000723091.1_3809	31.343	335	329
WP_258203953.1	lcl|NZ_JQOT01000061.1_cds_WP_025184291.1_1794	31.475	305	329
WP_258203953.1	lcl|NZ_JQOT01000041.1_cds_WP_000699346.1_1248	30.357	336	329
WP_258203953.1	lcl|NZ_JQOT01000032.1_cds_WP_000649924.1_1113	30.183	328	329
WP_258203953.1	lcl|NZ_JQOT01000205.1_cds_WP_000709511.1_3817	29.730	333	329
WP_258203953.1	lcl|NZ_JQOT01000041.1_cds_WP_001067556.1_1237	30.350	257	329
WP_258203953.1	lcl|NZ_JQOT01000061.1_cds_WP_061226135.1_1814	29.329	283	329
WP_258203953.1	lcl|NZ_JQOT01000041.1_cds_WP_000475904.1_1291	27.372	274	329
WP_258203953.1	lcl|NZ_JQOT01000041.1_cds_WP_000410273.1_1231	25.705	319	329
WP_258203953.1	lcl|NZ_JQOT01000112.1_cds_WP_001074785.1_2896	29.434	265	329
WP_258203953.1	lcl|NZ_JQOT01000041.1_cds_WP_001033107.1_1256	26.367	311	329
WP_258203953.1	lcl|NZ_JQOT01000013.1_cds_WP_001003557.1_534	25.000	332	329
WP_250066499.1	lcl|NZ_JQOT01000041.1_cds_WP_000774263.1_1235	92.135	267	267
WP_250066499.1	lcl|NZ_JQOT01000203.1_cds_WP_000842260.1_3808	27.895	190	267
WP_250066499.1	lcl|NZ_JQOT01000016.1_cds_WP_000667727.1_558	31.818	110	267
WP_250066499.1	lcl|NZ_JQOT01000025.1_cds_WP_000805357.1_782	27.660	188	267
WP_002740779.1	lcl|NZ_JQOT01000041.1_cds_WP_025180802.1_1236	96.857	509	509
WP_002740779.1	lcl|NZ_JQOT01000079.1_cds_WP_000291586.1_2327	26.852	324	509
WP_002740779.1	lcl|NZ_JQOT01000079.1_cds_WP_000364507.1_2326	31.111	90	509
WP_002740779.1	lcl|NZ_JQOT01000041.1_cds_WP_025180802.1_1236	96.857	509	509
WP_002740779.1	lcl|NZ_JQOT01000079.1_cds_WP_000291586.1_2327	26.852	324	509
WP_002740779.1	lcl|NZ_JQOT01000079.1_cds_WP_000364507.1_2326	31.111	90	509
WP_250066500.1	lcl|NZ_JQOT01000041.1_cds_WP_001067556.1_1237	94.848	330	330
WP_250066500.1	lcl|NZ_JQOT01000041.1_cds_WP_002122769.1_1234	28.664	307	330
WP_250066500.1	lcl|NZ_JQOT01000040.1_cds_WP_000744698.1_1215	27.215	316	330
WP_250066500.1	lcl|NZ_JQOT01000061.1_cds_WP_025184291.1_1794	24.265	272	330
WP_250066500.1	lcl|NZ_JQOT01000203.1_cds_WP_000723091.1_3809	24.324	333	330
WP_250066500.1	lcl|NZ_JQOT01000013.1_cds_WP_001003557.1_534	27.490	251	330
WP_250066500.1	lcl|NZ_JQOT01000041.1_cds_WP_000699346.1_1248	27.907	215	330
WP_250066500.1	lcl|NZ_JQOT01000061.1_cds_WP_061226135.1_1814	26.027	219	330
WP_250066500.1	lcl|NZ_JQOT01000032.1_cds_WP_000649924.1_1113	29.412	255	330
WP_002740826.1	lcl|NZ_JQOT01000061.1_cds_WP_001281953.1_1830	28.232	379	366
WP_002740826.1	lcl|NZ_JQOT01000041.1_cds_WP_000172653.1_1266	31.300	377	366
WP_002740826.1	lcl|NZ_JQOT01000041.1_cds_WP_000331752.1_1260	32.123	358	366
WP_002740826.1	lcl|NZ_JQOT01000031.1_cds_WP_000538755.1_977	30.084	359	366
WP_002740826.1	lcl|NZ_JQOT01000055.1_cds_WP_001982414.1_1743	31.579	190	366
