WP_002725873.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000340715.1_3464	93.902	82	106
WP_002733579.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000410273.1_3465	92.994	314	314
WP_002733579.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000093099.1_3485	58.730	63	314
WP_002733579.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000646250.1_3468	27.711	249	314
WP_002733579.1	lcl|NZ_JAPDQZ010000015.1_cds_WP_000744700.1_861	23.171	328	314
WP_002733579.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000600889.1_3494	22.909	275	314
WP_002733579.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000723090.1_3547	23.875	289	314
WP_002733579.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001067557.1_3471	24.540	326	314
WP_026054882.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000604524.1_3466	85.479	365	365
WP_002733646.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000884059.1_3467	95.676	185	185
WP_002733646.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_000351733.1_52	40.714	140	185
WP_258203953.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000646250.1_3468	98.480	329	329
WP_258203953.1	lcl|NZ_JAPDQZ010000015.1_cds_WP_000744700.1_861	32.381	315	329
WP_258203953.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000723090.1_3547	31.045	335	329
WP_258203953.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000600889.1_3494	31.677	322	329
WP_258203953.1	lcl|NZ_JAPDQZ010000021.1_cds_WP_001984071.1_1575	31.475	305	329
WP_258203953.1	lcl|NZ_JAPDQZ010000002.1_cds_WP_000649925.1_1426	30.183	328	329
WP_258203953.1	lcl|NZ_JAPDQZ010000002.1_cds_WP_000709511.1_1360	29.730	333	329
WP_258203953.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000601375.1_3521	24.161	298	329
WP_258203953.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001067557.1_3471	30.350	257	329
WP_258203953.1	lcl|NZ_JAPDQZ010000021.1_cds_WP_000688695.1_1555	29.329	283	329
WP_258203953.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000475904.1_3530	27.372	274	329
WP_258203953.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000410273.1_3465	25.705	319	329
WP_258203953.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_001074785.1_256	29.434	265	329
WP_258203953.1	lcl|NZ_JAPDQZ010000017.1_cds_WP_001003555.1_1048	25.148	338	329
WP_258203953.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000487322.1_3519	27.077	325	329
WP_250066499.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000774262.1_3469	92.135	267	267
WP_250066499.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000859505.1_3518	28.155	206	267
WP_250066499.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000800438.1_3499	28.492	179	267
WP_250066499.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000842260.1_3548	27.895	190	267
WP_250066499.1	lcl|NZ_JAPDQZ010000019.1_cds_WP_000667727.1_1113	31.818	110	267
WP_250066499.1	lcl|NZ_JAPDQZ010000012.1_cds_WP_000805357.1_600	27.660	188	267
WP_002740779.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000612797.1_3470	96.071	509	509
WP_002740779.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_000291591.1_332	26.852	324	509
WP_002740779.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_000364507.1_331	31.111	90	509
WP_002740779.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000612797.1_3470	96.071	509	509
WP_002740779.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_000291591.1_332	26.852	324	509
WP_002740779.1	lcl|NZ_JAPDQZ010000001.1_cds_WP_000364507.1_331	31.111	90	509
WP_250066500.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001067557.1_3471	95.152	330	330
WP_250066500.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000646250.1_3468	28.664	307	330
WP_250066500.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000600889.1_3494	27.068	266	330
WP_250066500.1	lcl|NZ_JAPDQZ010000021.1_cds_WP_001984071.1_1575	24.265	272	330
WP_250066500.1	lcl|NZ_JAPDQZ010000015.1_cds_WP_000744700.1_861	26.899	316	330
WP_250066500.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000723090.1_3547	24.625	333	330
WP_250066500.1	lcl|NZ_JAPDQZ010000017.1_cds_WP_001003555.1_1048	27.490	251	330
WP_250066500.1	lcl|NZ_JAPDQZ010000002.1_cds_WP_000649925.1_1426	29.412	255	330
WP_250066500.1	lcl|NZ_JAPDQZ010000021.1_cds_WP_000688695.1_1555	25.571	219	330
WP_250066500.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000487322.1_3519	26.761	284	330
WP_250066500.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000601375.1_3521	26.374	273	330
WP_002740826.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001198107.1_3472	95.628	366	366
WP_002740826.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000608295.1_3473	40.000	365	366
WP_002740826.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000575178.1_3541	34.262	359	366
WP_002740826.1	lcl|NZ_JAPDQZ010000021.1_cds_WP_001281953.1_1541	28.232	379	366
WP_002740826.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000346036.1_3502	28.090	356	366
WP_002740826.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000582222.1_3483	32.113	355	366
WP_002740826.1	lcl|NZ_JAPDQZ010000006.1_cds_WP_000538752.1_3166	30.084	359	366
WP_002740826.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000947844.1_3495	26.957	345	366
WP_002740826.1	lcl|NZ_JAPDQZ010000005.1_cds_WP_001982414.1_2769	31.579	190	366
WP_002740861.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000608295.1_3473	95.368	367	367
WP_002740861.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001198107.1_3472	39.452	365	367
WP_002740861.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000575178.1_3541	36.314	369	367
WP_002740861.1	lcl|NZ_JAPDQZ010000006.1_cds_WP_000538752.1_3166	31.383	376	367
WP_002740861.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000582222.1_3483	36.000	325	367
WP_002740861.1	lcl|NZ_JAPDQZ010000021.1_cds_WP_001281953.1_1541	30.159	378	367
WP_002740861.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000346036.1_3502	24.665	373	367
WP_002740861.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000947844.1_3495	26.404	356	367
WP_002740861.1	lcl|NZ_JAPDQZ010000005.1_cds_WP_001982414.1_2769	24.581	358	367
WP_002740729.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000689743.1_3474	91.912	544	544
WP_002740729.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000689743.1_3474	91.912	544	544
WP_002740998.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000342713.1_3475	94.340	265	265
WP_002740998.1	lcl|NZ_JAPDQZ010000028.1_cds_WP_001002663.1_1830	46.091	243	265
WP_004777170.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001246618.1_3476	92.581	310	310
WP_004777170.1	lcl|NZ_JAPDQZ010000010.1_cds_WP_000501205.1_368	36.513	304	310
WP_004777170.1	lcl|NZ_JAPDQZ010000020.1_cds_WP_001183723.1_1496	26.471	306	310
WP_004777170.1	lcl|NZ_JAPDQZ010000016.1_cds_WP_000279894.1_912	23.282	262	310
WP_004777170.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001246618.1_3476	92.581	310	310
WP_004777170.1	lcl|NZ_JAPDQZ010000010.1_cds_WP_000501205.1_368	36.513	304	310
WP_004777170.1	lcl|NZ_JAPDQZ010000020.1_cds_WP_001183723.1_1496	26.471	306	310
WP_004777170.1	lcl|NZ_JAPDQZ010000016.1_cds_WP_000279894.1_912	23.282	262	310
WP_002740848.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000479982.1_3477	93.182	264	264
WP_002733551.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000715958.1_3478	96.124	129	130
WP_004777167.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001088866.1_3479	97.222	144	144
WP_002740917.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000517242.1_3480	95.475	221	221
WP_002740917.1	lcl|NZ_JAPDQZ010000015.1_cds_WP_001082180.1_890	29.487	78	221
WP_002740917.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001206409.1_3490	30.097	103	221
WP_002740917.1	lcl|NZ_JAPDQZ010000003.1_cds_WP_001069834.1_1897	28.440	109	221
WP_002733615.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000611594.1_3481	82.286	175	177
WP_002733615.1	lcl|NZ_JAPDQZ010000033.1_cds_WP_001206947.1_2283	30.921	152	177
WP_002733714.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001015422.1_3482	80.451	399	406
WP_002733714.1	lcl|NZ_JAPDQZ010000003.1_cds_WP_000347681.1_1898	26.667	210	406
WP_002733714.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000661932.1_3515	26.812	138	406
WP_002733714.1	lcl|NZ_JAPDQZ010000015.1_cds_WP_001082180.1_890	25.153	163	406
WP_002733587.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000582222.1_3483	93.557	357	361
WP_002733587.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000608295.1_3473	41.048	229	361
WP_002733587.1	lcl|NZ_JAPDQZ010000021.1_cds_WP_001281953.1_1541	29.948	384	361
WP_002733587.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000947844.1_3495	28.698	338	361
WP_002733587.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_001198107.1_3472	31.092	357	361
WP_002733587.1	lcl|NZ_JAPDQZ010000008.1_cds_WP_000575178.1_3541	31.667	300	361
WP_002733587.1	lcl|NZ_JAPDQZ010000005.1_cds_WP_001982414.1_2769	25.549	364	361
