WP_002725873.1	lcl|NZ_AOUC01000047.1_cds_WP_004454812.1_646	92.683	82	106
WP_002733579.1	lcl|NZ_AOUC01000047.1_cds_WP_004421326.1_647	91.401	314	314
WP_002733579.1	lcl|NZ_AOUC01000041.1_cds_WP_004434477.1_600	22.932	266	314
WP_002733579.1	lcl|NZ_AOUC01000278.1_cds_WP_004419974.1_3423	24.085	328	314
WP_002733579.1	lcl|NZ_AOUC01000047.1_cds_WP_004421375.1_650	27.309	249	314
WP_002733579.1	lcl|NZ_AOUC01000149.1_cds_WP_004455914.1_1802	23.103	290	314
WP_002733579.1	lcl|NZ_AOUC01000252.1_cds_WP_004456912.1_3090	25.000	276	314
WP_026054882.1	lcl|NZ_AOUC01000047.1_cds_WP_004421179.1_648	87.123	365	365
WP_002733646.1	lcl|NZ_AOUC01000047.1_cds_WP_004421442.1_649	95.135	185	185
WP_002733646.1	lcl|NZ_AOUC01000032.1_cds_WP_002148948.1_403	41.429	140	185
WP_258203953.1	lcl|NZ_AOUC01000047.1_cds_WP_004421375.1_650	96.960	329	329
WP_258203953.1	lcl|NZ_AOUC01000278.1_cds_WP_004419974.1_3423	31.111	315	329
WP_258203953.1	lcl|NZ_AOUC01000149.1_cds_WP_004455914.1_1802	31.642	335	329
WP_258203953.1	lcl|NZ_AOUC01000252.1_cds_WP_004456912.1_3090	31.699	306	329
WP_258203953.1	lcl|NZ_AOUC01000047.1_cds_WP_004434771.1_664	29.851	335	329
WP_258203953.1	lcl|NZ_AOUC01000275.1_cds_WP_002147154.1_3371	30.303	330	329
WP_258203953.1	lcl|NZ_AOUC01000106.1_cds_WP_002148036.1_1366	29.846	325	329
WP_258203953.1	lcl|NZ_AOUC01000047.1_cds_WP_004421253.1_653	28.990	307	329
WP_258203953.1	lcl|NZ_AOUC01000098.1_cds_WP_002155619.1_1295	26.686	341	329
WP_258203953.1	lcl|NZ_AOUC01000047.1_cds_WP_004421326.1_647	26.119	268	329
WP_258203953.1	lcl|NZ_AOUC01000149.1_cds_WP_004421384.1_1819	26.642	274	329
WP_258203953.1	lcl|NZ_AOUC01000041.1_cds_WP_004434477.1_600	26.129	310	329
WP_258203953.1	lcl|NZ_AOUC01000080.1_cds_WP_004455252.1_1086	28.464	267	329
WP_258203953.1	lcl|NZ_AOUC01000036.1_cds_WP_004449697.1_486	25.191	262	329
WP_258203953.1	lcl|NZ_AOUC01000096.1_cds_WP_004432019.1_1233	24.924	329	329
WP_258203953.1	lcl|NZ_AOUC01000240.1_cds_WP_004450220.1_2953	27.160	243	329
WP_250066499.1	lcl|NZ_AOUC01000047.1_cds_WP_004421408.1_651	93.258	267	267
WP_250066499.1	lcl|NZ_AOUC01000149.1_cds_WP_004434622.1_1801	28.042	189	267
WP_250066499.1	lcl|NZ_AOUC01000112.1_cds_WP_004455630.1_1417	27.835	194	267
WP_250066499.1	lcl|NZ_AOUC01000200.1_cds_WP_004456362.1_2435	36.047	86	267
WP_002740779.1	lcl|NZ_AOUC01000047.1_cds_WP_004420971.1_652	95.686	510	509
WP_002740779.1	lcl|NZ_AOUC01000073.1_cds_WP_004423689.1_994	26.852	324	509
WP_002740779.1	lcl|NZ_AOUC01000073.1_cds_WP_002148203.1_993	31.111	90	509
WP_002740779.1	lcl|NZ_AOUC01000047.1_cds_WP_004420971.1_652	95.686	510	509
WP_002740779.1	lcl|NZ_AOUC01000073.1_cds_WP_004423689.1_994	26.852	324	509
WP_002740779.1	lcl|NZ_AOUC01000073.1_cds_WP_002148203.1_993	31.111	90	509
WP_250066500.1	lcl|NZ_AOUC01000047.1_cds_WP_004421253.1_653	95.455	330	330
