WP_002725873.1	lcl|NZ_ANII01000158.1_cds_WP_004753574.1_3481	91.463	82	106
WP_002733579.1	lcl|NZ_ANII01000158.1_cds_WP_004755091.1_3482	92.994	314	314
WP_002733579.1	lcl|NZ_ANII01000158.1_cds_WP_004755430.1_3485	27.309	249	314
WP_002733579.1	lcl|NZ_ANII01000019.1_cds_WP_004753565.1_310	23.171	328	314
WP_002733579.1	lcl|NZ_ANII01000092.1_cds_WP_004755262.1_2116	22.776	281	314
WP_002733579.1	lcl|NZ_ANII01000158.1_cds_WP_004755319.1_3488	25.152	330	314
WP_026054882.1	lcl|NZ_ANII01000158.1_cds_WP_004777161.1_3483	86.575	365	365
WP_002733646.1	lcl|NZ_ANII01000158.1_cds_WP_004753627.1_3484	97.297	185	185
WP_002733646.1	lcl|NZ_ANII01000144.1_cds_WP_004752075.1_3287	41.429	140	185
WP_258203953.1	lcl|NZ_ANII01000158.1_cds_WP_004755430.1_3485	98.480	329	329
WP_258203953.1	lcl|NZ_ANII01000019.1_cds_WP_004753565.1_310	31.746	315	329
WP_258203953.1	lcl|NZ_ANII01000092.1_cds_WP_004755262.1_2116	31.045	335	329
WP_258203953.1	lcl|NZ_ANII01000014.1_cds_WP_004751543.1_162	31.169	308	329
WP_258203953.1	lcl|NZ_ANII01000115.1_cds_WP_004755135.1_2486	30.816	331	329
WP_258203953.1	lcl|NZ_ANII01000014.1_cds_WP_004751412.1_173	29.846	325	329
WP_258203953.1	lcl|NZ_ANII01000026.1_cds_WP_004754991.1_553	27.729	339	329
WP_258203953.1	lcl|NZ_ANII01000158.1_cds_WP_004755319.1_3488	29.316	307	329
WP_258203953.1	lcl|NZ_ANII01000158.1_cds_WP_004755091.1_3482	26.866	268	329
WP_258203953.1	lcl|NZ_ANII01000092.1_cds_WP_002733698.1_2133	26.642	274	329
WP_258203953.1	lcl|NZ_ANII01000086.1_cds_WP_004755140.1_2024	25.984	254	329
WP_258203953.1	lcl|NZ_ANII01000030.1_cds_WP_020767411.1_730	29.213	267	329
