WP_002725873.1	lcl|NZ_AHNK02000021.1_cds_WP_000340715.1_2258	93.902	82	106
WP_002733579.1	lcl|NZ_AHNK02000021.1_cds_WP_000410273.1_2257	92.994	314	314
WP_002733579.1	lcl|NZ_AHNK02000046.1_cds_WP_000744704.1_722	23.171	328	314
WP_002733579.1	lcl|NZ_AHNK02000021.1_cds_WP_000646251.1_2254	27.309	249	314
WP_002733579.1	lcl|NZ_AHNK02000043.1_cds_WP_000723090.1_1197	23.875	289	314
WP_002733579.1	lcl|NZ_AHNK02000021.1_cds_WP_001067557.1_2251	24.540	326	314
WP_026054882.1	lcl|NZ_AHNK02000021.1_cds_WP_000604524.1_2256	85.479	365	365
WP_002733646.1	lcl|NZ_AHNK02000021.1_cds_WP_000884059.1_2255	95.676	185	185
WP_002733646.1	lcl|NZ_AHNK02000013.1_cds_WP_000351733.1_2890	40.714	140	185
WP_258203953.1	lcl|NZ_AHNK02000021.1_cds_WP_000646251.1_2254	99.088	329	329
WP_258203953.1	lcl|NZ_AHNK02000046.1_cds_WP_000744704.1_722	32.381	315	329
WP_258203953.1	lcl|NZ_AHNK02000043.1_cds_WP_000723090.1_1197	31.045	335	329
WP_258203953.1	lcl|NZ_AHNK02000012.1_cds_WP_002109435.1_3114	31.148	305	329
WP_258203953.1	lcl|NZ_AHNK02000046.1_cds_WP_000649924.1_884	30.183	328	329
WP_258203953.1	lcl|NZ_AHNK02000012.1_cds_WP_000709513.1_3124	29.429	333	329
WP_258203953.1	lcl|NZ_AHNK02000021.1_cds_WP_001067557.1_2251	30.350	257	329
WP_258203953.1	lcl|NZ_AHNK02000012.1_cds_WP_000688698.1_3093	29.329	283	329
WP_258203953.1	lcl|NZ_AHNK02000043.1_cds_WP_000475904.1_1214	27.372	274	329
WP_258203953.1	lcl|NZ_AHNK02000021.1_cds_WP_000410273.1_2257	25.705	319	329
WP_258203953.1	lcl|NZ_AHNK02000049.1_cds_WP_001074785.1_440	29.434	265	329
WP_258203953.1	lcl|NZ_AHNK02000032.1_cds_WP_001003561.1_1525	24.699	332	329
WP_258203953.1	lcl|NZ_AHNK02000021.1_cds_WP_000378097.1_2234	24.419	172	329
WP_250066499.1	lcl|NZ_AHNK02000021.1_cds_WP_000774262.1_2253	92.135	267	267
WP_250066499.1	lcl|NZ_AHNK02000043.1_cds_WP_000842260.1_1196	27.895	190	267
WP_250066499.1	lcl|NZ_AHNK02000012.1_cds_WP_000667727.1_3071	31.818	110	267
WP_250066499.1	lcl|NZ_AHNK02000029.1_cds_WP_000805357.1_1738	27.660	188	267
WP_002740779.1	lcl|NZ_AHNK02000021.1_cds_WP_000602734.1_2252	96.660	509	509
WP_002740779.1	lcl|NZ_AHNK02000049.1_cds_WP_000291585.1_517	26.852	324	509
WP_002740779.1	lcl|NZ_AHNK02000049.1_cds_WP_000364507.1_516	31.111	90	509
WP_002740779.1	lcl|NZ_AHNK02000021.1_cds_WP_000602734.1_2252	96.660	509	509
WP_002740779.1	lcl|NZ_AHNK02000049.1_cds_WP_000291585.1_517	26.852	324	509
WP_002740779.1	lcl|NZ_AHNK02000049.1_cds_WP_000364507.1_516	31.111	90	509
WP_250066500.1	lcl|NZ_AHNK02000021.1_cds_WP_001067557.1_2251	95.152	330	330
WP_250066500.1	lcl|NZ_AHNK02000021.1_cds_WP_000646251.1_2254	28.990	307	330
WP_250066500.1	lcl|NZ_AHNK02000046.1_cds_WP_000744704.1_722	26.899	316	330
WP_250066500.1	lcl|NZ_AHNK02000012.1_cds_WP_002109435.1_3114	23.897	272	330
WP_250066500.1	lcl|NZ_AHNK02000043.1_cds_WP_000723090.1_1197	24.625	333	330
WP_250066500.1	lcl|NZ_AHNK02000032.1_cds_WP_001003561.1_1525	27.092	251	330
WP_250066500.1	lcl|NZ_AHNK02000046.1_cds_WP_000649924.1_884	29.412	255	330
WP_250066500.1	lcl|NZ_AHNK02000012.1_cds_WP_000688698.1_3093	24.658	219	330
WP_002740826.1	lcl|NZ_AHNK02000021.1_cds_WP_001198107.1_2250	95.628	366	366
WP_002740826.1	lcl|NZ_AHNK02000021.1_cds_WP_000608295.1_2249	40.000	365	366
WP_002740826.1	lcl|NZ_AHNK02000043.1_cds_WP_000575178.1_1203	34.262	359	366
WP_002740826.1	lcl|NZ_AHNK02000012.1_cds_WP_001281953.1_3077	28.232	379	366
WP_002740826.1	lcl|NZ_AHNK02000021.1_cds_WP_000172657.1_2233	31.937	382	366
WP_002740826.1	lcl|NZ_AHNK02000041.1_cds_WP_000538751.1_1316	30.084	359	366
WP_002740826.1	lcl|NZ_AHNK02000057.1_cds_WP_001982414.1_118	31.579	190	366
WP_002740861.1	lcl|NZ_AHNK02000021.1_cds_WP_000608295.1_2249	95.368	367	367
WP_002740861.1	lcl|NZ_AHNK02000021.1_cds_WP_001198107.1_2250	39.452	365	367
WP_002740861.1	lcl|NZ_AHNK02000043.1_cds_WP_000575178.1_1203	36.314	369	367
WP_002740861.1	lcl|NZ_AHNK02000021.1_cds_WP_000172657.1_2233	31.781	365	367
WP_002740861.1	lcl|NZ_AHNK02000041.1_cds_WP_000538751.1_1316	31.383	376	367
WP_002740861.1	lcl|NZ_AHNK02000012.1_cds_WP_001281953.1_3077	30.159	378	367
WP_002740861.1	lcl|NZ_AHNK02000057.1_cds_WP_001982414.1_118	24.581	358	367
WP_002740729.1	lcl|NZ_AHNK02000021.1_cds_WP_000689743.1_2248	91.912	544	544
WP_002740729.1	lcl|NZ_AHNK02000021.1_cds_WP_000689743.1_2248	91.912	544	544
WP_002740998.1	lcl|NZ_AHNK02000021.1_cds_WP_000342716.1_2247	94.717	265	265
WP_002740998.1	lcl|NZ_AHNK02000019.1_cds_WP_001002663.1_2635	46.091	243	265
WP_004777170.1	lcl|NZ_AHNK02000021.1_cds_WP_001246618.1_2246	92.581	310	310
WP_004777170.1	lcl|NZ_AHNK02000030.1_cds_WP_000501205.1_1659	36.513	304	310
WP_004777170.1	lcl|NZ_AHNK02000014.1_cds_WP_001183723.1_2717	26.471	306	310
WP_004777170.1	lcl|NZ_AHNK02000013.1_cds_WP_000279894.1_2959	23.282	262	310
WP_004777170.1	lcl|NZ_AHNK02000021.1_cds_WP_001246618.1_2246	92.581	310	310
WP_004777170.1	lcl|NZ_AHNK02000030.1_cds_WP_000501205.1_1659	36.513	304	310
WP_004777170.1	lcl|NZ_AHNK02000014.1_cds_WP_001183723.1_2717	26.471	306	310
WP_004777170.1	lcl|NZ_AHNK02000013.1_cds_WP_000279894.1_2959	23.282	262	310
WP_002740848.1	lcl|NZ_AHNK02000021.1_cds_WP_000479982.1_2245	93.182	264	264
WP_002733551.1	lcl|NZ_AHNK02000021.1_cds_WP_000715956.1_2244	96.124	129	130
WP_004777167.1	lcl|NZ_AHNK02000021.1_cds_WP_001088861.1_2243	98.611	144	144
WP_002740917.1	lcl|NZ_AHNK02000021.1_cds_WP_000517242.1_2242	95.475	221	221
WP_002740917.1	lcl|NZ_AHNK02000046.1_cds_WP_001082180.1_751	29.487	78	221
WP_002740917.1	lcl|NZ_AHNK02000030.1_cds_WP_001069830.1_1678	29.358	109	221
WP_002733615.1	lcl|NZ_AHNK02000021.1_cds_WP_000611594.1_2241	82.286	175	177
WP_002733615.1	lcl|NZ_AHNK02000046.1_cds_WP_001206950.1_759	32.374	139	177
