WP_002725873.1	lcl|NZ_AHNH02000043.1_cds_WP_000340715.1_1821	93.902	82	106
WP_002733579.1	lcl|NZ_AHNH02000043.1_cds_WP_000410273.1_1820	92.994	314	314
WP_002733579.1	lcl|NZ_AHNH02000043.1_cds_WP_000646249.1_1817	27.711	249	314
WP_002733579.1	lcl|NZ_AHNH02000040.1_cds_WP_000744700.1_2065	23.171	328	314
WP_002733579.1	lcl|NZ_AHNH02000043.1_cds_WP_000600886.1_1787	22.909	275	314
WP_002733579.1	lcl|NZ_AHNH02000028.1_cds_WP_000723090.1_2735	23.875	289	314
WP_002733579.1	lcl|NZ_AHNH02000043.1_cds_WP_000025487.1_1793	22.291	323	314
WP_002733579.1	lcl|NZ_AHNH02000043.1_cds_WP_001067557.1_1814	24.540	326	314
WP_026054882.1	lcl|NZ_AHNH02000043.1_cds_WP_000604524.1_1819	85.479	365	365
WP_002733646.1	lcl|NZ_AHNH02000043.1_cds_WP_000884059.1_1818	95.676	185	185
WP_002733646.1	lcl|NZ_AHNH02000009.1_cds_WP_000351733.1_3723	40.714	140	185
WP_258203953.1	lcl|NZ_AHNH02000043.1_cds_WP_000646249.1_1817	98.480	329	329
WP_258203953.1	lcl|NZ_AHNH02000040.1_cds_WP_000744700.1_2065	32.381	315	329
WP_258203953.1	lcl|NZ_AHNH02000028.1_cds_WP_000723090.1_2735	31.045	335	329
WP_258203953.1	lcl|NZ_AHNH02000043.1_cds_WP_000600886.1_1787	31.677	322	329
WP_258203953.1	lcl|NZ_AHNH02000029.1_cds_WP_001984071.1_2657	31.475	305	329
WP_258203953.1	lcl|NZ_AHNH02000040.1_cds_WP_000649924.1_2225	30.183	328	329
WP_258203953.1	lcl|NZ_AHNH02000023.1_cds_WP_000709511.1_3100	29.730	333	329
WP_258203953.1	lcl|NZ_AHNH02000043.1_cds_WP_000601375.1_1761	24.161	298	329
WP_258203953.1	lcl|NZ_AHNH02000043.1_cds_WP_001067557.1_1814	30.350	257	329
WP_258203953.1	lcl|NZ_AHNH02000029.1_cds_WP_000688696.1_2637	29.329	283	329
WP_258203953.1	lcl|NZ_AHNH02000043.1_cds_WP_002079020.1_1791	29.630	270	329
WP_258203953.1	lcl|NZ_AHNH02000043.1_cds_WP_000025487.1_1793	24.765	319	329
WP_258203953.1	lcl|NZ_AHNH02000043.1_cds_WP_000475901.1_1753	27.372	274	329
WP_258203953.1	lcl|NZ_AHNH02000043.1_cds_WP_000410273.1_1820	25.705	319	329
WP_258203953.1	lcl|NZ_AHNH02000097.1_cds_WP_001074785.1_168	29.434	265	329
WP_258203953.1	lcl|NZ_AHNH02000019.1_cds_WP_001003557.1_3249	25.000	332	329
WP_258203953.1	lcl|NZ_AHNH02000043.1_cds_WP_000487322.1_1763	27.077	325	329
WP_250066499.1	lcl|NZ_AHNH02000043.1_cds_WP_000774260.1_1816	92.509	267	267
WP_250066499.1	lcl|NZ_AHNH02000043.1_cds_WP_000859505.1_1764	28.155	206	267
WP_250066499.1	lcl|NZ_AHNH02000043.1_cds_WP_000800438.1_1782	28.492	179	267
WP_250066499.1	lcl|NZ_AHNH02000028.1_cds_WP_000842260.1_2734	27.895	190	267
WP_250066499.1	lcl|NZ_AHNH02000029.1_cds_WP_000667727.1_2614	31.818	110	267
WP_250066499.1	lcl|NZ_AHNH02000026.1_cds_WP_000805360.1_2982	28.191	188	267
