WP_002725873.1	lcl|NZ_JADDWW010000021.1_cds_WP_002725873.1_936	100.000	106	106
WP_002733579.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669917.1_935	98.726	314	314
WP_002733579.1	lcl|NZ_JADDWW010000022.1_cds_WP_011671202.1_988	24.308	325	314
WP_002733579.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669955.1_2374	22.277	202	314
WP_002733579.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669957.1_2372	25.137	183	314
WP_002733579.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669973.1_2517	23.868	243	314
WP_002733579.1	lcl|NZ_JADDWW010000036.1_cds_WP_011670961.1_1595	25.723	311	314
WP_002733579.1	lcl|NZ_JADDWW010000090.1_cds_WP_011670813.1_3128	20.809	173	314
WP_002733646.1	lcl|NZ_JADDWW010000001.1_cds_WP_002750963.1_764	36.364	154	185
WP_002733646.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669938.1_904	33.898	177	185
WP_258203953.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669955.1_2374	31.034	319	329
WP_258203953.1	lcl|NZ_JADDWW010000022.1_cds_WP_011671202.1_988	30.794	315	329
WP_258203953.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669973.1_2517	31.642	335	329
WP_258203953.1	lcl|NZ_JADDWW010000036.1_cds_WP_011670961.1_1595	31.190	311	329
WP_258203953.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669957.1_2372	28.852	305	329
WP_258203953.1	lcl|NZ_JADDWW010000090.1_cds_WP_011670813.1_3128	27.566	341	329
WP_258203953.1	lcl|NZ_JADDWW010000020.1_cds_WP_011671143.1_876	30.032	313	329
WP_258203953.1	lcl|NZ_JADDWW010000036.1_cds_WP_002754065.1_1598	28.182	330	329
WP_258203953.1	lcl|NZ_JADDWW010000003.1_cds_WP_011671074.1_1739	24.852	338	329
WP_258203953.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669917.1_935	27.711	249	329
WP_258203953.1	lcl|NZ_JADDWW010000013.1_cds_WP_017859386.1_331	26.592	267	329
WP_258203953.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669959.1_2370	25.993	277	329
WP_258203953.1	lcl|NZ_JADDWW010000056.1_cds_WP_011669202.1_2315	24.629	337	329
WP_250066499.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669956.1_2373	26.957	230	267
WP_250066499.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669974.1_2516	27.513	189	267
WP_250066499.1	lcl|NZ_JADDWW010000032.1_cds_WP_011670832.1_1475	33.636	110	267
WP_250066499.1	lcl|NZ_JADDWW010000084.1_cds_WP_002766579.1_3008	36.047	86	267
WP_250066499.1	lcl|NZ_JADDWW010000090.1_cds_WP_011670812.1_3127	26.344	186	267
WP_002740779.1	lcl|NZ_JADDWW010000016.1_cds_WP_011670269.1_525	28.028	289	509
WP_002740779.1	lcl|NZ_JADDWW010000016.1_cds_WP_002751286.1_524	31.111	90	509
WP_002740779.1	lcl|NZ_JADDWW010000016.1_cds_WP_011670269.1_525	28.028	289	509
WP_002740779.1	lcl|NZ_JADDWW010000016.1_cds_WP_002751286.1_524	31.111	90	509
WP_250066500.1	lcl|NZ_JADDWW010000036.1_cds_WP_011670961.1_1595	25.641	273	330
WP_250066500.1	lcl|NZ_JADDWW010000059.1_cds_WP_011669955.1_2374	23.723	274	330
WP_250066500.1	lcl|NZ_JADDWW010000022.1_cds_WP_011671202.1_988	27.914	326	330
WP_250066500.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669973.1_2517	25.526	333	330
WP_250066500.1	lcl|NZ_JADDWW010000056.1_cds_WP_011669202.1_2315	25.306	245	330
WP_250066500.1	lcl|NZ_JADDWW010000003.1_cds_WP_011671074.1_1739	26.009	223	330
WP_250066500.1	lcl|NZ_JADDWW010000020.1_cds_WP_011671143.1_876	27.469	324	330
WP_250066500.1	lcl|NZ_JADDWW010000090.1_cds_WP_011670813.1_3128	26.761	142	330
WP_002740826.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669968.1_2523	34.844	353	366
WP_002740826.1	lcl|NZ_JADDWW010000071.1_cds_WP_002753028.1_2770	28.307	378	366
WP_002740826.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669926.1_925	36.296	270	366
WP_002740826.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669932.1_910	29.412	391	366
WP_002740826.1	lcl|NZ_JADDWW010000006.1_cds_WP_002753888.1_2674	29.444	360	366
WP_002740826.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669923.1_928	37.379	206	366
WP_002740826.1	lcl|NZ_JADDWW010000003.1_cds_WP_002750680.1_1738	32.086	187	366
WP_002740861.1	lcl|NZ_JADDWW010000061.1_cds_WP_011669968.1_2523	36.585	369	367
WP_002740861.1	lcl|NZ_JADDWW010000006.1_cds_WP_002753888.1_2674	33.509	379	367
WP_002740861.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669932.1_910	31.989	372	367
WP_002740861.1	lcl|NZ_JADDWW010000071.1_cds_WP_002753028.1_2770	30.053	376	367
WP_002740861.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669926.1_925	33.448	290	367
WP_002740861.1	lcl|NZ_JADDWW010000021.1_cds_WP_011669923.1_928	33.475	236	367
WP_002740861.1	lcl|NZ_JADDWW010000003.1_cds_WP_002750680.1_1738	25.140	358	367
WP_002740998.1	lcl|NZ_JADDWW010000086.1_cds_WP_011669455.1_3032	46.091	243	265
WP_004777170.1	lcl|NZ_JADDWW010000075.1_cds_WP_011670400.1_2826	38.158	304	310
WP_004777170.1	lcl|NZ_JADDWW010000044.1_cds_WP_011669757.1_1941	27.241	290	310
WP_004777170.1	lcl|NZ_JADDWW010000001.1_cds_WP_011670034.1_714	24.887	221	310
WP_004777170.1	lcl|NZ_JADDWW010000075.1_cds_WP_011670400.1_2826	38.158	304	310
WP_004777170.1	lcl|NZ_JADDWW010000044.1_cds_WP_011669757.1_1941	27.241	290	310
WP_004777170.1	lcl|NZ_JADDWW010000001.1_cds_WP_011670034.1_714	24.887	221	310
WP_002740917.1	lcl|NZ_JADDWW010000021.1_cds_WP_004779550.1_919	33.654	104	221
WP_002740917.1	lcl|NZ_JADDWW010000022.1_cds_WP_011671228.1_957	28.205	78	221
WP_002740917.1	lcl|NZ_JADDWW010000031.1_cds_WP_011669877.1_1428	28.037	107	221
WP_002733615.1	lcl|NZ_JADDWW010000022.1_cds_IQA84_RS07685_951	30.159	126	177
