WP_002725873.1	lcl|NZ_AHQW01000082.1_cds_WP_000340715.1_2809	93.902	82	106
WP_002733579.1	lcl|NZ_AHQW01000082.1_cds_WP_000410268.1_2808	93.548	310	314
WP_002733579.1	lcl|NZ_AHQW01000146.1_cds_WP_000744700.1_2041	23.171	328	314
WP_002733579.1	lcl|NZ_AHQW01000082.1_cds_WP_000723079.1_2758	22.302	278	314
WP_002733579.1	lcl|NZ_AHQW01000082.1_cds_WP_000723083.1_2735	24.221	289	314
WP_002733579.1	lcl|NZ_AHQW01000082.1_cds_WP_000567886.1_2756	23.009	226	314
WP_002733646.1	lcl|NZ_AHQW01000199.1_cds_WP_000351733.1_1076	40.714	140	185
WP_002733646.1	lcl|NZ_AHQW01000082.1_cds_WP_001047906.1_2777	33.898	177	185
WP_258203953.1	lcl|NZ_AHQW01000146.1_cds_WP_000744700.1_2041	32.381	315	329
WP_258203953.1	lcl|NZ_AHQW01000082.1_cds_WP_000723079.1_2758	30.530	321	329
WP_258203953.1	lcl|NZ_AHQW01000082.1_cds_WP_000723083.1_2735	31.343	335	329
WP_258203953.1	lcl|NZ_AHQW01000250.1_cds_WP_001984071.1_570	31.475	305	329
WP_258203953.1	lcl|NZ_AHQW01000051.1_cds_WP_000649924.1_3417	30.183	328	329
WP_258203953.1	lcl|NZ_AHQW01000082.1_cds_WP_000567886.1_2756	29.180	305	329
WP_258203953.1	lcl|NZ_AHQW01000338.1_cds_WP_000709513.1_52	29.429	333	329
WP_258203953.1	lcl|NZ_AHQW01000068.1_cds_WP_000688693.1_2945	29.329	283	329
WP_258203953.1	lcl|NZ_AHQW01000082.1_cds_WP_000410268.1_2808	25.680	331	329
WP_258203953.1	lcl|NZ_AHQW01000082.1_cds_WP_000475907.1_2753	26.667	240	329
WP_258203953.1	lcl|NZ_AHQW01000048.1_cds_WP_001074779.1_3508	29.057	265	329
WP_258203953.1	lcl|NZ_AHQW01000145.1_cds_WP_001003557.1_2093	25.000	332	329
WP_250066499.1	lcl|NZ_AHQW01000082.1_cds_WP_000043899.1_2757	26.122	245	267
WP_250066499.1	lcl|NZ_AHQW01000082.1_cds_WP_000842260.1_2734	27.895	190	267
WP_250066499.1	lcl|NZ_AHQW01000324.1_cds_WP_000667727.1_164	31.818	110	267
WP_250066499.1	lcl|NZ_AHQW01000122.1_cds_WP_000805357.1_2299	27.660	188	267
WP_002740779.1	lcl|NZ_AHQW01000141.1_cds_WP_000291579.1_2212	26.852	324	509
WP_002740779.1	lcl|NZ_AHQW01000141.1_cds_WP_000364507.1_2211	31.111	90	509
WP_002740779.1	lcl|NZ_AHQW01000141.1_cds_WP_000291579.1_2212	26.852	324	509
WP_002740779.1	lcl|NZ_AHQW01000141.1_cds_WP_000364507.1_2211	31.111	90	509
WP_250066500.1	lcl|NZ_AHQW01000082.1_cds_WP_000723079.1_2758	22.993	274	330
WP_250066500.1	lcl|NZ_AHQW01000250.1_cds_WP_001984071.1_570	24.265	272	330
WP_250066500.1	lcl|NZ_AHQW01000146.1_cds_WP_000744700.1_2041	26.899	316	330
