WP_002725873.1	lcl|NZ_AOWZ01000141.1_cds_WP_000340715.1_2921	93.902	82	106
WP_002733579.1	lcl|NZ_AOWZ01000141.1_cds_WP_000410273.1_2920	92.994	314	314
WP_002733579.1	lcl|NZ_AOWZ01000141.1_cds_WP_000646253.1_2917	27.711	249	314
WP_002733579.1	lcl|NZ_AOWZ01000121.1_cds_WP_000744700.1_2432	23.171	328	314
WP_002733579.1	lcl|NZ_AOWZ01000033.1_cds_WP_001033107.1_422	22.180	266	314
WP_002733579.1	lcl|NZ_AOWZ01000146.1_cds_WP_000723090.1_3207	23.875	289	314
WP_002733579.1	lcl|NZ_AOWZ01000033.1_cds_WP_000723090.1_371	23.875	289	314
WP_002733579.1	lcl|NZ_AOWZ01000141.1_cds_WP_001067558.1_2914	24.540	326	314
WP_026054882.1	lcl|NZ_AOWZ01000141.1_cds_WP_000604524.1_2919	85.479	365	365
WP_002733646.1	lcl|NZ_AOWZ01000141.1_cds_WP_000884060.1_2918	95.676	185	185
WP_002733646.1	lcl|NZ_AOWZ01000116.1_cds_WP_000351733.1_2260	40.714	140	185
WP_258203953.1	lcl|NZ_AOWZ01000141.1_cds_WP_000646253.1_2917	98.784	329	329
WP_258203953.1	lcl|NZ_AOWZ01000121.1_cds_WP_000744700.1_2432	32.381	315	329
WP_258203953.1	lcl|NZ_AOWZ01000146.1_cds_WP_000723090.1_3207	31.045	335	329
WP_258203953.1	lcl|NZ_AOWZ01000033.1_cds_WP_000723090.1_371	31.045	335	329
WP_258203953.1	lcl|NZ_AOWZ01000150.1_cds_WP_001984071.1_3278	31.475	305	329
WP_258203953.1	lcl|NZ_AOWZ01000141.1_cds_WP_000699346.1_2903	30.357	336	329
WP_258203953.1	lcl|NZ_AOWZ01000108.1_cds_WP_000649924.1_2131	30.183	328	329
WP_258203953.1	lcl|NZ_AOWZ01000150.1_cds_WP_000709511.1_3268	29.730	333	329
WP_258203953.1	lcl|NZ_AOWZ01000141.1_cds_WP_001067558.1_2914	29.316	307	329
WP_258203953.1	lcl|NZ_AOWZ01000150.1_cds_WP_000688696.1_3298	29.329	283	329
WP_258203953.1	lcl|NZ_AOWZ01000033.1_cds_WP_000475901.1_387	27.372	274	329
WP_258203953.1	lcl|NZ_AOWZ01000141.1_cds_WP_000410273.1_2920	25.705	319	329
WP_258203953.1	lcl|NZ_AOWZ01000055.1_cds_WP_001074783.1_968	28.679	265	329
WP_258203953.1	lcl|NZ_AOWZ01000033.1_cds_WP_001033107.1_422	26.367	311	329
WP_258203953.1	lcl|NZ_AOWZ01000009.1_cds_WP_001003562.1_118	25.301	332	329
WP_250066499.1	lcl|NZ_AOWZ01000141.1_cds_WP_000774261.1_2916	92.509	267	267
WP_250066499.1	lcl|NZ_AOWZ01000146.1_cds_WP_000842258.1_3206	28.042	189	267
WP_250066499.1	lcl|NZ_AOWZ01000033.1_cds_WP_000842258.1_370	28.042	189	267
