WP_002725873.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000340715.1_1683	93.902	82	106
WP_002733579.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000410275.1_1684	93.226	310	314
WP_002733579.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000744700.1_313	23.171	328	314
WP_002733579.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000723078.1_1733	22.302	278	314
WP_002733579.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000723090.1_1753	23.875	289	314
WP_002733579.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000567887.1_1735	23.009	226	314
WP_002733646.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000351733.1_1994	40.714	140	185
WP_002733646.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001047905.1_1715	33.898	177	185
WP_258203953.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000744700.1_313	32.381	315	329
WP_258203953.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000723078.1_1733	30.530	321	329
WP_258203953.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000723090.1_1753	31.045	335	329
WP_258203953.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001984071.1_3489	31.475	305	329
WP_258203953.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000649923.1_471	30.183	328	329
WP_258203953.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000567887.1_1735	29.508	305	329
WP_258203953.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000709511.1_3683	29.730	333	329
WP_258203953.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000688696.1_3469	29.329	283	329
WP_258203953.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000410275.1_1684	26.048	334	329
WP_258203953.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001074785.1_2297	29.434	265	329
WP_258203953.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000460023.1_1737	25.632	277	329
WP_258203953.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001003557.1_3746	25.000	332	329
WP_250066499.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000043898.1_1734	26.122	245	267
WP_250066499.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000842260.1_1754	27.895	190	267
WP_250066499.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000667727.1_3446	31.818	110	267
WP_250066499.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000805357.1_692	27.660	188	267
WP_002740779.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000291586.1_2370	26.852	324	509
WP_002740779.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000364507.1_2369	31.111	90	509
WP_002740779.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000291586.1_2370	26.852	324	509
WP_002740779.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000364507.1_2369	31.111	90	509
WP_250066500.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000723078.1_1733	22.993	274	330
WP_250066500.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001984071.1_3489	24.265	272	330
WP_250066500.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000744700.1_313	26.899	316	330
WP_250066500.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000723090.1_1753	24.625	333	330
WP_250066500.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001003557.1_3746	27.490	251	330
WP_250066500.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000649923.1_471	29.412	255	330
WP_250066500.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000688696.1_3469	25.571	219	330
WP_002740826.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000575178.1_1747	34.262	359	366
WP_002740826.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000041233.1_1694	33.550	307	366
WP_002740826.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002188046.1_3452	27.968	379	366
WP_002740826.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002078520.1_1709	29.156	391	366
WP_002740826.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000538757.1_911	30.084	359	366
WP_002740826.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001117632.1_1691	37.379	206	366
WP_002740826.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001982414.1_3378	31.579	190	366
WP_002740861.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000575178.1_1747	36.314	369	367
WP_002740861.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002078520.1_1709	31.452	372	367
WP_002740861.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000538757.1_911	31.383	376	367
WP_002740861.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000041233.1_1694	33.910	289	367
WP_002740861.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002188046.1_3452	30.159	378	367
WP_002740861.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001117632.1_1691	33.475	236	367
WP_002740861.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001982414.1_3378	24.581	358	367
WP_002740998.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001002663.1_3013	46.091	243	265
WP_004777170.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002187782.1_2552	36.513	304	310
WP_004777170.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001183723.1_1167	26.471	306	310
WP_004777170.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000279895.1_1968	23.282	262	310
WP_004777170.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002187782.1_2552	36.513	304	310
WP_004777170.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001183723.1_1167	26.471	306	310
WP_004777170.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000279895.1_1968	23.282	262	310
WP_002740917.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001082180.1_342	29.487	78	221
WP_002740917.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001069832.1_2566	28.440	109	221
WP_002740917.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001075146.1_1700	31.731	104	221
WP_002733615.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001206947.1_349	30.921	152	177
WP_002733714.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000347675.1_2567	26.457	223	406
WP_002733714.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001082180.1_342	25.153	163	406
WP_002733587.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002078520.1_1709	32.708	373	361
WP_002733587.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002188046.1_3452	29.948	384	361
WP_002733587.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001117632.1_1691	37.083	240	361
WP_002733587.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000041233.1_1694	37.736	212	361
WP_002733587.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000575178.1_1747	31.667	300	361
WP_002733587.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001982414.1_3378	25.549	364	361
WP_002733621.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000801548.1_1828	93.750	32	52
WP_002733621.1	lcl|NZ_JAKUHN010000002.1_cds_MKU66_RS14705_2940	70.833	24	52
WP_002733621.1	lcl|NZ_JAKUHN010000002.1_cds_MKU66_RS15735_3141	79.167	24	52
WP_002733555.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000347675.1_2567	24.324	148	409
WP_002733555.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001082180.1_342	24.224	161	409
WP_002733737.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000575178.1_1747	37.989	358	363
WP_002733737.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000538757.1_911	34.328	335	363
WP_002733737.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002188046.1_3452	27.882	373	363
WP_002733737.1	lcl|NZ_JAKUHN010000002.1_cds_WP_002078520.1_1709	29.189	370	363
WP_002733737.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000041233.1_1694	32.197	264	363
WP_002733737.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001117632.1_1691	31.507	219	363
WP_002733737.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001982414.1_3378	24.638	345	363
WP_002733611.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001159758.1_1751	40.556	180	176
WP_016749081.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000567887.1_1735	31.046	306	313
WP_016749081.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000649923.1_471	28.221	326	313
WP_016749081.1	lcl|NZ_JAKUHN010000002.1_cds_WP_000744700.1_313	25.312	320	313
WP_016749081.1	lcl|NZ_JAKUHN010000002.1_cds_WP_001984071.1_3489	26.715	277	313
