WP_002725873.1	lcl|NZ_VCHI01000060.1_cds_WP_000340715.1_2921	93.902	82	106
WP_002733579.1	lcl|NZ_VCHI01000060.1_cds_WP_000410266.1_2920	92.994	314	314
WP_002733579.1	lcl|NZ_VCHI01000008.1_cds_WP_000744698.1_3373	23.171	328	314
WP_002733579.1	lcl|NZ_VCHI01000060.1_cds_WP_000646254.1_2917	27.309	249	314
WP_002733579.1	lcl|NZ_VCHI01000025.1_cds_WP_000723091.1_1447	24.221	289	314
WP_002733579.1	lcl|NZ_VCHI01000060.1_cds_WP_001067557.1_2914	24.540	326	314
WP_026054882.1	lcl|NZ_VCHI01000060.1_cds_WP_000604525.1_2919	84.932	365	365
WP_002733646.1	lcl|NZ_VCHI01000060.1_cds_WP_000884059.1_2918	95.676	185	185
WP_002733646.1	lcl|NZ_VCHI01000013.1_cds_WP_000351733.1_581	40.714	140	185
WP_258203953.1	lcl|NZ_VCHI01000060.1_cds_WP_000646254.1_2917	98.480	329	329
WP_258203953.1	lcl|NZ_VCHI01000008.1_cds_WP_000744698.1_3373	32.381	315	329
WP_258203953.1	lcl|NZ_VCHI01000025.1_cds_WP_000723091.1_1447	31.343	335	329
WP_258203953.1	lcl|NZ_VCHI01000011.1_cds_WP_002072074.1_282	31.148	305	329
WP_258203953.1	lcl|NZ_VCHI01000005.1_cds_WP_000649924.1_2535	30.183	328	329
WP_258203953.1	lcl|NZ_VCHI01000113.1_cds_WP_000709508.1_365	29.129	333	329
WP_258203953.1	lcl|NZ_VCHI01000060.1_cds_WP_001067557.1_2914	30.350	257	329
WP_258203953.1	lcl|NZ_VCHI01000011.1_cds_WP_000688696.1_302	29.329	283	329
WP_258203953.1	lcl|NZ_VCHI01000030.1_cds_WP_000475901.1_1800	27.372	274	329
WP_258203953.1	lcl|NZ_VCHI01000060.1_cds_WP_000410266.1_2920	25.392	319	329
WP_258203953.1	lcl|NZ_VCHI01000002.1_cds_WP_001074779.1_1101	29.057	265	329
WP_258203953.1	lcl|NZ_VCHI01000003.1_cds_WP_001003560.1_1734	24.852	338	329
