WP_002725873.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352101.1_2746	62.162	74	106
WP_002733579.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352100.1_2745	83.226	310	314
WP_002733579.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	26.923	312	314
WP_002733579.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	23.030	330	314
WP_002733579.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352082.1_2724	20.818	269	314
WP_002733579.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351842.1_2437	21.505	186	314
WP_002733579.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350875.1_1300	23.438	320	314
WP_002733646.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351247.1_1744	35.345	116	185
WP_258203953.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	31.210	314	329
WP_258203953.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351842.1_2437	28.824	340	329
WP_258203953.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350875.1_1300	28.664	307	329
WP_258203953.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350726.1_1133	27.027	333	329
WP_258203953.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	29.236	301	329
WP_258203953.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352082.1_2724	27.434	226	329
WP_258203953.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352100.1_2745	26.019	319	329
WP_258203953.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350671.1_1068	28.405	257	329
WP_258203953.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352071.1_2712	26.104	249	329
WP_258203953.1	lcl|NZ_JAMQPO010000012.1_cds_WP_265353373.1_286	26.667	180	329
WP_258203953.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351852.1_2448	26.840	231	329
WP_258203953.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352040.1_2681	25.475	263	329
WP_258203953.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350327.1_676	28.655	171	329
WP_258203953.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350679.1_1076	22.383	277	329
WP_258203953.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352209.1_2717	32.432	111	329
WP_250066499.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352008.1_2620	25.564	266	267
WP_250066499.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352074.1_2715	24.638	207	267
WP_250066499.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350644.1_1040	37.391	115	267
WP_250066499.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350781.1_1194	27.746	173	267
WP_250066499.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351841.1_2436	26.316	190	267
WP_002740779.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351228.1_1722	25.776	322	509
WP_002740779.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351227.1_1721	27.358	106	509
WP_002740779.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351228.1_1722	25.776	322	509
WP_002740779.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351227.1_1721	27.358	106	509
WP_250066500.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350671.1_1068	29.545	264	330
WP_250066500.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350875.1_1300	24.460	278	330
WP_250066500.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350373.1_730	27.174	276	330
WP_250066500.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350398.1_757	26.606	327	330
WP_250066500.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350679.1_1076	26.415	265	330
WP_250066500.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352082.1_2724	25.764	229	330
WP_250066500.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350736.1_1145	33.333	111	330
WP_250066500.1	lcl|NZ_JAMQPO010000003.1_cds_WP_265351842.1_2437	23.179	302	330
WP_250066500.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350327.1_676	25.121	207	330
WP_250066500.1	lcl|NZ_JAMQPO010000012.1_cds_WP_265353373.1_286	27.200	125	330
WP_250066500.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350726.1_1133	29.139	151	330
WP_002740826.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352096.1_2741	32.021	381	366
WP_002740826.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350976.1_1005	29.787	376	366
WP_002740826.1	lcl|NZ_JAMQPO010000007.1_cds_WP_265352689.1_3420	28.933	356	366
WP_002740826.1	lcl|NZ_JAMQPO010000010.1_cds_WP_265353155.1_47	22.647	340	366
WP_002740861.1	lcl|NZ_JAMQPO010000004.1_cds_WP_265352096.1_2741	31.250	368	367
WP_002740861.1	lcl|NZ_JAMQPO010000007.1_cds_WP_265352689.1_3420	29.144	374	367
WP_002740861.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350976.1_1005	28.307	378	367
WP_002740861.1	lcl|NZ_JAMQPO010000010.1_cds_WP_265353155.1_47	26.404	356	367
WP_002740861.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352439.1_3126	33.019	106	367
WP_002740998.1	lcl|NZ_JAMQPO010000010.1_cds_WP_265353203.1_98	42.798	243	265
WP_004777170.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350158.1_492	36.129	310	310
WP_004777170.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352377.1_3053	29.032	310	310
WP_004777170.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351305.1_1810	22.053	263	310
WP_004777170.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350158.1_492	36.129	310	310
WP_004777170.1	lcl|NZ_JAMQPO010000005.1_cds_WP_265352377.1_3053	29.032	310	310
WP_004777170.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351305.1_1810	22.053	263	310
WP_002740917.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351322.1_1831	31.959	97	221
WP_002733615.1	lcl|NZ_JAMQPO010000001.1_cds_WP_265350567.1_944	34.722	144	177
WP_002733714.1	lcl|NZ_JAMQPO010000002.1_cds_WP_265351578.1_2143	24.880	209	406
