WP_002725873.1	lcl|NZ_MVIT01000044.1_cds_WP_004753574.1_2684	91.463	82	106
WP_002733579.1	lcl|NZ_MVIT01000044.1_cds_WP_082292714.1_2683	92.675	314	314
WP_002733579.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	27.309	249	314
WP_002733579.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	23.171	328	314
WP_002733579.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	22.776	281	314
WP_002733579.1	lcl|NZ_MVIT01000044.1_cds_WP_004755319.1_2677	25.152	330	314
WP_026054882.1	lcl|NZ_MVIT01000044.1_cds_WP_082292713.1_2682	86.849	365	365
WP_002733646.1	lcl|NZ_MVIT01000044.1_cds_WP_004766667.1_2681	96.757	185	185
WP_002733646.1	lcl|NZ_MVIT01000020.1_cds_WP_004752075.1_3316	41.429	140	185
WP_258203953.1	lcl|NZ_MVIT01000044.1_cds_WP_020765358.1_2680	98.176	329	329
WP_258203953.1	lcl|NZ_MVIT01000078.1_cds_WP_004753565.1_408	31.746	315	329
WP_258203953.1	lcl|NZ_MVIT01000032.1_cds_WP_020778800.1_3332	31.045	335	329
WP_258203953.1	lcl|NZ_MVIT01000078.1_cds_WP_176138130.1_80	31.494	308	329
WP_258203953.1	lcl|NZ_MVIT01000078.1_cds_WP_020766960.1_254	30.816	331	329
WP_258203953.1	lcl|NZ_MVIT01000078.1_cds_WP_004751412.1_92	29.846	325	329
WP_258203953.1	lcl|NZ_MVIT01000044.1_cds_WP_004755319.1_2677	29.316	307	329
WP_258203953.1	lcl|NZ_MVIT01000060.1_cds_WP_082292927.1_1548	27.566	341	329
WP_258203953.1	lcl|NZ_MVIT01000044.1_cds_WP_082292714.1_2683	26.119	268	329
WP_258203953.1	lcl|NZ_MVIT01000032.1_cds_WP_082292630.1_3349	26.277	274	329
WP_258203953.1	lcl|NZ_MVIT01000070.1_cds_WP_016750792.1_1171	29.213	267	329
WP_258203953.1	lcl|NZ_MVIT01000031.1_cds_WP_082292619.1_3044	30.000	180	329
WP_258203953.1	lcl|NZ_MVIT01000076.1_cds_WP_004766563.1_2180	25.573	262	329
WP_258203953.1	lcl|NZ_MVIT01000077.1_cds_WP_020765537.1_1493	27.711	249	329
WP_250066499.1	lcl|NZ_MVIT01000044.1_cds_WP_004762941.1_2679	95.880	267	267
WP_250066499.1	lcl|NZ_MVIT01000032.1_cds_WP_020766865.1_3331	27.513	189	267
WP_250066499.1	lcl|NZ_MVIT01000060.1_cds_WP_020778860.1_1570	28.342	187	267
WP_250066499.1	lcl|NZ_MVIT01000041.1_cds_WP_004758210.1_2623	27.660	188	267
WP_002740779.1	lcl|NZ_MVIT01000044.1_cds_WP_016753424.1_2678	99.607	509	509
WP_002740779.1	lcl|NZ_MVIT01000064.1_cds_WP_082293044.1_629	25.758	330	509
WP_002740779.1	lcl|NZ_MVIT01000064.1_cds_WP_020766999.1_628	31.111	90	509
