WP_002725873.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000340715.1_2893	93.902	82	106
WP_002733579.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000410266.1_2894	92.994	314	314
WP_002733579.1	lcl|NZ_JADDWQ010000012.1_cds_WP_000744698.1_254	23.171	328	314
WP_002733579.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000646254.1_2897	27.309	249	314
WP_002733579.1	lcl|NZ_JADDWQ010000013.1_cds_WP_000723091.1_363	24.221	289	314
WP_002733579.1	lcl|NZ_JADDWQ010000051.1_cds_WP_001067557.1_2900	24.540	326	314
WP_026054882.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000604525.1_2895	84.932	365	365
WP_026054882.1	lcl|NZ_JADDWQ010000202.1_cds_IQA68_RS18995_1018	100.000	120	365
WP_002733646.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000884059.1_2896	95.676	185	185
WP_002733646.1	lcl|NZ_JADDWQ010000055.1_cds_WP_000351733.1_3001	40.714	140	185
WP_258203953.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000646254.1_2897	98.480	329	329
WP_258203953.1	lcl|NZ_JADDWQ010000012.1_cds_WP_000744698.1_254	32.381	315	329
WP_258203953.1	lcl|NZ_JADDWQ010000013.1_cds_WP_000723091.1_363	31.343	335	329
WP_258203953.1	lcl|NZ_JADDWQ010000004.1_cds_WP_002072074.1_2813	31.148	305	329
WP_258203953.1	lcl|NZ_JADDWQ010000011.1_cds_WP_000649924.1_177	30.183	328	329
WP_258203953.1	lcl|NZ_JADDWQ010000004.1_cds_WP_000709508.1_2804	29.129	333	329
WP_258203953.1	lcl|NZ_JADDWQ010000051.1_cds_WP_001067557.1_2900	30.350	257	329
WP_258203953.1	lcl|NZ_JADDWQ010000004.1_cds_WP_000688696.1_2833	29.329	283	329
WP_258203953.1	lcl|NZ_JADDWQ010000026.1_cds_WP_000475901.1_1432	27.372	274	329
WP_258203953.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000410266.1_2894	25.392	319	329
WP_258203953.1	lcl|NZ_JADDWQ010000005.1_cds_WP_001074779.1_3143	29.057	265	329
WP_258203953.1	lcl|NZ_JADDWQ010000003.1_cds_WP_001003560.1_2352	24.852	338	329
WP_258203953.1	lcl|NZ_JADDWQ010000026.1_cds_WP_000378097.1_1398	24.419	172	329
WP_250066499.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000774259.1_2898	92.135	267	267
WP_250066499.1	lcl|NZ_JADDWQ010000013.1_cds_WP_000842260.1_362	27.895	190	267
WP_250066499.1	lcl|NZ_JADDWQ010000004.1_cds_WP_000667727.1_2855	31.818	110	267
WP_250066499.1	lcl|NZ_JADDWQ010000031.1_cds_WP_000805357.1_1888	27.660	188	267
WP_002740779.1	lcl|NZ_JADDWQ010000051.1_cds_WP_002072162.1_2899	97.053	509	509
WP_002740779.1	lcl|NZ_JADDWQ010000005.1_cds_WP_000291581.1_3215	26.852	324	509
WP_002740779.1	lcl|NZ_JADDWQ010000005.1_cds_WP_000364504.1_3214	31.111	90	509
WP_002740779.1	lcl|NZ_JADDWQ010000051.1_cds_WP_002072162.1_2899	97.053	509	509
WP_002740779.1	lcl|NZ_JADDWQ010000005.1_cds_WP_000291581.1_3215	26.852	324	509
WP_002740779.1	lcl|NZ_JADDWQ010000005.1_cds_WP_000364504.1_3214	31.111	90	509
WP_250066500.1	lcl|NZ_JADDWQ010000051.1_cds_WP_001067557.1_2900	95.152	330	330
WP_250066500.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000646254.1_2897	28.990	307	330
WP_250066500.1	lcl|NZ_JADDWQ010000004.1_cds_WP_002072074.1_2813	24.632	272	330
WP_250066500.1	lcl|NZ_JADDWQ010000012.1_cds_WP_000744698.1_254	27.215	316	330
WP_250066500.1	lcl|NZ_JADDWQ010000013.1_cds_WP_000723091.1_363	24.324	333	330
WP_250066500.1	lcl|NZ_JADDWQ010000003.1_cds_WP_001003560.1_2352	27.092	251	330
WP_250066500.1	lcl|NZ_JADDWQ010000011.1_cds_WP_000649924.1_177	29.412	255	330
WP_250066500.1	lcl|NZ_JADDWQ010000004.1_cds_WP_000688696.1_2833	25.571	219	330
WP_002740826.1	lcl|NZ_JADDWQ010000051.1_cds_WP_001198107.1_2901	95.628	366	366
WP_002740826.1	lcl|NZ_JADDWQ010000051.1_cds_WP_000608294.1_2902	39.726	365	366
WP_002740826.1	lcl|NZ_JADDWQ010000026.1_cds_WP_000575181.1_1443	33.705	359	366
