WP_002725873.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746496.1_2031	60.811	74	106
WP_002733579.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746495.1_2032	83.548	310	314
WP_002733579.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745382.1_1494	26.837	313	314
WP_002733579.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745407.1_1521	23.030	330	314
WP_002733579.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753159.1_2064	21.552	232	314
WP_002733579.1	lcl|NZ_JAIZBK010000006.1_cds_WP_135743732.1_3464	22.043	186	314
WP_002733579.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135744912.1_908	23.438	320	314
WP_002733579.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753201.1_2098	25.806	186	314
WP_026054882.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753116.1_2034	53.867	362	365
WP_002733646.1	lcl|NZ_JAIZBK010000003.1_cds_WP_135744205.1_2473	33.108	148	185
WP_258203953.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745407.1_1521	31.210	314	329
WP_258203953.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753201.1_2098	27.874	348	329
WP_258203953.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135744912.1_908	29.870	308	329
WP_258203953.1	lcl|NZ_JAIZBK010000002.1_cds_WP_338127456.1_2076	30.645	310	329
WP_258203953.1	lcl|NZ_JAIZBK010000006.1_cds_WP_135743732.1_3464	29.326	341	329
WP_258203953.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745382.1_1494	27.476	313	329
WP_258203953.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745055.1_1082	27.914	326	329
WP_258203953.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753159.1_2064	26.937	271	329
WP_258203953.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753148.1_2052	25.484	310	329
WP_258203953.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746495.1_2032	26.019	319	329
WP_258203953.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734906.1_1149	29.249	253	329
WP_258203953.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753183.1_2083	26.506	249	329
WP_258203953.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238752882.1_1857	24.314	255	329
WP_258203953.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745455.1_1575	29.200	250	329
WP_258203953.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753226.1_2120	25.000	268	329
WP_258203953.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746455.1_2073	31.646	158	329
WP_258203953.1	lcl|NZ_JAIZBK010000006.1_cds_WP_208739683.1_3453	26.840	231	329
WP_258203953.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734886.1_1141	23.704	270	329
WP_258203953.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746444.1_2084	19.444	252	329
WP_250066499.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753153.1_2059	25.000	200	267
WP_250066499.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746453.1_2075	27.805	205	267
WP_250066499.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746379.1_2181	25.564	266	267
WP_250066499.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135744998.1_1015	28.655	171	267
WP_250066499.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745137.1_1177	33.913	115	267
WP_250066499.1	lcl|NZ_JAIZBK010000002.1_cds_WP_322113260.1_2099	24.883	213	267
WP_002740779.1	lcl|NZ_JAIZBK010000003.1_cds_WP_238754012.1_2451	24.926	337	509
WP_002740779.1	lcl|NZ_JAIZBK010000003.1_cds_WP_135744224.1_2450	28.302	106	509
WP_002740779.1	lcl|NZ_JAIZBK010000003.1_cds_WP_238754012.1_2451	24.926	337	509
WP_002740779.1	lcl|NZ_JAIZBK010000003.1_cds_WP_135744224.1_2450	28.302	106	509
WP_250066500.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753148.1_2052	33.754	317	330
WP_250066500.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135744912.1_908	24.820	278	330
WP_250066500.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745407.1_1521	27.174	276	330
WP_250066500.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734906.1_1149	28.244	262	330
WP_250066500.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745382.1_1494	25.688	327	330
WP_250066500.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734886.1_1141	26.038	265	330
WP_250066500.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753201.1_2098	24.316	329	330
WP_250066500.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753159.1_2064	25.954	262	330
WP_250066500.1	lcl|NZ_JAIZBK010000006.1_cds_WP_135743732.1_3464	23.432	303	330
WP_250066500.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238752882.1_1857	31.373	153	330
WP_250066500.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745455.1_1575	26.829	205	330
WP_250066500.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745055.1_1082	29.139	151	330
WP_002740826.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746435.1_2093	33.520	358	366
WP_002740826.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734983.1_1211	29.521	376	366
WP_002740826.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753155.1_2061	40.329	243	366
WP_002740826.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753120.1_2036	32.782	363	366
WP_002740826.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135743390.1_257	30.362	359	366
WP_002740826.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753149.1_2053	34.956	226	366
WP_002740826.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734137.1_604	22.647	340	366
WP_002740861.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746435.1_2093	35.537	363	367
WP_002740861.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753155.1_2061	36.496	274	367
WP_002740861.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753120.1_2036	31.492	362	367
WP_002740861.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135743390.1_257	28.610	374	367
WP_002740861.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734983.1_1211	28.042	378	367
WP_002740861.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753149.1_2053	29.503	322	367
WP_002740861.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734137.1_604	26.331	357	367
WP_002740861.1	lcl|NZ_JAIZBK010000005.1_cds_WP_238778246.1_3160	31.579	114	367
WP_002740998.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135571635.1_656	42.387	243	265
WP_004777170.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745604.1_1751	35.806	310	310
WP_004777170.1	lcl|NZ_JAIZBK010000005.1_cds_WP_238840040.1_3232	29.508	305	310
WP_004777170.1	lcl|NZ_JAIZBK010000003.1_cds_WP_238753884.1_2536	22.433	263	310
WP_004777170.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135745604.1_1751	35.806	310	310
WP_004777170.1	lcl|NZ_JAIZBK010000005.1_cds_WP_238840040.1_3232	29.508	305	310
WP_004777170.1	lcl|NZ_JAIZBK010000003.1_cds_WP_238753884.1_2536	22.433	263	310
WP_002740917.1	lcl|NZ_JAIZBK010000003.1_cds_WP_238753863.1_2558	31.959	97	221
WP_002733615.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238735060.1_1272	33.582	134	177
WP_002733587.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753155.1_2061	40.426	235	361
WP_002733587.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753120.1_2036	28.753	393	361
WP_002733587.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734983.1_1211	28.682	387	361
WP_002733587.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753149.1_2053	30.447	358	361
WP_002733587.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746435.1_2093	37.000	200	361
WP_002733587.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734137.1_604	24.457	368	361
WP_002733587.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135743390.1_257	29.317	249	361
WP_002733755.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746468.1_2057	27.240	279	308
WP_002733755.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753126.1_2039	24.294	177	308
WP_002733755.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746468.1_2057	27.240	279	308
WP_002733755.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753126.1_2039	24.294	177	308
WP_002733555.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734288.1_711	27.200	125	409
WP_002733737.1	lcl|NZ_JAIZBK010000002.1_cds_WP_135746435.1_2093	41.551	361	363
WP_002733737.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753120.1_2036	33.880	366	363
WP_002733737.1	lcl|NZ_JAIZBK010000001.1_cds_WP_135743390.1_257	32.113	355	363
WP_002733737.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734983.1_1211	29.639	388	363
WP_002733737.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753155.1_2061	36.866	217	363
WP_002733737.1	lcl|NZ_JAIZBK010000002.1_cds_WP_238753149.1_2053	27.143	350	363
WP_002733737.1	lcl|NZ_JAIZBK010000001.1_cds_WP_238734137.1_604	23.988	346	363
