WP_002725873.1	lcl|NZ_JQSB01000051.1_cds_WP_002614501.1_1657	97.561	82	106
WP_002733579.1	lcl|NZ_JQSB01000051.1_cds_WP_061230965.1_1656	95.860	314	314
WP_002733579.1	lcl|NZ_JQSB01000051.1_cds_WP_004497949.1_1606	22.302	278	314
WP_002733579.1	lcl|NZ_JQSB01000026.1_cds_WP_002615921.1_881	24.000	325	314
WP_002733579.1	lcl|NZ_JQSB01000158.1_cds_WP_004502011.1_3170	23.132	281	314
WP_002733579.1	lcl|NZ_JQSB01000051.1_cds_WP_002614506.1_1604	24.324	185	314
WP_002733579.1	lcl|NZ_JQSB01000089.1_cds_WP_004495474.1_2405	25.723	311	314
WP_002733646.1	lcl|NZ_JQSB01000103.1_cds_WP_002630958.1_2673	35.065	154	185
WP_002733646.1	lcl|NZ_JQSB01000051.1_cds_WP_004498097.1_1623	33.898	177	185
WP_258203953.1	lcl|NZ_JQSB01000051.1_cds_WP_004497949.1_1606	31.464	321	329
WP_258203953.1	lcl|NZ_JQSB01000158.1_cds_WP_004502011.1_3170	30.952	336	329
WP_258203953.1	lcl|NZ_JQSB01000026.1_cds_WP_002615921.1_881	30.794	315	329
WP_258203953.1	lcl|NZ_JQSB01000089.1_cds_WP_004495474.1_2405	31.190	311	329
WP_258203953.1	lcl|NZ_JQSB01000214.1_cds_WP_004495537.1_3464	27.164	335	329
WP_258203953.1	lcl|NZ_JQSB01000051.1_cds_WP_002614506.1_1604	29.508	305	329
WP_258203953.1	lcl|NZ_JQSB01000024.1_cds_WP_004498401.1_776	29.467	319	329
WP_258203953.1	lcl|NZ_JQSB01000171.1_cds_WP_004495465.1_3236	28.571	322	329
WP_258203953.1	lcl|NZ_JQSB01000174.1_cds_WP_002619620.1_3272	25.740	338	329
WP_258203953.1	lcl|NZ_JQSB01000051.1_cds_WP_061230965.1_1656	28.030	264	329
WP_258203953.1	lcl|NZ_JQSB01000051.1_cds_WP_002614509.1_1601	27.536	276	329
WP_258203953.1	lcl|NZ_JQSB01000013.1_cds_WP_004498464.1_421	27.376	263	329
WP_258203953.1	lcl|NZ_JQSB01000094.1_cds_WP_004501205.1_2490	24.169	331	329
WP_258203953.1	lcl|NZ_JQSB01000024.1_cds_WP_004495316.1_815	27.309	249	329
WP_250066499.1	lcl|NZ_JQSB01000051.1_cds_WP_004497932.1_1605	26.122	245	267
WP_250066499.1	lcl|NZ_JQSB01000067.1_cds_WP_004499478.1_1985	30.653	199	267
WP_250066499.1	lcl|NZ_JQSB01000158.1_cds_WP_002620407.1_3169	27.895	190	267
WP_250066499.1	lcl|NZ_JQSB01000003.1_cds_WP_080634011.1_93	32.710	107	267
WP_250066499.1	lcl|NZ_JQSB01000214.1_cds_WP_016760166.1_3463	26.486	185	267
WP_002740779.1	lcl|NZ_JQSB01000220.1_cds_WP_004498450.1_3543	26.300	327	509
WP_002740779.1	lcl|NZ_JQSB01000220.1_cds_WP_004498493.1_3542	31.111	90	509
