WP_002725873.1	lcl|NZ_AHOH02000001.1_cds_WP_004462903.1_3520	97.561	82	106
WP_002733579.1	lcl|NZ_AHOH02000001.1_cds_WP_004472299.1_3521	91.935	310	314
WP_002733579.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	23.692	325	314
WP_002733579.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	26.908	249	314
WP_002733579.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	23.936	188	314
WP_002733579.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	23.132	281	314
WP_002733579.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	25.087	287	314
WP_002733579.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	20.710	169	314
WP_026054882.1	lcl|NZ_AHOH02000001.1_cds_WP_004479563.1_3522	89.315	365	365
WP_002733646.1	lcl|NZ_AHOH02000001.1_cds_WP_004472170.1_3523	94.595	185	185
WP_002733646.1	lcl|NZ_AHOH02000045.1_cds_WP_004460143.1_239	35.714	154	185
WP_258203953.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	93.598	328	329
WP_258203953.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	31.661	319	329
WP_258203953.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	29.841	315	329
WP_258203953.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	31.343	335	329
WP_258203953.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	32.476	311	329
WP_258203953.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	27.381	336	329
WP_258203953.1	lcl|NZ_AHOH02000014.1_cds_WP_004480590.1_1493	28.882	322	329
WP_258203953.1	lcl|NZ_AHOH02000012.1_cds_WP_004461242.1_2151	28.788	330	329
WP_258203953.1	lcl|NZ_AHOH02000001.1_cds_WP_004479660.1_3527	31.128	257	329
WP_258203953.1	lcl|NZ_AHOH02000001.1_cds_WP_004479634.1_3595	25.000	268	329
WP_258203953.1	lcl|NZ_AHOH02000001.1_cds_WP_004479739.1_3549	25.566	309	329
WP_258203953.1	lcl|NZ_AHOH02000001.1_cds_WP_004479656.1_3551	30.268	261	329
WP_258203953.1	lcl|NZ_AHOH02000014.1_cds_WP_032919036.1_1839	25.507	345	329
WP_258203953.1	lcl|NZ_AHOH02000001.1_cds_WP_004472299.1_3521	26.667	270	329
WP_258203953.1	lcl|NZ_AHOH02000045.1_cds_WP_004470510.1_40	27.099	262	329
WP_258203953.1	lcl|NZ_AHOH02000001.1_cds_WP_004479697.1_3613	25.630	238	329
WP_258203953.1	lcl|NZ_AHOH02000014.1_cds_WP_004476349.1_1694	24.773	331	329
WP_258203953.1	lcl|NZ_AHOH02000014.1_cds_WP_004472818.1_1787	27.869	244	329
WP_258203953.1	lcl|NZ_AHOH02000001.1_cds_WP_004479573.1_3593	30.460	174	329
WP_250066499.1	lcl|NZ_AHOH02000001.1_cds_WP_004472235.1_3525	89.139	267	267
WP_250066499.1	lcl|NZ_AHOH02000001.1_cds_WP_004477718.1_3592	27.670	206	267
WP_250066499.1	lcl|NZ_AHOH02000001.1_cds_WP_004479622.1_3560	26.178	191	267
WP_250066499.1	lcl|NZ_AHOH02000019.1_cds_WP_004477560.1_1277	31.313	198	267
WP_250066499.1	lcl|NZ_AHOH02000001.1_cds_WP_004476528.1_3633	27.895	190	267
WP_250066499.1	lcl|NZ_AHOH02000012.1_cds_WP_016754360.1_2183	26.344	186	267
WP_250066499.1	lcl|NZ_AHOH02000019.1_cds_WP_004477855.1_1237	26.344	186	267
WP_002740779.1	lcl|NZ_AHOH02000001.1_cds_WP_004472307.1_3526	87.992	508	509
WP_002740779.1	lcl|NZ_AHOH02000002.1_cds_WP_004463881.1_3202	26.994	326	509
WP_002740779.1	lcl|NZ_AHOH02000002.1_cds_WP_004460640.1_3203	33.333	90	509
WP_002740779.1	lcl|NZ_AHOH02000001.1_cds_WP_004472307.1_3526	87.992	508	509
WP_002740779.1	lcl|NZ_AHOH02000002.1_cds_WP_004463881.1_3202	26.994	326	509
WP_002740779.1	lcl|NZ_AHOH02000002.1_cds_WP_004460640.1_3203	33.333	90	509
WP_250066500.1	lcl|NZ_AHOH02000001.1_cds_WP_004479660.1_3527	92.727	330	330
WP_250066500.1	lcl|NZ_AHOH02000001.1_cds_WP_004479538.1_3524	29.316	307	330
WP_250066500.1	lcl|NZ_AHOH02000001.1_cds_WP_004479686.1_3555	29.213	267	330
WP_250066500.1	lcl|NZ_AHOH02000001.1_cds_WP_004479656.1_3551	25.574	305	330
WP_250066500.1	lcl|NZ_AHOH02000014.1_cds_WP_004461583.1_1602	28.777	278	330
WP_250066500.1	lcl|NZ_AHOH02000012.1_cds_WP_004461234.1_2154	24.542	273	330
WP_250066500.1	lcl|NZ_AHOH02000001.1_cds_WP_004476514.1_3632	26.347	334	330
WP_250066500.1	lcl|NZ_AHOH02000001.1_cds_WP_004479739.1_3549	30.631	222	330
WP_250066500.1	lcl|NZ_AHOH02000014.1_cds_WP_032919036.1_1839	25.909	220	330
WP_250066500.1	lcl|NZ_AHOH02000014.1_cds_WP_004476349.1_1694	25.103	243	330
WP_250066500.1	lcl|NZ_AHOH02000014.1_cds_WP_004480590.1_1493	29.268	246	330
WP_250066500.1	lcl|NZ_AHOH02000019.1_cds_WP_004468319.1_1238	27.143	140	330
WP_250066500.1	lcl|NZ_AHOH02000001.1_cds_WP_004479634.1_3595	24.907	269	330
WP_250066500.1	lcl|NZ_AHOH02000045.1_cds_WP_004470510.1_40	25.483	259	330
WP_002740826.1	lcl|NZ_AHOH02000001.1_cds_WP_004472322.1_3528	91.803	366	366
