WP_002725873.1	lcl|NZ_NPEH01000251.1_cds_WP_100747355.1_1464	92.683	82	106
WP_002733579.1	lcl|NZ_NPEH01000251.1_cds_WP_100747354.1_1463	78.846	312	314
WP_002733579.1	lcl|NZ_NPEH01000007.1_cds_WP_100745423.1_3792	23.457	324	314
WP_002733646.1	lcl|NZ_NPEH01000419.1_cds_WP_100747891.1_2548	36.076	158	185
WP_258203953.1	lcl|NZ_NPEH01000007.1_cds_WP_100745423.1_3792	29.841	315	329
WP_258203953.1	lcl|NZ_NPEH01000066.1_cds_WP_100746229.1_3667	28.571	336	329
WP_258203953.1	lcl|NZ_NPEH01000443.1_cds_WP_100747959.1_2692	29.524	315	329
WP_258203953.1	lcl|NZ_NPEH01000004.1_cds_CH375_RS00560_2416	33.906	233	329
WP_258203953.1	lcl|NZ_NPEH01000502.1_cds_WP_100748083.1_3015	29.429	333	329
WP_258203953.1	lcl|NZ_NPEH01000251.1_cds_WP_100747354.1_1463	24.606	317	329
WP_258203953.1	lcl|NZ_NPEH01000561.1_cds_WP_100748200.1_3266	26.230	244	329
WP_258203953.1	lcl|NZ_NPEH01000150.1_cds_WP_100746862.1_599	26.068	234	329
WP_258203953.1	lcl|NZ_NPEH01000382.1_cds_CH375_RS16375_2328	27.444	266	329
WP_258203953.1	lcl|NZ_NPEH01000432.1_cds_WP_100747930.1_2632	27.848	237	329
WP_250066499.1	lcl|NZ_NPEH01000080.1_cds_WP_100746364.1_4150	27.049	244	267
WP_250066499.1	lcl|NZ_NPEH01000001.1_cds_WP_100745270.1_19	27.461	193	267
WP_250066499.1	lcl|NZ_NPEH01000100.1_cds_CH375_RS25165_76	40.000	60	267
WP_250066499.1	lcl|NZ_NPEH01000066.1_cds_WP_207763178.1_3668	25.926	189	267
WP_002740779.1	lcl|NZ_NPEH01000320.1_cds_WP_243401775.1_1958	31.016	187	509
WP_002740779.1	lcl|NZ_NPEH01000320.1_cds_CH375_RS14880_1957	25.843	178	509
WP_002740779.1	lcl|NZ_NPEH01000320.1_cds_WP_100747586.1_1956	30.000	90	509
WP_002740779.1	lcl|NZ_NPEH01000320.1_cds_WP_243401775.1_1958	31.016	187	509
WP_002740779.1	lcl|NZ_NPEH01000320.1_cds_CH375_RS14880_1957	25.843	178	509
WP_002740779.1	lcl|NZ_NPEH01000320.1_cds_WP_100747586.1_1956	30.000	90	509
WP_250066500.1	lcl|NZ_NPEH01000007.1_cds_WP_100745423.1_3792	27.174	276	330
WP_250066500.1	lcl|NZ_NPEH01000004.1_cds_CH375_RS00560_2416	28.512	242	330
WP_250066500.1	lcl|NZ_NPEH01000443.1_cds_WP_100747959.1_2692	28.521	284	330
WP_250066500.1	lcl|NZ_NPEH01000561.1_cds_WP_100748200.1_3266	25.888	197	330
WP_250066500.1	lcl|NZ_NPEH01000927.1_cds_WP_133124612.1_4502	25.984	127	330
WP_250066500.1	lcl|NZ_NPEH01000066.1_cds_WP_100746229.1_3667	30.075	133	330
WP_250066500.1	lcl|NZ_NPEH01000206.1_cds_WP_100747156.1_1119	51.515	33	330
WP_002740826.1	lcl|NZ_NPEH01000472.1_cds_WP_100748028.1_2837	33.043	345	366
WP_002740826.1	lcl|NZ_NPEH01000415.1_cds_WP_100747881.1_2526	37.815	238	366
WP_002740826.1	lcl|NZ_NPEH01000001.1_cds_WP_207763204.1_24	28.989	376	366
WP_002740826.1	lcl|NZ_NPEH01000243.1_cds_WP_279306060.1_1406	30.882	340	366
WP_002740826.1	lcl|NZ_NPEH01000198.1_cds_WP_100747108.1_1016	30.362	359	366
WP_002740826.1	lcl|NZ_NPEH01000696.1_cds_WP_100748380.1_3777	34.783	230	366
WP_002740826.1	lcl|NZ_NPEH01000415.1_cds_CH375_RS24205_2527	36.905	84	366
WP_002740826.1	lcl|NZ_NPEH01000819.1_cds_WP_100748485.1_4202	29.091	165	366
WP_002740861.1	lcl|NZ_NPEH01000415.1_cds_WP_100747881.1_2526	40.769	260	367
WP_002740861.1	lcl|NZ_NPEH01000472.1_cds_WP_100748028.1_2837	35.673	342	367
WP_002740861.1	lcl|NZ_NPEH01000198.1_cds_WP_100747108.1_1016	32.190	379	367
WP_002740861.1	lcl|NZ_NPEH01000243.1_cds_WP_279306060.1_1406	33.051	354	367
WP_002740861.1	lcl|NZ_NPEH01000001.1_cds_WP_207763204.1_24	31.579	380	367
WP_002740861.1	lcl|NZ_NPEH01000696.1_cds_WP_100748380.1_3777	28.834	326	367
WP_002740861.1	lcl|NZ_NPEH01000819.1_cds_WP_100748485.1_4202	22.981	322	367
WP_002740861.1	lcl|NZ_NPEH01000277.1_cds_WP_100747452.1_1638	33.708	89	367
WP_002740998.1	lcl|NZ_NPEH01000236.1_cds_WP_100747290.1_1352	46.502	243	265
WP_004777170.1	lcl|NZ_NPEH01000364.1_cds_WP_100747739.1_2219	38.487	304	310
WP_004777170.1	lcl|NZ_NPEH01000507.1_cds_WP_100748094.1_3033	30.729	192	310
WP_004777170.1	lcl|NZ_NPEH01000448.1_cds_CH375_RS17770_2716	27.068	133	310
WP_004777170.1	lcl|NZ_NPEH01000364.1_cds_WP_100747739.1_2219	38.487	304	310
WP_004777170.1	lcl|NZ_NPEH01000507.1_cds_WP_100748094.1_3033	30.729	192	310
WP_004777170.1	lcl|NZ_NPEH01000448.1_cds_CH375_RS17770_2716	27.068	133	310
WP_002740917.1	lcl|NZ_NPEH01000152.1_cds_WP_100746874.1_616	28.431	102	221
WP_002733615.1	lcl|NZ_NPEH01000130.1_cds_WP_207763231.1_400	28.777	139	177
WP_002733714.1	lcl|NZ_NPEH01000045.1_cds_WP_100745998.1_2725	22.892	249	406
WP_002733714.1	lcl|NZ_NPEH01000152.1_cds_WP_100746875.1_617	21.635	208	406
WP_002733587.1	lcl|NZ_NPEH01000472.1_cds_WP_100748028.1_2837	32.456	342	361
WP_002733587.1	lcl|NZ_NPEH01000001.1_cds_WP_207763204.1_24	28.721	383	361
WP_002733587.1	lcl|NZ_NPEH01000243.1_cds_WP_279306060.1_1406	31.751	337	361
WP_002733587.1	lcl|NZ_NPEH01000415.1_cds_WP_100747881.1_2526	37.097	248	361
WP_002733587.1	lcl|NZ_NPEH01000696.1_cds_WP_100748380.1_3777	30.677	251	361
WP_002733587.1	lcl|NZ_NPEH01000819.1_cds_WP_100748485.1_4202	24.843	318	361
WP_002733555.1	lcl|NZ_NPEH01000152.1_cds_WP_100746875.1_617	22.297	148	409
WP_002733737.1	lcl|NZ_NPEH01000415.1_cds_WP_100747881.1_2526	48.606	251	363
WP_002733737.1	lcl|NZ_NPEH01000472.1_cds_WP_100748028.1_2837	35.484	341	363
WP_002733737.1	lcl|NZ_NPEH01000198.1_cds_WP_100747108.1_1016	34.571	350	363
WP_002733737.1	lcl|NZ_NPEH01000001.1_cds_WP_207763204.1_24	28.342	374	363
WP_002733737.1	lcl|NZ_NPEH01000243.1_cds_WP_279306060.1_1406	32.239	335	363
WP_002733737.1	lcl|NZ_NPEH01000696.1_cds_WP_100748380.1_3777	28.249	354	363
WP_002733737.1	lcl|NZ_NPEH01000415.1_cds_CH375_RS24205_2527	31.868	91	363
WP_016749081.1	lcl|NZ_NPEH01000443.1_cds_WP_100747959.1_2692	26.888	331	313
