WP_002725873.1	lcl|NZ_VCHF01000058.1_cds_WP_000340715.1_2846	93.902	82	106
WP_002733579.1	lcl|NZ_VCHF01000058.1_cds_WP_000410266.1_2845	92.994	314	314
WP_002733579.1	lcl|NZ_VCHF01000011.1_cds_WP_000744698.1_326	23.171	328	314
WP_002733579.1	lcl|NZ_VCHF01000058.1_cds_WP_000646254.1_2842	27.309	249	314
WP_002733579.1	lcl|NZ_VCHF01000022.1_cds_WP_000723091.1_1384	24.221	289	314
WP_002733579.1	lcl|NZ_VCHF01000058.1_cds_WP_001067557.1_2839	24.540	326	314
WP_026054882.1	lcl|NZ_VCHF01000058.1_cds_WP_000604525.1_2844	84.932	365	365
WP_002733646.1	lcl|NZ_VCHF01000058.1_cds_WP_000884059.1_2843	95.676	185	185
WP_002733646.1	lcl|NZ_VCHF01000060.1_cds_WP_000351733.1_2932	40.714	140	185
WP_258203953.1	lcl|NZ_VCHF01000058.1_cds_WP_000646254.1_2842	98.480	329	329
WP_258203953.1	lcl|NZ_VCHF01000011.1_cds_WP_000744698.1_326	32.381	315	329
WP_258203953.1	lcl|NZ_VCHF01000022.1_cds_WP_000723091.1_1384	31.343	335	329
WP_258203953.1	lcl|NZ_VCHF01000018.1_cds_WP_002072074.1_1070	31.148	305	329
WP_258203953.1	lcl|NZ_VCHF01000002.1_cds_WP_000649924.1_1210	30.183	328	329
WP_258203953.1	lcl|NZ_VCHF01000127.1_cds_WP_000709508.1_598	29.129	333	329
WP_258203953.1	lcl|NZ_VCHF01000058.1_cds_WP_001067557.1_2839	30.350	257	329
WP_258203953.1	lcl|NZ_VCHF01000018.1_cds_WP_000688696.1_1090	29.329	283	329
WP_258203953.1	lcl|NZ_VCHF01000031.1_cds_WP_000475901.1_1880	27.372	274	329
WP_258203953.1	lcl|NZ_VCHF01000058.1_cds_WP_000410266.1_2845	25.392	319	329
WP_258203953.1	lcl|NZ_VCHF01000001.1_cds_WP_001074779.1_28	29.057	265	329
WP_258203953.1	lcl|NZ_VCHF01000037.1_cds_WP_001003560.1_2123	24.852	338	329
WP_258203953.1	lcl|NZ_VCHF01000105.1_cds_WP_000378097.1_253	24.419	172	329
WP_250066499.1	lcl|NZ_VCHF01000058.1_cds_WP_000774259.1_2841	92.135	267	267
WP_250066499.1	lcl|NZ_VCHF01000022.1_cds_WP_000842260.1_1385	27.895	190	267
